"","location","month","inundation","date","station_wq_chl","din","diss_orthophos","month_din","month_orthop","DIN_for_model","orthop_for_model"
"1004","yolo",2,0,2010-02-17,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1005","yolo",2,0,2013-02-13,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1006","yolo",2,0,2018-02-28,"STTD",0.16,0.19,0.517142857142857,0.216857142857143,0.16,0.19
"1007","yolo",2,0,2018-02-13,"STTD",0.45,0.17,0.517142857142857,0.216857142857143,0.45,0.17
"1008","yolo",2,0,2014-02-12,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1009","yolo",2,0,2009-02-27,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1010","yolo",2,0,2014-02-24,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1011","yolo",2,0,2014-02-04,"LIS",0.69,0.29,0.517142857142857,0.216857142857143,0.69,0.29
"1012","yolo",2,0,2012-02-08,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1013","yolo",2,0,2015-02-04,"STTD",NA,NA,0.517142857142857,0.216857142857143,0.517142857142857,0.216857142857143
"1014","yolo",2,0,2014-02-18,"LIS",1.2,0.28,0.517142857142857,0.216857142857143,1.2,0.28
"1015","yolo",2,1,2010-02-10,"STTD",NA,NA,0.27,0.05725,0.27,0.05725
"1016","yolo",2,1,2017-02-22,"STTD",0.17,0.03,0.27,0.05725,0.17,0.03
"1017","yolo",2,1,2010-02-03,"STTD",NA,NA,0.27,0.05725,0.27,0.05725
"1018","yolo",2,1,2017-02-16,"STTD",NA,NA,0.27,0.05725,0.27,0.05725
"1019","yolo",2,1,2017-02-06,"STTD",0.33,0.05,0.27,0.05725,0.33,0.05
"1020","yolo",2,1,2019-02-19,"STTD",0.29,0.066,0.27,0.05725,0.29,0.066
"1021","yolo",2,1,2017-02-02,"STTD",NA,NA,0.27,0.05725,0.27,0.05725
"1022","yolo",2,1,2019-02-26,"STTD",0.29,0.083,0.27,0.05725,0.29,0.083
"1023","yolo",3,0,2016-03-30,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1024","yolo",3,0,2016-03-31,"USGS-11455139",0.064,0.192,0.584,0.222,0.064,0.192
"1025","yolo",3,0,2013-03-13,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1026","yolo",3,0,2013-03-20,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1027","yolo",3,0,2014-03-06,"LIS",0.93,0.24,0.584,0.222,0.93,0.24
"1028","yolo",3,0,2012-03-07,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1029","yolo",3,0,2009-03-12,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1030","yolo",3,0,2015-03-04,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1031","yolo",3,0,2014-03-18,"LIS",0.8,0.3,0.584,0.222,0.8,0.3
"1032","yolo",3,0,2012-03-22,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1033","yolo",3,0,2014-03-25,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1034","yolo",3,0,2013-03-06,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1035","yolo",3,0,2015-03-16,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1036","yolo",3,0,2016-03-07,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1037","yolo",3,0,2018-03-28,"STTD",0.43,0.15,0.584,0.222,0.43,0.15
"1038","yolo",3,0,2014-03-12,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1039","yolo",3,0,2009-03-25,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1040","yolo",3,0,2015-03-24,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1041","yolo",3,0,2010-03-17,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1042","yolo",3,0,2010-03-03,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1043","yolo",3,0,2011-03-09,"STTD",NA,NA,0.584,0.222,0.584,0.222
"1044","yolo",3,0,2018-03-14,"STTD",0.58,0.22,0.584,0.222,0.58,0.22
"1045","yolo",3,0,2016-03-10,"USGS-11455139",0.7,0.23,0.584,0.222,0.7,0.23
"1046","yolo",3,1,2017-03-01,"USGS-11455139",NA,0.01,0.171571428571429,0.0435555555555556,0.171571428571429,0.01
"1047","yolo",3,1,2017-03-28,"STTD",NA,NA,0.171571428571429,0.0435555555555556,0.171571428571429,0.0435555555555556
"1048","yolo",3,1,2016-03-24,"STTD",NA,NA,0.171571428571429,0.0435555555555556,0.171571428571429,0.0435555555555556
"1049","yolo",3,1,2017-03-15,"USGS-11455139",NA,0.032,0.171571428571429,0.0435555555555556,0.171571428571429,0.032
"1050","yolo",3,1,2016-03-22,"LIS",0.07,0.05,0.171571428571429,0.0435555555555556,0.07,0.05
"1051","yolo",3,1,2019-03-28,"STTD",0.1,0.05,0.171571428571429,0.0435555555555556,0.1,0.05
"1052","yolo",3,1,2019-03-19,"USGS-11455139",0.22,0.054,0.171571428571429,0.0435555555555556,0.22,0.054
"1053","yolo",3,1,2017-03-22,"STTD",0.03,0.04,0.171571428571429,0.0435555555555556,0.03,0.04
"1054","yolo",3,1,2011-03-29,"STTD",NA,NA,0.171571428571429,0.0435555555555556,0.171571428571429,0.0435555555555556
"1055","yolo",3,1,2019-03-11,"STTD",0.271,0.063,0.171571428571429,0.0435555555555556,0.271,0.063
"1056","yolo",3,1,2016-03-18,"STTD",NA,NA,0.171571428571429,0.0435555555555556,0.171571428571429,0.0435555555555556
"1057","yolo",3,1,2019-03-20,"STTD",0.28,0.063,0.171571428571429,0.0435555555555556,0.28,0.063
"1058","yolo",3,1,2017-03-09,"STTD",0.23,0.03,0.171571428571429,0.0435555555555556,0.23,0.03
"1059","yolo",3,1,2017-03-14,"STTD",NA,NA,0.171571428571429,0.0435555555555556,0.171571428571429,0.0435555555555556
"1060","yolo",4,0,2016-04-06,"LIS",0.16,0.09,0.532777777777778,0.202888888888889,0.16,0.09
"1061","yolo",4,0,2019-04-22,"STTD",0.1,0.057,0.532777777777778,0.202888888888889,0.1,0.057
"1062","yolo",4,0,2009-04-23,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1063","yolo",4,0,2015-04-16,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1064","yolo",4,0,2016-04-07,"USGS-11455139",0.125,0.199,0.532777777777778,0.202888888888889,0.125,0.199
"1065","yolo",4,0,2014-04-22,"LIS",1.31,0.5,0.532777777777778,0.202888888888889,1.31,0.5
"1066","yolo",4,0,2013-04-29,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1067","yolo",4,0,2013-04-15,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1068","yolo",4,0,2014-04-25,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1069","yolo",4,0,2014-04-07,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1070","yolo",4,0,2015-04-09,"LIS",1.22,0.24,0.532777777777778,0.202888888888889,1.22,0.24
"1071","yolo",4,0,2013-04-03,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1072","yolo",4,0,2016-04-08,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1073","yolo",4,0,2016-04-19,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1074","yolo",4,0,2016-04-18,"LIS",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1075","yolo",4,0,2017-04-13,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1076","yolo",4,0,2010-04-28,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1077","yolo",4,0,2011-04-13,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1078","yolo",4,0,2015-04-30,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1079","yolo",4,0,2012-04-04,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1080","yolo",4,0,2012-04-16,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1081","yolo",4,0,2017-04-05,"STTD",0.15,0.07,0.532777777777778,0.202888888888889,0.15,0.07
"1082","yolo",4,0,2009-04-08,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1083","yolo",4,0,2011-04-22,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1084","yolo",4,0,2018-04-25,"STTD",0.15,0.22,0.532777777777778,0.202888888888889,0.15,0.22
"1085","yolo",4,0,2010-04-12,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1086","yolo",4,0,2018-04-10,"STTD",0.27,0.08,0.532777777777778,0.202888888888889,0.27,0.08
"1087","yolo",4,0,2014-04-08,"LIS",1.31,0.37,0.532777777777778,0.202888888888889,1.31,0.37
"1088","yolo",4,0,2015-04-02,"STTD",NA,NA,0.532777777777778,0.202888888888889,0.532777777777778,0.202888888888889
"1089","yolo",4,1,2019-04-08,"STTD",0.19,0.05,0.166,0.0455,0.19,0.05
"1090","yolo",4,1,2017-04-18,"STTD",0.11,0.03,0.166,0.0455,0.11,0.03
"1091","yolo",4,1,2017-04-26,"STTD",NA,NA,0.166,0.0455,0.166,0.0455
"1092","yolo",4,1,2019-04-03,"STTD",0.2,0.05,0.166,0.0455,0.2,0.05
"1093","yolo",4,1,2019-04-15,"STTD",0.164,0.052,0.166,0.0455,0.164,0.052
"1094","yolo",5,0,2014-05-20,"LIS",0.66,0.31,0.451166666666667,0.182583333333333,0.66,0.31
"1095","yolo",5,0,2014-05-09,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1096","yolo",5,0,2018-05-15,"STTD",0.19,0.27,0.451166666666667,0.182583333333333,0.19,0.27
"1097","yolo",5,0,2012-05-17,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1098","yolo",5,0,2013-05-31,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1099","yolo",5,0,2011-05-19,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1100","yolo",5,0,2012-05-02,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1101","yolo",5,0,2019-05-20,"STTD",1.19,0.149,0.451166666666667,0.182583333333333,1.19,0.149
"1102","yolo",5,0,2017-05-09,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1103","yolo",5,0,2017-05-30,"STTD",0.6,0.14,0.451166666666667,0.182583333333333,0.6,0.14
"1104","yolo",5,0,2011-05-04,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1105","yolo",5,0,2017-05-16,"STTD",0.38,0.08,0.451166666666667,0.182583333333333,0.38,0.08
"1106","yolo",5,0,2018-05-01,"STTD",0.25,0.29,0.451166666666667,0.182583333333333,0.25,0.29
"1107","yolo",5,0,2014-05-22,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1108","yolo",5,0,2019-05-06,"STTD",0.77,0.193,0.451166666666667,0.182583333333333,0.77,0.193
"1109","yolo",5,0,2018-05-30,"STTD",0.13,0.17,0.451166666666667,0.182583333333333,0.13,0.17
"1110","yolo",5,0,2010-05-13,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1111","yolo",5,0,2012-05-31,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1112","yolo",5,0,2016-05-04,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1113","yolo",5,0,2009-05-07,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1114","yolo",5,0,2010-05-27,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1115","yolo",5,0,2016-05-25,"USGS-11455139",0.244,0.189,0.451166666666667,0.182583333333333,0.244,0.189
"1116","yolo",5,0,2017-05-03,"LIS",0.05,0.03,0.451166666666667,0.182583333333333,0.05,0.03
"1117","yolo",5,0,2015-05-18,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1118","yolo",5,0,2014-05-06,"LIS",0.93,0.31,0.451166666666667,0.182583333333333,0.93,0.31
"1119","yolo",5,0,2017-05-05,"STTD",0.02,0.06,0.451166666666667,0.182583333333333,0.02,0.06
"1120","yolo",5,0,2013-05-14,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1121","yolo",5,0,2016-05-19,"STTD",NA,NA,0.451166666666667,0.182583333333333,0.451166666666667,0.182583333333333
"1122","yolo",5,1,2017-05-02,"USGS-11455139",NA,0.027,NA,0.027,NA,0.027
"1123","yolo",6,0,2009-06-18,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1124","yolo",6,0,2016-06-30,"STTD",0.12,0.13,0.292461538461538,0.168923076923077,0.12,0.13
"1125","yolo",6,0,2017-06-21,"LIS",0.42,0.23,0.292461538461538,0.168923076923077,0.42,0.23
"1126","yolo",6,0,2016-06-14,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1127","yolo",6,0,2012-06-13,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1128","yolo",6,0,2016-06-01,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1129","yolo",6,0,2015-06-03,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1130","yolo",6,0,2009-06-03,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1131","yolo",6,0,2018-06-12,"STTD",0.1,0.23,0.292461538461538,0.168923076923077,0.1,0.23
"1132","yolo",6,0,2017-06-07,"USGS-11455139",0.286,0.184,0.292461538461538,0.168923076923077,0.286,0.184
"1133","yolo",6,0,2016-06-28,"LIS",0.02,0.11,0.292461538461538,0.168923076923077,0.02,0.11
"1134","yolo",6,0,2013-06-25,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1135","yolo",6,0,2014-06-17,"LIS",0.61,0.16,0.292461538461538,0.168923076923077,0.61,0.16
"1136","yolo",6,0,2015-06-17,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1137","yolo",6,0,2013-06-11,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1138","yolo",6,0,2014-06-23,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1139","yolo",6,0,2011-06-01,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1140","yolo",6,0,2012-06-25,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1141","yolo",6,0,2016-06-09,"USGS-11455139",0.306,0.122,0.292461538461538,0.168923076923077,0.306,0.122
"1142","yolo",6,0,2019-06-17,"STTD",0.2,0.231,0.292461538461538,0.168923076923077,0.2,0.231
"1143","yolo",6,0,2019-06-03,"STTD",0.64,0.189,0.292461538461538,0.168923076923077,0.64,0.189
"1144","yolo",6,0,2018-06-26,"STTD",0.16,0.18,0.292461538461538,0.168923076923077,0.16,0.18
"1145","yolo",6,0,2016-06-23,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1146","yolo",6,0,2017-06-12,"STTD",0.53,0.11,0.292461538461538,0.168923076923077,0.53,0.11
"1147","yolo",6,0,2015-06-15,"LIS",0.3,0.18,0.292461538461538,0.168923076923077,0.3,0.18
"1148","yolo",6,0,2017-06-28,"STTD",0.11,0.14,0.292461538461538,0.168923076923077,0.11,0.14
"1149","yolo",6,0,2011-06-29,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1150","yolo",6,0,2011-06-15,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1151","yolo",6,0,2014-06-09,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1152","yolo",6,0,2015-06-30,"STTD",NA,NA,0.292461538461538,0.168923076923077,0.292461538461538,0.168923076923077
"1153","yolo",7,0,2012-07-25,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1154","yolo",7,0,2016-07-28,"STTD",0.09,0.15,0.134545454545455,0.131363636363636,0.09,0.15
"1155","yolo",7,0,2014-07-08,"LIS",0.43,0.14,0.134545454545455,0.131363636363636,0.43,0.14
"1156","yolo",7,0,2016-07-14,"STTD",0.03,0.08,0.134545454545455,0.131363636363636,0.03,0.08
"1157","yolo",7,0,2015-07-15,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1158","yolo",7,0,2016-07-19,"STTD",0.03,0.14,0.134545454545455,0.131363636363636,0.03,0.14
"1159","yolo",7,0,2014-07-23,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1160","yolo",7,0,2011-07-26,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1161","yolo",7,0,2011-07-13,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1162","yolo",7,0,2019-07-01,"STTD",0.1,0.072,0.134545454545455,0.131363636363636,0.1,0.072
"1163","yolo",7,0,2013-07-11,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1164","yolo",7,0,2015-07-28,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1165","yolo",7,0,2013-07-31,"STTD",0.03,0.1,0.134545454545455,0.131363636363636,0.03,0.1
"1166","yolo",7,0,2013-07-25,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1167","yolo",7,0,2019-07-15,"STTD",0.1,0.213,0.134545454545455,0.131363636363636,0.1,0.213
"1168","yolo",7,0,2017-07-19,"STTD",0.1,0.15,0.134545454545455,0.131363636363636,0.1,0.15
"1169","yolo",7,0,2015-07-21,"LIS",0.14,0.14,0.134545454545455,0.131363636363636,0.14,0.14
"1170","yolo",7,0,2012-07-10,"STTD",NA,NA,0.134545454545455,0.131363636363636,0.134545454545455,0.131363636363636
"1171","yolo",7,0,2017-07-06,"STTD",0.4,0.19,0.134545454545455,0.131363636363636,0.4,0.19
"1172","yolo",7,0,2016-07-07,"STTD",0.03,0.07,0.134545454545455,0.131363636363636,0.03,0.07
"1173","yolo",8,0,2017-08-02,"STTD",0.04,0.15,0.0712380952380952,0.120409090909091,0.04,0.15
"1174","yolo",8,0,2014-08-21,"STTD",0.07,0.08,0.0712380952380952,0.120409090909091,0.07,0.08
"1175","yolo",8,0,2015-08-03,"STTD",0.06,0.08,0.0712380952380952,0.120409090909091,0.06,0.08
"1176","yolo",8,0,2016-08-25,"STTD",0.04,0.1,0.0712380952380952,0.120409090909091,0.04,0.1
"1177","yolo",8,0,2015-08-13,"STTD",0.09,0.07,0.0712380952380952,0.120409090909091,0.09,0.07
"1178","yolo",8,0,2019-08-06,"LIS",0.216,0.24,0.0712380952380952,0.120409090909091,0.216,0.24
"1179","yolo",8,0,2015-08-18,"STTD",0.11,0.06,0.0712380952380952,0.120409090909091,0.11,0.06
"1180","yolo",8,0,2012-08-07,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1181","yolo",8,0,2015-08-28,"USGS-11455139",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1182","yolo",8,0,2016-08-09,"STTD",0.07,0.11,0.0712380952380952,0.120409090909091,0.07,0.11
"1183","yolo",8,0,2014-08-05,"STTD",0.09,0.09,0.0712380952380952,0.120409090909091,0.09,0.09
"1184","yolo",8,0,2016-08-16,"STTD",0.04,0.09,0.0712380952380952,0.120409090909091,0.04,0.09
"1185","yolo",8,0,2016-08-30,"STTD",0.03,0.08,0.0712380952380952,0.120409090909091,0.03,0.08
"1186","yolo",8,0,2013-08-15,"STTD",0.05,0.09,0.0712380952380952,0.120409090909091,0.05,0.09
"1187","yolo",8,0,2013-08-23,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1188","yolo",8,0,2015-08-27,"STTD",0.03,0.11,0.0712380952380952,0.120409090909091,0.03,0.11
"1189","yolo",8,0,2011-08-24,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1190","yolo",8,0,2016-08-11,"USGS-11455139",NA,0.102,0.0712380952380952,0.120409090909091,0.0712380952380952,0.102
"1191","yolo",8,0,2019-08-20,"LIS",0.1,0.209,0.0712380952380952,0.120409090909091,0.1,0.209
"1192","yolo",8,0,2011-08-10,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1193","yolo",8,0,2013-08-26,"STTD",0.06,0.1,0.0712380952380952,0.120409090909091,0.06,0.1
"1194","yolo",8,0,2012-08-31,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1195","yolo",8,0,2013-08-06,"STTD",0.05,0.1,0.0712380952380952,0.120409090909091,0.05,0.1
"1196","yolo",8,0,2014-08-14,"STTD",0.08,0.09,0.0712380952380952,0.120409090909091,0.08,0.09
"1197","yolo",8,0,2014-08-27,"STTD",0.03,0.08,0.0712380952380952,0.120409090909091,0.03,0.08
"1198","yolo",8,0,2019-08-07,"STTD",0.1,0.236,0.0712380952380952,0.120409090909091,0.1,0.236
"1199","yolo",8,0,2019-08-21,"STTD",0.1,0.222,0.0712380952380952,0.120409090909091,0.1,0.222
"1200","yolo",8,0,2016-08-02,"STTD",0.04,0.16,0.0712380952380952,0.120409090909091,0.04,0.16
"1201","yolo",8,0,2012-08-21,"STTD",NA,NA,0.0712380952380952,0.120409090909091,0.0712380952380952,0.120409090909091
"1202","yolo",9,0,2012-09-17,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1203","yolo",9,0,2013-09-12,"STTD",0.23,0.26,0.2323,0.144619047619048,0.23,0.26
"1204","yolo",9,0,2019-09-17,"LIS",0.297,0.148,0.2323,0.144619047619048,0.297,0.148
"1205","yolo",9,0,2012-09-07,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1206","yolo",9,0,2014-09-18,"STTD",0.13,0.17,0.2323,0.144619047619048,0.13,0.17
"1207","yolo",9,0,2012-09-11,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1208","yolo",9,0,2011-09-07,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1209","yolo",9,0,2016-09-20,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1210","yolo",9,0,2016-09-13,"STTD",0.04,0.1,0.2323,0.144619047619048,0.04,0.1
"1211","yolo",9,0,2013-09-05,"STTD",0.32,0.18,0.2323,0.144619047619048,0.32,0.18
"1212","yolo",9,0,2011-09-20,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1213","yolo",9,0,2012-09-14,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1214","yolo",9,0,2012-09-21,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1215","yolo",9,0,2019-09-03,"LIS",0.394,0.105,0.2323,0.144619047619048,0.394,0.105
"1216","yolo",9,0,2016-09-08,"STTD",0.03,0.09,0.2323,0.144619047619048,0.03,0.09
"1217","yolo",9,0,2019-09-04,"STTD",0.349,0.128,0.2323,0.144619047619048,0.349,0.128
"1218","yolo",9,0,2015-09-10,"STTD",0.16,0.07,0.2323,0.144619047619048,0.16,0.07
"1219","yolo",9,0,2012-09-25,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1220","yolo",9,0,2015-09-01,"STTD",0.07,0.18,0.2323,0.144619047619048,0.07,0.18
"1221","yolo",9,0,2014-09-10,"STTD",0.04,0.07,0.2323,0.144619047619048,0.04,0.07
"1222","yolo",9,0,2015-09-21,"STTD",0.18,0.05,0.2323,0.144619047619048,0.18,0.05
"1223","yolo",9,0,2012-09-04,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1224","yolo",9,0,2012-09-05,"STTD",NA,NA,0.2323,0.144619047619048,0.2323,0.144619047619048
"1225","yolo",9,0,2019-09-18,"STTD",0.296,0.146,0.2323,0.144619047619048,0.296,0.146
"1226","yolo",9,0,2013-09-26,"STTD",0.7,0.33,0.2323,0.144619047619048,0.7,0.33
"1227","yolo",9,0,2014-09-24,"STTD",0.08,0.13,0.2323,0.144619047619048,0.08,0.13
"1228","yolo",9,0,2014-09-04,"STTD",0.07,0.09,0.2323,0.144619047619048,0.07,0.09
"1229","yolo",9,0,2013-09-17,"STTD",0.52,0.29,0.2323,0.144619047619048,0.52,0.29
"1230","yolo",9,0,2015-09-15,"STTD",0.11,0.03,0.2323,0.144619047619048,0.11,0.03
"1231","yolo",9,0,2016-09-21,"USGS-11455139",NA,0.1,0.2323,0.144619047619048,0.2323,0.1
"1232","yolo",9,0,2017-09-20,"STTD",0.06,0.1,0.2323,0.144619047619048,0.06,0.1
"1233","yolo",9,0,2013-09-23,"STTD",0.57,0.27,0.2323,0.144619047619048,0.57,0.27
