date,flow_yolo,height_sac_na,inund_days,inundation,doy1998
2017-11-01,48,13.56,0,0,7245
2017-11-02,81,13.56,0,0,7246
2017-11-03,114,13.48,0,0,7247
2017-11-04,139,13.63,0,0,7248
2017-11-05,138,13.91,0,0,7249
2017-11-06,133,14.36,0,0,7250
2017-11-07,128,14.4,0,0,7251
2017-11-08,137,14.04,0,0,7252
2017-11-09,145,13.56,0,0,7253
2017-11-10,108,13.72,0,0,7254
2017-11-11,96,14.16,0,0,7255
2017-11-12,89,14.2,0,0,7256
2017-11-13,89,14.21,0,0,7257
2017-11-14,99,14.1,0,0,7258
2017-11-15,103,14.05,0,0,7259
2017-11-16,116,14.47,0,0,7260
2017-11-17,119,16.6,0,0,7261
2017-11-18,109,18.17,0,0,7262
2017-11-19,106,18.16,0,0,7263
2017-11-20,102,17.01,0,0,7264
2017-11-21,101,15.61,0,0,7265
2017-11-22,93,15.52,0,0,7266
2017-11-23,82,16.24,0,0,7267
2017-11-24,75,16.15,0,0,7268
2017-11-25,74,15.62,0,0,7269
2017-11-26,83,15.24,0,0,7270
2017-11-27,91,15.07,0,0,7271
2017-11-28,91,15.88,0,0,7272
2017-11-29,89,16.47,0,0,7273
2017-11-30,94,16.43,0,0,7274
2017-12-01,98,16.01,0,0,7275
2017-12-02,98,15.52,0,0,7276
2017-12-03,96,15.25,0,0,7277
2017-12-04,93,15.14,0,0,7278
2017-12-05,88,15.02,0,0,7279
2017-12-06,81,14.91,0,0,7280
2017-12-07,81,14.75,0,0,7281
2017-12-08,85,14.54,0,0,7282
2017-12-09,88,14.44,0,0,7283
2017-12-10,85,14.36,0,0,7284
2017-12-11,84,14.27,0,0,7285
2017-12-12,89,14.31,0,0,7286
2017-12-13,92,14.34,0,0,7287
2017-12-14,92,14.29,0,0,7288
2017-12-15,95,14.28,0,0,7289
2017-12-16,95,14.48,0,0,7290
2017-12-17,90,14.42,0,0,7291
2017-12-18,91,14.36,0,0,7292
2017-12-19,91,14.28,0,0,7293
2017-12-20,88,14.3,0,0,7294
2017-12-21,87,14.22,0,0,7295
2017-12-22,86,14.31,0,0,7296
2017-12-23,88,14.33,0,0,7297
2017-12-24,86,14.19,0,0,7298
2017-12-25,84,14.07,0,0,7299
2017-12-26,83,14.21,0,0,7300
2017-12-27,80,14.29,0,0,7301
2017-12-28,76,14.27,0,0,7302
2017-12-29,76,14.08,0,0,7303
2017-12-30,80,14,0,0,7304
2017-12-31,81,13.96,0,0,7305
2018-01-01,82,14.01,0,0,7306
2018-01-02,88,14.02,0,0,7307
2018-01-03,86,13.97,0,0,7308
2018-01-04,92,14,0,0,7309
2018-01-05,94,14.01,0,0,7310
2018-01-06,89,14.08,0,0,7311
2018-01-07,86,14.22,0,0,7312
2018-01-08,94,14.57,0,0,7313
2018-01-09,257,17.72,0,0,7314
2018-01-10,238,20.45,0,0,7315
2018-01-11,153,20.93,0,0,7316
2018-01-12,149,20.6,0,0,7317
2018-01-13,149,19.36,0,0,7318
2018-01-14,138,18.12,0,0,7319
2018-01-15,128,17.23,0,0,7320
2018-01-16,120,16.72,0,0,7321
2018-01-17,120,16.23,0,0,7322
2018-01-18,121,15.9,0,0,7323
2018-01-19,119,15.66,0,0,7324
2018-01-20,117,16.93,0,0,7325
2018-01-21,116,17.63,0,0,7326
2018-01-22,116,17.37,0,0,7327
2018-01-23,134,16.76,0,0,7328
2018-01-24,186,17.77,0,0,7329
2018-01-25,206,17.68,0,0,7330
2018-01-26,146,18.38,0,0,7331
2018-01-27,135,18.89,0,0,7332
2018-01-28,135,18.77,0,0,7333
2018-01-29,147,17.95,0,0,7334
2018-01-30,188,17.13,0,0,7335
2018-01-31,173,16.66,0,0,7336
2018-02-01,166,16.48,0,0,7337
2018-02-02,152,16.19,0,0,7338
2018-02-03,148,15.87,0,0,7339
2018-02-04,140,15.74,0,0,7340
2018-02-05,141,15.54,0,0,7341
2018-02-06,134,15.49,0,0,7342
2018-02-07,121,15.53,0,0,7343
2018-02-08,114,15.38,0,0,7344
2018-02-09,121,15.05,0,0,7345
2018-02-10,134,14.76,0,0,7346
2018-02-11,143,14.56,0,0,7347
2018-02-12,143,14.3,0,0,7348
2018-02-13,109,14.11,0,0,7349
2018-02-14,101,14.08,0,0,7350
2018-02-15,95,13.97,0,0,7351
2018-02-16,91,13.84,0,0,7352
2018-02-17,101,13.71,0,0,7353
2018-02-18,118,13.44,0,0,7354
2018-02-19,114,13.17,0,0,7355
2018-02-20,103,13.13,0,0,7356
2018-02-21,102,13.03,0,0,7357
2018-02-22,105,13.01,0,0,7358
2018-02-23,98,12.91,0,0,7359
2018-02-24,86,12.8,0,0,7360
2018-02-25,83,12.84,0,0,7361
2018-02-26,103,12.87,0,0,7362
2018-02-27,109,12.9,0,0,7363
2018-02-28,103,13.17,0,0,7364
2018-03-01,151,13.82,0,0,7365
2018-03-02,166,15.16,0,0,7366
2018-03-03,144,15.8,0,0,7367
2018-03-04,112,15.87,0,0,7368
2018-03-05,107,15.23,0,0,7369
2018-03-06,117,14.7,0,0,7370
2018-03-07,130,14.4,0,0,7371
2018-03-08,128,13.86,0,0,7372
2018-03-09,133,13.72,0,0,7373
2018-03-10,135,13.73,0,0,7374
2018-03-11,127,13.73,0,0,7375
2018-03-12,127,13.67,0,0,7376
2018-03-13,142,13.75,0,0,7377
2018-03-14,138,17.25,0,0,7378
2018-03-15,144,19.83,0,0,7379
2018-03-16,159,21.56,0,0,7380
2018-03-17,148,21.65,0,0,7381
2018-03-18,133,21.54,0,0,7382
2018-03-19,152,20.63,0,0,7383
2018-03-20,170,19.08,0,0,7384
2018-03-21,200,20.84,0,0,7385
2018-03-22,282,26.76,0,0,7386
2018-03-23,576,30.25,0,0,7387
2018-03-24,758,31.07,0,0,7388
2018-03-25,695,30.73,0,0,7389
2018-03-26,608,28.21,0,0,7390
2018-03-27,497,25.11,0,0,7391
2018-03-28,407,23.31,0,0,7392
2018-03-29,348,21.69,0,0,7393
2018-03-30,297,20.42,0,0,7394
2018-03-31,269,19.48,0,0,7395
2018-04-01,258,18.79,0,0,7396
2018-04-02,253,18.44,0,0,7397
2018-04-03,237,18.34,0,0,7398
2018-04-04,233,21.25,0,0,7399
2018-04-05,248,23.27,0,0,7400
2018-04-06,394,25.09,0,0,7401
2018-04-07,626,28.99,0,0,7402
2018-04-08,1161,32.82,0,0,7403
2018-04-09,2897,33.28,0,0,7404
2018-04-10,4537,33.21,0,0,7405
2018-04-11,3211,32.3,0,0,7406
2018-04-12,1642,30.09,0,0,7407
2018-04-13,939,27.2,0,0,7408
2018-04-14,642,24.78,0,0,7409
2018-04-15,478,23.22,0,0,7410
2018-04-16,415,21.84,0,0,7411
2018-04-17,326,20.87,0,0,7412
2018-04-18,298,19.84,0,0,7413
2018-04-19,228,18.81,0,0,7414
2018-04-20,205,18.05,0,0,7415
2018-04-21,213,17.5,0,0,7416
2018-04-22,222,16.96,0,0,7417
2018-04-23,222,16.51,0,0,7418
2018-04-24,234,16.21,0,0,7419
2018-04-25,246,15.38,0,0,7420
2018-04-26,249,14.84,0,0,7421
2018-04-27,280,14.69,0,0,7422
2018-04-28,281,14.64,0,0,7423
2018-04-29,274,14.27,0,0,7424
2018-04-30,294,14.01,0,0,7425
2018-05-01,313,13.76,0,0,7426
2018-05-02,318,13.66,0,0,7427
2018-05-03,325,13.52,0,0,7428
2018-05-04,332,13.16,0,0,7429
2018-05-05,365,12.71,0,0,7430
2018-05-06,382,12.46,0,0,7431
2018-05-07,428,12.56,0,0,7432
2018-05-08,448,12.65,0,0,7433
2018-05-09,455,12.59,0,0,7434
2018-05-10,446,12.78,0,0,7435
2018-05-11,435,13,0,0,7436
2018-05-12,448,12.85,0,0,7437
2018-05-13,407,12.58,0,0,7438
2018-05-14,404,11.99,0,0,7439
2018-05-15,392,11.84,0,0,7440
2018-05-16,400,11.73,0,0,7441
2018-05-17,418,11.59,0,0,7442
2018-05-18,443,11.95,0,0,7443
2018-05-19,451,12.26,0,0,7444
2018-05-20,430,12.32,0,0,7445
2018-05-21,467,12.42,0,0,7446
2018-05-22,492,12.82,0,0,7447
2018-05-23,474,13.28,0,0,7448
2018-05-24,435,13.37,0,0,7449
2018-05-25,443,13.5,0,0,7450
2018-05-26,433,14.01,0,0,7451
2018-05-27,418,14.52,0,0,7452
2018-05-28,470,14.93,0,0,7453
2018-05-29,495,14.96,0,0,7454
2018-05-30,553,14.72,0,0,7455
2018-05-31,546,14.36,0,0,7456
2018-06-01,492,13.88,0,0,7457
2018-06-02,503,13.58,0,0,7458
2018-06-03,490,13.24,0,0,7459
2018-06-04,526,13.2,0,0,7460
2018-06-05,594,13.21,0,0,7461
2018-06-06,621,13.22,0,0,7462
2018-06-07,621,13.2,0,0,7463
2018-06-08,610,13.1,0,0,7464
2018-06-09,582,13.26,0,0,7465
2018-06-10,535,13.26,0,0,7466
2018-06-11,525,13.04,0,0,7467
2018-06-12,542,12.78,0,0,7468
2018-06-13,570,12.7,0,0,7469
2018-06-14,661,12.6,0,0,7470
2018-06-15,653,12.39,0,0,7471
2018-06-16,605,12.41,0,0,7472
2018-06-17,566,12.68,0,0,7473
2018-06-18,553,12.79,0,0,7474
2018-06-19,552,13.03,0,0,7475
2018-06-20,574,13.37,0,0,7476
2018-06-21,565,13.54,0,0,7477
2018-06-22,567,13.73,0,0,7478
2018-06-23,573,14.06,0,0,7479
2018-06-24,547,13.97,0,0,7480
2018-06-25,582,13.99,0,0,7481
2018-06-26,595,13.97,0,0,7482
2018-06-27,623,13.85,0,0,7483
2018-06-28,643,13.57,0,0,7484
2018-06-29,608,13.4,0,0,7485
2018-06-30,598,13.19,0,0,7486
2018-07-01,561,13.17,0,0,7487
2018-07-02,574,13.28,0,0,7488
2018-07-03,589,13.3,0,0,7489
2018-07-04,594,13.31,0,0,7490
2018-07-05,594,13.43,0,0,7491
2018-07-06,554,13.7,0,0,7492
2018-07-07,552,13.72,0,0,7493
2018-07-08,533,13.82,0,0,7494
2018-07-09,574,14.02,0,0,7495
2018-07-10,605,14.36,0,0,7496
2018-07-11,630,14.82,0,0,7497
2018-07-12,634,15.03,0,0,7498
2018-07-13,613,15.13,0,0,7499
2018-07-14,612,15.1,0,0,7500
2018-07-15,563,15.16,0,0,7501
2018-07-16,563,15.33,0,0,7502
2018-07-17,601,15.41,0,0,7503
2018-07-18,627,15.45,0,0,7504
2018-07-19,641,15.41,0,0,7505
2018-07-20,607,15.35,0,0,7506
2018-07-21,574,15.36,0,0,7507
2018-07-22,509,15.34,0,0,7508
2018-07-23,555,15.3,0,0,7509
2018-07-24,553,15.33,0,0,7510
2018-07-25,536,15.34,0,0,7511
2018-07-26,549,15.36,0,0,7512
2018-07-27,572,15.46,0,0,7513
2018-07-28,577,15.43,0,0,7514
2018-07-29,555,15.35,0,0,7515
2018-07-30,563,15.6,0,0,7516
2018-07-31,595,15.79,0,0,7517
2018-08-01,599,16.01,0,0,7518
2018-08-02,564,16.2,0,0,7519
2018-08-03,560,16.27,0,0,7520
2018-08-04,577,16.48,0,0,7521
2018-08-05,518,16.77,0,0,7522
2018-08-06,525,16.96,0,0,7523
2018-08-07,541,17.05,0,0,7524
2018-08-08,568,17.01,0,0,7525
2018-08-09,599,17.06,0,0,7526
2018-08-10,565,17.1,0,0,7527
2018-08-11,538,17.01,0,0,7528
2018-08-12,508,16.91,0,0,7529
2018-08-13,529,16.8,0,0,7530
2018-08-14,521,16.71,0,0,7531
2018-08-15,508,16.63,0,0,7532
2018-08-16,507,16.47,0,0,7533
2018-08-17,476,16.39,0,0,7534
2018-08-18,434,16.22,0,0,7535
2018-08-19,383,16.11,0,0,7536
2018-08-20,417,16.16,0,0,7537
2018-08-21,435,16.22,0,0,7538
2018-08-22,471,16.36,0,0,7539
2018-08-23,481,16.56,0,0,7540
2018-08-24,462,16.78,0,0,7541
2018-08-25,483,16.78,0,0,7542
2018-08-26,473,16.85,0,0,7543
2018-08-27,522,16.76,0,0,7544
2018-08-28,777,16.51,0,0,7545
2018-08-29,801,16.75,0,0,7546
2018-08-30,809,16.99,0,0,7547
2018-08-31,771,17.14,0,0,7548
2018-09-01,738,17.06,0,0,7549
2018-09-02,687,16.93,0,0,7550
2018-09-03,668,16.92,0,0,7551
2018-09-04,718,16.91,0,0,7552
2018-09-05,886,16.98,0,0,7553
2018-09-06,979,17.14,0,0,7554
2018-09-07,965,17.13,0,0,7555
2018-09-08,894,16.94,0,0,7556
2018-09-09,788,16.91,0,0,7557
2018-09-10,791,16.82,0,0,7558
2018-09-11,800,16.83,0,0,7559
2018-09-12,847,16.88,0,0,7560
2018-09-13,864,16.81,0,0,7561
2018-09-14,837,16.68,0,0,7562
2018-09-15,901,16.6,0,0,7563
2018-09-16,903,16.45,0,0,7564
2018-09-17,847,16.41,0,0,7565
2018-09-18,835,16.37,0,0,7566
2018-09-19,796,16.31,0,0,7567
2018-09-20,710,16.26,0,0,7568
2018-09-21,601,16.2,0,0,7569
2018-09-22,525,16.01,0,0,7570
2018-09-23,464,15.8,0,0,7571
2018-09-24,456,15.66,0,0,7572
2018-09-25,411,15.6,0,0,7573
2018-09-26,365,15.64,0,0,7574
2018-09-27,392,15.6,0,0,7575
2018-09-28,369,15.64,0,0,7576
2018-09-29,332,15.56,0,0,7577
2018-09-30,286,15.57,0,0,7578
2018-10-01,59,15.5,0,0,7579
2018-10-02,54,15.39,0,0,7580
2018-10-03,53,15.39,0,0,7581
2018-10-04,52,15.21,0,0,7582
2018-10-05,49,15.05,0,0,7583
2018-10-06,47,15.05,0,0,7584
2018-10-07,48,14.9,0,0,7585
2018-10-08,50,14.66,0,0,7586
2018-10-09,50,14.37,0,0,7587
2018-10-10,48,14.24,0,0,7588
2018-10-11,47,14.18,0,0,7589
2018-10-12,47,14.08,0,0,7590
2018-10-13,46,13.9,0,0,7591
2018-10-14,45,13.71,0,0,7592
2018-10-15,45,13.69,0,0,7593
2018-10-16,45,13.62,0,0,7594
2018-10-17,46,13.48,0,0,7595
2018-10-18,48,13.42,0,0,7596
2018-10-19,49,13.42,0,0,7597
2018-10-20,50,13.39,0,0,7598
2018-10-21,50,13.4214960629921,0,0,7599
2018-10-22,49,13.394375,0,0,7600
2018-10-23,46,13.2835294117647,0,0,7601
2018-10-24,44,12.9522727272727,0,0,7602
2018-10-25,43,12.4459090909091,0,0,7603
2018-10-26,42,12.1388235294118,0,0,7604
2018-10-27,43,12.04625,0,0,7605
2018-10-28,43,12.0282677165354,0,0,7606
2018-10-29,42,11.83,0,0,7607
2018-10-30,84,12.12,0,0,7608
2018-10-31,102,12.27,0,0,7609
2018-11-01,109,12.33,0,0,7610
2018-11-02,108,12.54,0,0,7611
2018-11-03,106,12.53,0,0,7612
2018-11-04,107,12.45,0,0,7613
2018-11-05,109,12.23,0,0,7614
2018-11-06,84,12.16,0,0,7615
2018-11-07,73,11.97,0,0,7616
2018-11-08,70,11.72,0,0,7617
2018-11-09,69,11.72,0,0,7618
2018-11-10,69,11.43,0,0,7619
2018-11-11,67,11.34,0,0,7620
2018-11-12,67,11.29,0,0,7621
2018-11-13,67,11.42,0,0,7622
2018-11-14,67,11.52,0,0,7623
2018-11-15,71,11.55,0,0,7624
2018-11-16,80,11.76,0,0,7625
2018-11-17,87,11.79,0,0,7626
2018-11-18,94,11.9,0,0,7627
2018-11-19,103,12.4,0,0,7628
2018-11-20,113,12.71,0,0,7629
2018-11-21,123,13,0,0,7630
2018-11-22,146,13.29,0,0,7631
2018-11-23,97,13.78,0,0,7632
2018-11-24,63,14.22,0,0,7633
2018-11-25,54,14.45,0,0,7634
2018-11-26,50,14.55,0,0,7635
2018-11-27,49,14.51,0,0,7636
2018-11-28,50,14.35,0,0,7637
2018-11-29,73,14.82,0,0,7638
2018-11-30,90,15.93,0,0,7639
2018-12-01,83,17.96,0,0,7640
2018-12-02,263,17.97,0,0,7641
2018-12-03,201,16.99,0,0,7642
2018-12-04,96,15.95,0,0,7643
2018-12-05,71,15.12,0,0,7644
2018-12-06,70,14.61,0,0,7645
2018-12-07,60,14.32,0,0,7646
2018-12-08,52,14.13,0,0,7647
2018-12-09,47,13.75,0,0,7648
2018-12-10,45,13.43,0,0,7649
2018-12-11,46,13.45,0,0,7650
2018-12-12,46,13.35,0,0,7651
2018-12-13,45,13.05,0,0,7652
2018-12-14,49,12.86,0,0,7653
2018-12-15,52,12.85,0,0,7654
2018-12-16,57,13.01,0,0,7655
2018-12-17,85,14.21,0,0,7656
2018-12-18,69,20.17,0,0,7657
2018-12-19,227,20.8,0,0,7658
2018-12-20,162,19.96,0,0,7659
2018-12-21,80,17.63,0,0,7660
2018-12-22,68,16.37,0,0,7661
2018-12-23,60,16.16,0,0,7662
2018-12-24,62,16.08,0,0,7663
2018-12-25,80,15.74,0,0,7664
2018-12-26,70,19.31,0,0,7665
2018-12-27,59,19.57,0,0,7666
2018-12-28,53,18.79,0,0,7667
2018-12-29,48,17.07,0,0,7668
2018-12-30,48,16.01,0,0,7669
2018-12-31,53,15.22,0,0,7670
2019-01-01,48,14.68,0,0,7671
2019-01-02,46,14.41,0,0,7672
2019-01-03,45,14.25,0,0,7673
2019-01-04,49,14.11,0,0,7674
2019-01-05,59,14.2,0,0,7675
2019-01-06,410,14.77,0,0,7676
2019-01-07,251,18.17,0,0,7677
2019-01-08,293,22.33,0,0,7678
2019-01-09,774,22.44,0,0,7679
2019-01-10,952,24.88,0,0,7680
2019-01-11,1369,25.38,0,0,7681
2019-01-12,1669,25.14,0,0,7682
2019-01-13,1449,23.29,0,0,7683
2019-01-14,778,21.46,0,0,7684
2019-01-15,413,20.01,0,0,7685
2019-01-16,1500,19.78,0,0,7686
2019-01-17,2363,26.85,0,0,7687
2019-01-18,5469,29.88,0,0,7688
2019-01-19,4469,31.57,0,0,7689
2019-01-20,4059,32.12,0,0,7690
2019-01-21,4059,32.06,0,0,7691
2019-01-22,4119,31.49,0,0,7692
2019-01-23,4069,31.45,0,0,7693
2019-01-24,4337,30.71,0,0,7694
2019-01-25,4033,28.79,0,0,7695
2019-01-26,3763,26.18,0,0,7696
2019-01-27,3293,24.39,0,0,7697
2019-01-28,2783,22.94,0,0,7698
2019-01-29,2513,21.72,0,0,7699
2019-01-30,2053,20.6,0,0,7700
2019-01-31,1423,19.71,0,0,7701
2019-02-01,799,19.18,0,0,7702
2019-02-02,807,19.11,0,0,7703
2019-02-03,1281,24.97,0,0,7704
2019-02-04,2631,27.95,0,0,7705
2019-02-05,3336,30.37,0,0,7706
2019-02-06,3703,31.41,0,0,7707
2019-02-07,3493,31.44,0,0,7708
2019-02-08,3410,30.62,0,0,7709
2019-02-09,3456,28.51,0,0,7710
2019-02-10,3476,26.26,0,0,7711
2019-02-11,3377,25.29,0,0,7712
2019-02-12,3248,24.54,0,0,7713
2019-02-13,4201,25.23,0,0,7714
2019-02-14,11711,31.24,0,0,7715
2019-02-15,31668,34.06,1,1,7716
2019-02-16,50456,34.3,2,1,7717
2019-02-17,52878,34.35,3,1,7718
2019-02-18,45061,34.25,4,1,7719
2019-02-19,29159,33.7,5,1,7720
2019-02-20,18662,33.1,6,1,7721
2019-02-21,14341,32.17,7,1,7722
2019-02-22,12028,30.65,8,1,7723
2019-02-23,10128,28.92,9,1,7724
2019-02-24,8648,27.16,10,1,7725
2019-02-25,7750,25.81,11,1,7726
2019-02-26,10642,29,12,1,7727
2019-02-27,27103,33.69,13,1,7728
2019-02-28,58157,34.21,14,1,7729
2019-03-01,60996,34.59,15,1,7730
2019-03-02,71903,34.9,16,1,7731
2019-03-03,75000,34.9,17,1,7732
2019-03-04,67009,34.71,18,1,7733
2019-03-05,58706,34.51,19,1,7734
2019-03-06,57194,34.43,20,1,7735
2019-03-07,65041,34.61,21,1,7736
2019-03-08,63827,34.61,22,1,7737
2019-03-09,60244,34.55,23,1,7738
2019-03-10,59491,34.55,24,1,7739
2019-03-11,57047,34.53,25,1,7740
2019-03-12,51426,34.4,26,1,7741
2019-03-13,44783,34.24,27,1,7742
2019-03-14,36813,34,28,1,7743
2019-03-15,30513,33.77,29,1,7744
2019-03-16,26893,33.61,30,1,7745
2019-03-17,23657,33.47,31,1,7746
2019-03-18,20126,33.27,32,1,7747
2019-03-19,15705,33.02,33,1,7748
2019-03-20,11400,32.68,34,1,7749
2019-03-21,9533,32.21,35,1,7750
2019-03-22,8616,31.58,36,1,7751
2019-03-23,8030,31.08,37,1,7752
2019-03-24,7631,30.74,38,1,7753
2019-03-25,7135,30.44,39,1,7754
2019-03-26,7153,30.61,40,1,7755
2019-03-27,7112,31.83,41,1,7756
2019-03-28,7794,32.94,42,1,7757
2019-03-29,12256,33.28,43,1,7758
2019-03-30,18651,33.3,44,1,7759
2019-03-31,18698,33.3,45,1,7760
2019-04-01,15516,33.18,46,1,7761
2019-04-02,10798,33,47,1,7762
2019-04-03,8246,33.01,48,1,7763
2019-04-04,10389,33.2,49,1,7764
2019-04-05,13609,33.24,50,1,7765
2019-04-06,16355,33.36,51,1,7766
2019-04-07,19797,33.46,52,1,7767
2019-04-08,21171,33.49,53,1,7768
2019-04-09,21024,33.5,54,1,7769
2019-04-10,19454,33.41,55,1,7770
2019-04-11,18661,33.42,56,1,7771
2019-04-12,18936,33.47,57,1,7772
2019-04-13,19583,33.48,58,1,7773
2019-04-14,18668,33.45,59,1,7774
2019-04-15,16995,33.4,60,1,7775
2019-04-16,15128,33.35,61,1,7776
2019-04-17,12221,33.29,62,1,7777
2019-04-18,8240,33.15,63,1,7778
2019-04-19,5247,32.96,64,1,7779
2019-04-20,3456,32.54,0,0,7780
2019-04-21,2682,31.98,0,0,7781
2019-04-22,2367,31.44,0,0,7782
2019-04-23,2067,30.61,0,0,7783
2019-04-24,1778,29.71,0,0,7784
2019-04-25,1504,28.86,0,0,7785
2019-04-26,1406,27.87,0,0,7786
2019-04-27,1113,27.09,0,0,7787
2019-04-28,913,26.44,0,0,7788
2019-04-29,817,25.85,0,0,7789
2019-04-30,750,25.13,0,0,7790
2019-05-01,563,24.4,0,0,7791
2019-05-02,388,23.62,0,0,7792
2019-05-03,311,22.67,0,0,7793
2019-05-04,190,21.74,0,0,7794
2019-05-05,161,20.86,0,0,7795
2019-05-06,154,20.44,0,0,7796
2019-05-07,164,20.49,0,0,7797
2019-05-08,150,20.44,0,0,7798
2019-05-09,163,20.24,0,0,7799
2019-05-10,174,20.06,0,0,7800
2019-05-11,162,19.8,0,0,7801
2019-05-12,154,19.42,0,0,7802
2019-05-13,147,19.11,0,0,7803
2019-05-14,141,19.06,0,0,7804
2019-05-15,180,19.1,0,0,7805
2019-05-16,212,20.03,0,0,7806
2019-05-17,205,21.6,0,0,7807
2019-05-18,436,22.54,0,0,7808
2019-05-19,769,23.31,0,0,7809
2019-05-20,1213,24.01,0,0,7810
2019-05-21,1583,24.27,0,0,7811
2019-05-22,1563,24.18,0,0,7812
2019-05-23,1513,23.94,0,0,7813
2019-05-24,1363,23.67,0,0,7814
2019-05-25,1038,23.15,0,0,7815
2019-05-26,754,22.5,0,0,7816
2019-05-27,715,23.41,0,0,7817
2019-05-28,735,23.93,0,0,7818
2019-05-29,692,23.61,0,0,7819
2019-05-30,609,22.7,0,0,7820
2019-05-31,470,22.39,0,0,7821
2019-06-01,538,23.88,0,0,7822
2019-06-02,686,24.55,0,0,7823
2019-06-03,724,24.8,0,0,7824
2019-06-04,625,25.04,0,0,7825
2019-06-05,401,25.17,0,0,7826
2019-06-06,279,25.13,0,0,7827
2019-06-07,286,24.92,0,0,7828
2019-06-08,319,24.52,0,0,7829
2019-06-09,306,24.03,0,0,7830
2019-06-10,216,23.48,0,0,7831
2019-06-11,160,22.67,0,0,7832
2019-06-12,115,21.65,0,0,7833
2019-06-13,99,20.37,0,0,7834
2019-06-14,94,18.85,0,0,7835
2019-06-15,90,17.92,0,0,7836
2019-06-16,90,17.54,0,0,7837
2019-06-17,90,17.31,0,0,7838
2019-06-18,89,17.15,0,0,7839
2019-06-19,89,16.88,0,0,7840
2019-06-20,87,16.58,0,0,7841
2019-06-21,70,16.36,0,0,7842
2019-06-22,72,15.98,0,0,7843
2019-06-23,72,15.58,0,0,7844
2019-06-24,68,15.28,0,0,7845
2019-06-25,67,15.36,0,0,7846
2019-06-26,67,15.06,0,0,7847
2019-06-27,64,14.64,0,0,7848
2019-06-28,64,14.4,0,0,7849
2019-06-29,66,14.44,0,0,7850
2019-06-30,67,15.02,0,0,7851
2019-07-01,70,15.72,0,0,7852
2019-07-02,69,16.05,0,0,7853
2019-07-03,66,15.94,0,0,7854
2019-07-04,64,15.75,0,0,7855
2019-07-05,63,15.83,0,0,7856
2019-07-06,61,15.84,0,0,7857
2019-07-07,63,15.98,0,0,7858
2019-07-08,67,16.1,0,0,7859
2019-07-09,66,16.12,0,0,7860
2019-07-10,62,15.98,0,0,7861
2019-07-11,63,15.82,0,0,7862
2019-07-12,66,15.79,0,0,7863
2019-07-13,64,15.76,0,0,7864
2019-07-14,64,15.73,0,0,7865
2019-07-15,67,15.71,0,0,7866
2019-07-16,79,15.69,0,0,7867
2019-07-17,81,15.57,0,0,7868
2019-07-18,79,15.58,0,0,7869
2019-07-19,68,15.53,0,0,7870
2019-07-20,67,15.61,0,0,7871
2019-07-21,63,15.73,0,0,7872
2019-07-22,64,15.86,0,0,7873
2019-07-23,59,15.89,0,0,7874
2019-07-24,60,15.94,0,0,7875
2019-07-25,59,15.99,0,0,7876
2019-07-26,61,15.94,0,0,7877
2019-07-27,65,16,0,0,7878
2019-07-28,63,16.27,0,0,7879
2019-07-29,66,16.48,0,0,7880
2019-07-30,63,16.5,0,0,7881
2019-07-31,60,16.58,0,0,7882
2019-08-01,56,16.6,0,0,7883
2019-08-02,51,16.67,0,0,7884
2019-08-03,51,16.67,0,0,7885
2019-08-04,52,16.74,0,0,7886
2019-08-05,52,16.79,0,0,7887
2019-08-06,51,16.89,0,0,7888
2019-08-07,48,17.16,0,0,7889
2019-08-08,50,17.24,0,0,7890
2019-08-09,58,17.26,0,0,7891
2019-08-10,58,17.22,0,0,7892
2019-08-11,54,17.32,0,0,7893
2019-08-12,50,17.51,0,0,7894
2019-08-13,52,17.48,0,0,7895
2019-08-14,54,17.45,0,0,7896
2019-08-15,52,17.44,0,0,7897
2019-08-16,50,17.43,0,0,7898
2019-08-17,50,17.56,0,0,7899
2019-08-18,50,17.55,0,0,7900
2019-08-19,50,17.64,0,0,7901
2019-08-20,52,17.69,0,0,7902
2019-08-21,55,17.89,0,0,7903
2019-08-22,52,18.06,0,0,7904
2019-08-23,52,18.14,0,0,7905
2019-08-24,55,18.19,0,0,7906
2019-08-25,56,18.15,0,0,7907
2019-08-26,106,18.16,0,0,7908
2019-08-27,286,17.83,0,0,7909
2019-08-28,440,17.88,0,0,7910
2019-08-29,583,17.84,0,0,7911
2019-08-30,606,17.73,0,0,7912
2019-08-31,598,17.92,0,0,7913
2019-09-01,601,18.12,0,0,7914
2019-09-02,595,18.11,0,0,7915
2019-09-03,617,18.06,0,0,7916
2019-09-04,704,18.11,0,0,7917
2019-09-05,750,18.39,0,0,7918
2019-09-06,777,18.45,0,0,7919
2019-09-07,708,18.38,0,0,7920
2019-09-08,741,18.42,0,0,7921
2019-09-09,715,18.26,0,0,7922
2019-09-10,703,18.2,0,0,7923
2019-09-11,732,18.21,0,0,7924
2019-09-12,742,18.3,0,0,7925
2019-09-13,743,18.23,0,0,7926
2019-09-14,722,18.25,0,0,7927
2019-09-15,674,18.33,0,0,7928
2019-09-16,648,18.29,0,0,7929
2019-09-17,633,18.23,0,0,7930
2019-09-18,690,18.28,0,0,7931
2019-09-19,581,18.31,0,0,7932
2019-09-20,311,18.26,0,0,7933
2019-09-21,114,18.27,0,0,7934
2019-09-22,92,17.86,0,0,7935
2019-09-23,76,17.69,0,0,7936
