agency_cd,site_no,Date,waterYear,Flow,Flow_cd
USGS,11425500,1987-11-24,1988,7850,A
USGS,11425500,1987-11-25,1988,7570,A
USGS,11425500,1987-11-26,1988,7330,A
USGS,11425500,1987-11-27,1988,7260,A
USGS,11425500,1987-11-28,1988,7170,A
USGS,11425500,1987-11-29,1988,7140,A
USGS,11425500,1987-11-30,1988,7070,A
USGS,11425500,1987-12-01,1988,7420,A
USGS,11425500,1987-12-02,1988,8120,A
USGS,11425500,1987-12-03,1988,10500,A
USGS,11425500,1987-12-04,1988,15700,A
USGS,11425500,1987-12-05,1988,17200,A
USGS,11425500,1987-12-06,1988,15300,A
USGS,11425500,1987-12-07,1988,14500,A
USGS,11425500,1987-12-08,1988,17900,A
USGS,11425500,1987-12-09,1988,20000,A
USGS,11425500,1987-12-10,1988,20000,A
USGS,11425500,1987-12-11,1988,22700,A
USGS,11425500,1987-12-12,1988,25700,A
USGS,11425500,1987-12-13,1988,23100,A
USGS,11425500,1987-12-14,1988,18800,A
USGS,11425500,1987-12-15,1988,15700,A
USGS,11425500,1987-12-16,1988,13700,A
USGS,11425500,1987-12-17,1988,12900,A
USGS,11425500,1987-12-18,1988,13500,A
USGS,11425500,1987-12-19,1988,14000,A
USGS,11425500,1987-12-20,1988,13000,A
USGS,11425500,1987-12-21,1988,11800,A
USGS,11425500,1987-12-22,1988,11100,A
USGS,11425500,1987-12-23,1988,10700,A
USGS,11425500,1987-12-24,1988,10600,A
USGS,11425500,1987-12-25,1988,10500,A
USGS,11425500,1987-12-26,1988,10300,A
USGS,11425500,1987-12-27,1988,9710,A
USGS,11425500,1987-12-28,1988,9640,A
USGS,11425500,1987-12-29,1988,10300,A
USGS,11425500,1987-12-30,1988,12700,A
USGS,11425500,1987-12-31,1988,15200,A
USGS,11425500,1988-01-01,1988,14400,A
USGS,11425500,1988-01-02,1988,12900,A
USGS,11425500,1988-01-03,1988,12000,A
USGS,11425500,1988-01-04,1988,14600,A
USGS,11425500,1988-01-05,1988,28100,A
USGS,11425500,1988-01-06,1988,34300,A
USGS,11425500,1988-01-07,1988,34800,A
USGS,11425500,1988-01-08,1988,33900,A
USGS,11425500,1988-01-09,1988,31800,A
USGS,11425500,1988-01-10,1988,31300,A
USGS,11425500,1988-01-11,1988,32500,A
USGS,11425500,1988-01-12,1988,32400,A
USGS,11425500,1988-01-13,1988,31000,A
USGS,11425500,1988-01-14,1988,27700,A
USGS,11425500,1988-01-15,1988,24800,A
USGS,11425500,1988-01-16,1988,23400,A
USGS,11425500,1988-01-17,1988,26900,A
USGS,11425500,1988-01-18,1988,31000,A
USGS,11425500,1988-01-19,1988,29600,A
USGS,11425500,1988-01-20,1988,26100,A
USGS,11425500,1988-01-21,1988,22900,A
USGS,11425500,1988-01-22,1988,20500,A
USGS,11425500,1988-01-23,1988,18700,A
USGS,11425500,1988-01-24,1988,17100,A
USGS,11425500,1988-01-25,1988,15800,A
USGS,11425500,1988-01-26,1988,15200,A
USGS,11425500,1988-01-27,1988,15000,A
USGS,11425500,1988-01-28,1988,14900,A
USGS,11425500,1988-01-29,1988,14600,A
USGS,11425500,1988-01-30,1988,14500,A
USGS,11425500,1988-01-31,1988,15700,A
USGS,11425500,1988-02-01,1988,17800,A
USGS,11425500,1988-02-02,1988,16800,A
USGS,11425500,1988-02-03,1988,15400,A
USGS,11425500,1988-02-04,1988,14300,A
USGS,11425500,1988-02-05,1988,13300,A
USGS,11425500,1988-02-06,1988,12600,A
USGS,11425500,1988-02-07,1988,12000,A
USGS,11425500,1988-02-08,1988,11700,A
USGS,11425500,1988-02-09,1988,11400,A
USGS,11425500,1988-02-10,1988,11100,A
USGS,11425500,1988-02-11,1988,10800,A
USGS,11425500,1988-02-12,1988,10800,A
USGS,11425500,1988-02-13,1988,10900,A
USGS,11425500,1988-02-14,1988,10800,A
USGS,11425500,1988-02-15,1988,10700,A
USGS,11425500,1988-02-16,1988,10500,A
USGS,11425500,1988-02-17,1988,10200,A
USGS,11425500,1988-02-18,1988,9950,A
USGS,11425500,1988-02-19,1988,9280,A
USGS,11425500,1988-02-20,1988,8720,A
USGS,11425500,1988-02-21,1988,8680,A
USGS,11425500,1988-02-22,1988,8620,A
USGS,11425500,1988-02-23,1988,8570,A
USGS,11425500,1988-02-24,1988,8300,A
USGS,11425500,1988-02-25,1988,8210,A
USGS,11425500,1988-02-26,1988,8270,A
USGS,11425500,1988-02-27,1988,8410,A
USGS,11425500,1988-02-28,1988,8660,A
USGS,11425500,1988-02-29,1988,9010,A
USGS,11425500,1988-03-01,1988,9210,A
USGS,11425500,1988-03-02,1988,9510,A
USGS,11425500,1988-03-03,1988,9860,A
USGS,11425500,1988-03-04,1988,10000,A
USGS,11425500,1988-03-05,1988,9590,A
USGS,11425500,1988-03-06,1988,9300,A
USGS,11425500,1988-03-07,1988,9550,A
USGS,11425500,1988-03-08,1988,9720,A
USGS,11425500,1988-03-09,1988,9470,A
USGS,11425500,1988-03-10,1988,8930,A
USGS,11425500,1988-03-11,1988,8490,A
USGS,11425500,1988-03-12,1988,8400,A
USGS,11425500,1988-03-13,1988,7990,A
USGS,11425500,1988-03-14,1988,8280,A
USGS,11425500,1988-03-15,1988,8760,A
USGS,11425500,1988-03-16,1988,8920,A
USGS,11425500,1988-03-17,1988,8780,A
USGS,11425500,1988-03-18,1988,8560,A
USGS,11425500,1988-03-19,1988,8830,A
USGS,11425500,1988-03-20,1988,9840,A
USGS,11425500,1988-03-21,1988,11200,A
USGS,11425500,1988-03-22,1988,12600,A
USGS,11425500,1988-03-23,1988,12800,A
USGS,11425500,1988-03-24,1988,12200,A
USGS,11425500,1988-03-25,1988,11800,A
USGS,11425500,1988-03-26,1988,11800,A
USGS,11425500,1988-03-27,1988,12300,A
USGS,11425500,1988-03-28,1988,13300,A
USGS,11425500,1988-03-29,1988,13600,A
USGS,11425500,1988-03-30,1988,13600,A
USGS,11425500,1988-03-31,1988,13500,A
USGS,11425500,1988-04-01,1988,13400,A
USGS,11425500,1988-04-02,1988,13400,A
USGS,11425500,1988-04-03,1988,13700,A
USGS,11425500,1988-04-04,1988,14400,A
USGS,11425500,1988-04-05,1988,15200,A
USGS,11425500,1988-04-06,1988,15600,A
USGS,11425500,1988-04-07,1988,15500,A
USGS,11425500,1988-04-08,1988,15500,A
USGS,11425500,1988-04-09,1988,15800,A
USGS,11425500,1988-04-10,1988,16200,A
USGS,11425500,1988-04-11,1988,17000,A
USGS,11425500,1988-04-12,1988,17400,A
USGS,11425500,1988-04-13,1988,17000,A
USGS,11425500,1988-04-14,1988,16800,A
USGS,11425500,1988-04-15,1988,16700,A
USGS,11425500,1988-04-16,1988,16700,A
USGS,11425500,1988-04-17,1988,16600,A
USGS,11425500,1988-04-18,1988,16500,A
USGS,11425500,1988-04-19,1988,16500,A
USGS,11425500,1988-04-20,1988,17400,A
USGS,11425500,1988-04-21,1988,19200,A
USGS,11425500,1988-04-22,1988,18400,A
USGS,11425500,1988-04-23,1988,16600,A
USGS,11425500,1988-04-24,1988,15400,A
USGS,11425500,1988-04-25,1988,15800,A
USGS,11425500,1988-04-26,1988,14800,A
USGS,11425500,1988-04-27,1988,13300,A
USGS,11425500,1988-04-28,1988,11900,A
USGS,11425500,1988-04-29,1988,10800,A
USGS,11425500,1988-04-30,1988,9470,A
USGS,11425500,1988-05-01,1988,8020,A
USGS,11425500,1988-05-02,1988,7690,A
USGS,11425500,1988-05-03,1988,7320,A
USGS,11425500,1988-05-04,1988,8010,A
USGS,11425500,1988-05-05,1988,8560,A
USGS,11425500,1988-05-06,1988,8610,A
USGS,11425500,1988-05-07,1988,8720,A
USGS,11425500,1988-05-08,1988,9380,A
USGS,11425500,1988-05-09,1988,11000,A
USGS,11425500,1988-05-10,1988,14000,A
USGS,11425500,1988-05-11,1988,14900,A
USGS,11425500,1988-05-12,1988,15000,A
USGS,11425500,1988-05-13,1988,14300,A
USGS,11425500,1988-05-14,1988,13100,A
USGS,11425500,1988-05-15,1988,11600,A
USGS,11425500,1988-05-16,1988,10400,A
USGS,11425500,1988-05-17,1988,9770,A
USGS,11425500,1988-05-18,1988,10000,A
USGS,11425500,1988-05-19,1988,10600,A
USGS,11425500,1988-05-20,1988,10500,A
USGS,11425500,1988-05-21,1988,9790,A
USGS,11425500,1988-05-22,1988,9150,A
USGS,11425500,1988-05-23,1988,8420,A
USGS,11425500,1988-05-24,1988,8180,A
USGS,11425500,1988-05-25,1988,8310,A
USGS,11425500,1988-05-26,1988,8220,A
USGS,11425500,1988-05-27,1988,8250,A
USGS,11425500,1988-05-28,1988,8330,A
USGS,11425500,1988-05-29,1988,8650,A
USGS,11425500,1988-05-30,1988,9360,A
USGS,11425500,1988-05-31,1988,10000,A
USGS,11425500,1988-06-01,1988,10100,A
USGS,11425500,1988-06-02,1988,10100,A
USGS,11425500,1988-06-03,1988,9760,A
USGS,11425500,1988-06-04,1988,9470,A
USGS,11425500,1988-06-05,1988,9050,A
USGS,11425500,1988-06-06,1988,8940,A
USGS,11425500,1988-06-07,1988,9040,A
USGS,11425500,1988-06-08,1988,9330,A
USGS,11425500,1988-06-09,1988,9830,A
USGS,11425500,1988-06-10,1988,10200,A
USGS,11425500,1988-06-11,1988,9910,A
USGS,11425500,1988-06-12,1988,9330,A
USGS,11425500,1988-06-13,1988,8590,A
USGS,11425500,1988-06-14,1988,8000,A
USGS,11425500,1988-06-15,1988,7540,A
USGS,11425500,1988-06-16,1988,8150,A
USGS,11425500,1988-06-17,1988,8890,A
USGS,11425500,1988-06-18,1988,9640,A
USGS,11425500,1988-06-19,1988,9890,A
USGS,11425500,1988-06-20,1988,10100,A
USGS,11425500,1988-06-21,1988,10100,A
USGS,11425500,1988-06-22,1988,10400,A
USGS,11425500,1988-06-23,1988,11000,A
USGS,11425500,1988-06-24,1988,11000,A
USGS,11425500,1988-06-25,1988,11000,A
USGS,11425500,1988-06-26,1988,10400,A
USGS,11425500,1988-06-27,1988,9630,A
USGS,11425500,1988-06-28,1988,9440,A
USGS,11425500,1988-06-29,1988,10200,A
USGS,11425500,1988-06-30,1988,11500,A
USGS,11425500,1988-07-01,1988,11900,A
USGS,11425500,1988-07-02,1988,12000,A
USGS,11425500,1988-07-03,1988,12100,A
USGS,11425500,1988-07-04,1988,12200,A
USGS,11425500,1988-07-05,1988,12400,A
USGS,11425500,1988-07-06,1988,12600,A
USGS,11425500,1988-07-07,1988,12300,A
USGS,11425500,1988-07-08,1988,12200,A
USGS,11425500,1988-07-09,1988,12100,A
USGS,11425500,1988-07-10,1988,12000,A
USGS,11425500,1988-07-11,1988,12300,A
USGS,11425500,1988-07-12,1988,12300,A
USGS,11425500,1988-07-13,1988,12200,A
USGS,11425500,1988-07-14,1988,12300,A
USGS,11425500,1988-07-15,1988,12400,A
USGS,11425500,1988-07-16,1988,12700,A
USGS,11425500,1988-07-17,1988,12700,A
USGS,11425500,1988-07-18,1988,12800,A
USGS,11425500,1988-07-19,1988,12400,A
USGS,11425500,1988-07-20,1988,12100,A
USGS,11425500,1988-07-21,1988,12300,A
USGS,11425500,1988-07-22,1988,12600,A
USGS,11425500,1988-07-23,1988,13100,A
USGS,11425500,1988-07-24,1988,13400,A
USGS,11425500,1988-07-25,1988,13300,A
USGS,11425500,1988-07-26,1988,13300,A
USGS,11425500,1988-07-27,1988,13800,A
USGS,11425500,1988-07-28,1988,14100,A
USGS,11425500,1988-07-29,1988,13800,A
USGS,11425500,1988-07-30,1988,13200,A
USGS,11425500,1988-07-31,1988,13200,A
USGS,11425500,1988-08-01,1988,13500,A
USGS,11425500,1988-08-02,1988,13600,A
USGS,11425500,1988-08-03,1988,13600,A
USGS,11425500,1988-08-04,1988,13600,A
USGS,11425500,1988-08-05,1988,13500,A
USGS,11425500,1988-08-06,1988,13200,A
USGS,11425500,1988-08-07,1988,13000,A
USGS,11425500,1988-08-08,1988,13500,A
USGS,11425500,1988-08-09,1988,13800,A
USGS,11425500,1988-08-10,1988,13600,A
USGS,11425500,1988-08-11,1988,13200,A
USGS,11425500,1988-08-12,1988,12900,A
USGS,11425500,1988-08-13,1988,12700,A
USGS,11425500,1988-08-14,1988,12700,A
USGS,11425500,1988-08-15,1988,13200,A
USGS,11425500,1988-08-16,1988,13600,A
USGS,11425500,1988-08-17,1988,13800,A
USGS,11425500,1988-08-18,1988,13700,A
USGS,11425500,1988-08-19,1988,13700,A
USGS,11425500,1988-08-20,1988,13300,A
USGS,11425500,1988-08-21,1988,12500,A
USGS,11425500,1988-08-22,1988,11600,A
USGS,11425500,1988-08-23,1988,11400,A
USGS,11425500,1988-08-24,1988,11500,A
USGS,11425500,1988-08-25,1988,11400,A
USGS,11425500,1988-08-26,1988,11500,A
USGS,11425500,1988-08-27,1988,11400,A
USGS,11425500,1988-08-28,1988,10700,A
USGS,11425500,1988-08-29,1988,10400,A
USGS,11425500,1988-08-30,1988,10400,A
USGS,11425500,1988-08-31,1988,10500,A
USGS,11425500,1988-09-01,1988,10800,A
USGS,11425500,1988-09-02,1988,11100,A
USGS,11425500,1988-09-03,1988,11300,A
USGS,11425500,1988-09-04,1988,11300,A
USGS,11425500,1988-09-05,1988,11500,A
USGS,11425500,1988-09-06,1988,11600,A
USGS,11425500,1988-09-07,1988,11800,A
USGS,11425500,1988-09-08,1988,11900,A
USGS,11425500,1988-09-09,1988,11900,A
USGS,11425500,1988-09-10,1988,11800,A
USGS,11425500,1988-09-11,1988,11400,A
USGS,11425500,1988-09-12,1988,11100,A
USGS,11425500,1988-09-13,1988,11100,A
USGS,11425500,1988-09-14,1988,11000,A
USGS,11425500,1988-09-15,1988,11000,A
USGS,11425500,1988-09-16,1988,10700,A
USGS,11425500,1988-09-17,1988,10700,A
USGS,11425500,1988-09-18,1988,10400,A
USGS,11425500,1988-09-19,1988,10300,A
USGS,11425500,1988-09-20,1988,10300,A
USGS,11425500,1988-09-21,1988,10100,A
USGS,11425500,1988-09-22,1988,10100,A
USGS,11425500,1988-09-23,1988,9950,A
USGS,11425500,1988-09-24,1988,10000,A
USGS,11425500,1988-09-25,1988,10000,A
USGS,11425500,1988-09-26,1988,9830,A
USGS,11425500,1988-09-27,1988,9870,A
USGS,11425500,1988-09-28,1988,10100,A
USGS,11425500,1988-09-29,1988,10100,A
USGS,11425500,1988-09-30,1988,10100,A
USGS,11425500,1988-10-01,1989,10400,A
USGS,11425500,1988-10-02,1989,10600,A
USGS,11425500,1988-10-03,1989,10600,A
USGS,11425500,1988-10-04,1989,10400,A
USGS,11425500,1988-10-05,1989,10600,A
USGS,11425500,1988-10-06,1989,10600,A
USGS,11425500,1988-10-07,1989,10300,A
USGS,11425500,1988-10-08,1989,10400,A
USGS,11425500,1988-10-09,1989,10300,A
USGS,11425500,1988-10-10,1989,10400,A
USGS,11425500,1988-10-11,1989,10500,A
USGS,11425500,1988-10-12,1989,10500,A
USGS,11425500,1988-10-13,1989,10300,A
USGS,11425500,1988-10-14,1989,9760,A
USGS,11425500,1988-10-15,1989,8750,A
USGS,11425500,1988-10-16,1989,7870,A
USGS,11425500,1988-10-17,1989,7460,A
USGS,11425500,1988-10-18,1989,7280,A
USGS,11425500,1988-10-19,1989,6920,A
USGS,11425500,1988-10-20,1989,6530,A
USGS,11425500,1988-10-21,1989,6400,A
USGS,11425500,1988-10-22,1989,6280,A
USGS,11425500,1988-10-23,1989,6170,A
USGS,11425500,1988-10-24,1989,6380,A
USGS,11425500,1988-10-25,1989,6560,A
USGS,11425500,1988-10-26,1989,6630,A
USGS,11425500,1988-10-27,1989,6770,A
USGS,11425500,1988-10-28,1989,6940,A
USGS,11425500,1988-10-29,1989,6640,A
USGS,11425500,1988-10-30,1989,6780,A
USGS,11425500,1988-10-31,1989,6930,A
USGS,11425500,1988-11-01,1989,7060,A
USGS,11425500,1988-11-02,1989,7100,A
USGS,11425500,1988-11-03,1989,7170,A
USGS,11425500,1988-11-04,1989,7110,A
USGS,11425500,1988-11-05,1989,7290,A
USGS,11425500,1988-11-06,1989,7580,A
USGS,11425500,1988-11-07,1989,7570,A
USGS,11425500,1988-11-08,1989,7440,A
USGS,11425500,1988-11-09,1989,7480,A
USGS,11425500,1988-11-10,1989,7630,A
USGS,11425500,1988-11-11,1989,7850,A
USGS,11425500,1988-11-12,1989,8080,A
USGS,11425500,1988-11-13,1989,8370,A
USGS,11425500,1988-11-14,1989,8650,A
USGS,11425500,1988-11-15,1989,8800,A
USGS,11425500,1988-11-16,1989,8980,A
USGS,11425500,1988-11-17,1989,9130,A
USGS,11425500,1988-11-18,1989,9200,A
USGS,11425500,1988-11-19,1989,9840,A
USGS,11425500,1988-11-20,1989,9380,A
USGS,11425500,1988-11-21,1989,8950,A
USGS,11425500,1988-11-22,1989,8880,A
USGS,11425500,1988-11-23,1989,10200,A
USGS,11425500,1988-11-24,1989,22000,A
USGS,11425500,1988-11-25,1989,27400,A
USGS,11425500,1988-11-26,1989,22400,A
USGS,11425500,1988-11-27,1989,18000,A
USGS,11425500,1988-11-28,1989,15200,A
USGS,11425500,1988-11-29,1989,12600,A
USGS,11425500,1988-11-30,1989,11300,A
USGS,11425500,1988-12-01,1989,10400,A
USGS,11425500,1988-12-02,1989,9490,A
USGS,11425500,1988-12-03,1989,8810,A
USGS,11425500,1988-12-04,1989,8600,A
USGS,11425500,1988-12-05,1989,9010,A
USGS,11425500,1988-12-06,1989,9200,A
USGS,11425500,1988-12-07,1989,9150,A
USGS,11425500,1988-12-08,1989,9150,A
USGS,11425500,1988-12-09,1989,9440,A
USGS,11425500,1988-12-10,1989,9810,A
USGS,11425500,1988-12-11,1989,10100,A
USGS,11425500,1988-12-12,1989,10300,A
USGS,11425500,1988-12-13,1989,10400,A
USGS,11425500,1988-12-14,1989,10400,A
USGS,11425500,1988-12-15,1989,10300,A
USGS,11425500,1988-12-16,1989,10400,A
USGS,11425500,1988-12-17,1989,10600,A
USGS,11425500,1988-12-18,1989,10600,A
USGS,11425500,1988-12-19,1989,10600,A
USGS,11425500,1988-12-20,1989,10200,A
USGS,11425500,1988-12-21,1989,10500,A
USGS,11425500,1988-12-22,1989,11600,A
USGS,11425500,1988-12-23,1989,13300,A
USGS,11425500,1988-12-24,1989,15900,A
USGS,11425500,1988-12-25,1989,17600,A
USGS,11425500,1988-12-26,1989,18500,A
USGS,11425500,1988-12-27,1989,16700,A
USGS,11425500,1988-12-28,1989,14600,A
USGS,11425500,1988-12-29,1989,12900,A
USGS,11425500,1988-12-30,1989,11900,A
USGS,11425500,1988-12-31,1989,11600,A
USGS,11425500,1989-01-01,1989,12200,A
USGS,11425500,1989-01-02,1989,13200,A
USGS,11425500,1989-01-03,1989,13300,A
USGS,11425500,1989-01-04,1989,12800,A
USGS,11425500,1989-01-05,1989,12500,A
USGS,11425500,1989-01-06,1989,13300,A
USGS,11425500,1989-01-07,1989,15700,A
USGS,11425500,1989-01-08,1989,16200,A
USGS,11425500,1989-01-09,1989,14800,A
USGS,11425500,1989-01-10,1989,13500,A
USGS,11425500,1989-01-11,1989,13500,A
USGS,11425500,1989-01-12,1989,15000,A
USGS,11425500,1989-01-13,1989,15500,A
USGS,11425500,1989-01-14,1989,14100,A
USGS,11425500,1989-01-15,1989,12800,A
USGS,11425500,1989-01-16,1989,11900,A
USGS,11425500,1989-01-17,1989,11300,A
USGS,11425500,1989-01-18,1989,10700,A
USGS,11425500,1989-01-19,1989,10400,A
USGS,11425500,1989-01-20,1989,10300,A
USGS,11425500,1989-01-21,1989,10100,A
USGS,11425500,1989-01-22,1989,10000,A
USGS,11425500,1989-01-23,1989,10100,A
USGS,11425500,1989-01-24,1989,10700,A
USGS,11425500,1989-01-25,1989,12000,A
USGS,11425500,1989-01-26,1989,11700,A
USGS,11425500,1989-01-27,1989,10700,A
USGS,11425500,1989-01-28,1989,9890,A
USGS,11425500,1989-01-29,1989,9530,A
USGS,11425500,1989-01-30,1989,9290,A
USGS,11425500,1989-01-31,1989,9240,A
USGS,11425500,1989-02-01,1989,9400,A
USGS,11425500,1989-02-02,1989,9460,A
USGS,11425500,1989-02-03,1989,9760,A
USGS,11425500,1989-02-04,1989,11500,A
USGS,11425500,1989-02-05,1989,13000,A
USGS,11425500,1989-02-06,1989,13300,A
USGS,11425500,1989-02-07,1989,12800,A
USGS,11425500,1989-02-08,1989,12700,A
USGS,11425500,1989-02-09,1989,12900,A
USGS,11425500,1989-02-10,1989,13000,A
USGS,11425500,1989-02-11,1989,12800,A
USGS,11425500,1989-02-12,1989,12300,A
USGS,11425500,1989-02-13,1989,11900,A
USGS,11425500,1989-02-14,1989,11500,A
USGS,11425500,1989-02-15,1989,11500,A
USGS,11425500,1989-02-16,1989,11600,A
USGS,11425500,1989-02-17,1989,11500,A
USGS,11425500,1989-02-18,1989,11300,A
USGS,11425500,1989-02-19,1989,11300,A
USGS,11425500,1989-02-20,1989,11500,A
USGS,11425500,1989-02-21,1989,11000,A
USGS,11425500,1989-02-22,1989,11100,A
USGS,11425500,1989-02-23,1989,11200,A
USGS,11425500,1989-02-24,1989,11600,A
USGS,11425500,1989-02-25,1989,12500,A
USGS,11425500,1989-02-26,1989,12300,A
USGS,11425500,1989-02-27,1989,11700,A
USGS,11425500,1989-02-28,1989,11500,A
USGS,11425500,1989-03-01,1989,11800,A
USGS,11425500,1989-03-02,1989,13500,A
USGS,11425500,1989-03-03,1989,21300,A
USGS,11425500,1989-03-04,1989,26200,A
USGS,11425500,1989-03-05,1989,23500,A
USGS,11425500,1989-03-06,1989,20000,A
USGS,11425500,1989-03-07,1989,23700,A
USGS,11425500,1989-03-08,1989,26400,A
USGS,11425500,1989-03-09,1989,27200,A
USGS,11425500,1989-03-10,1989,39200,A
USGS,11425500,1989-03-11,1989,51300,A
USGS,11425500,1989-03-12,1989,58400,A
USGS,11425500,1989-03-13,1989,59000,A
USGS,11425500,1989-03-14,1989,58200,A
USGS,11425500,1989-03-15,1989,54500,A
USGS,11425500,1989-03-16,1989,47100,A
USGS,11425500,1989-03-17,1989,41100,A
USGS,11425500,1989-03-18,1989,37900,A
USGS,11425500,1989-03-19,1989,39900,A
USGS,11425500,1989-03-20,1989,42600,A
USGS,11425500,1989-03-21,1989,40300,A
USGS,11425500,1989-03-22,1989,36000,A
USGS,11425500,1989-03-23,1989,32000,A
USGS,11425500,1989-03-24,1989,30300,A
USGS,11425500,1989-03-25,1989,38700,A
USGS,11425500,1989-03-26,1989,53400,A
USGS,11425500,1989-03-27,1989,57000,A
USGS,11425500,1989-03-28,1989,54100,A
USGS,11425500,1989-03-29,1989,50400,A
USGS,11425500,1989-03-30,1989,45900,A
USGS,11425500,1989-03-31,1989,40600,A
USGS,11425500,1989-04-01,1989,35500,A
USGS,11425500,1989-04-02,1989,32000,A
USGS,11425500,1989-04-03,1989,29700,A
USGS,11425500,1989-04-04,1989,28300,A
USGS,11425500,1989-04-05,1989,27000,A
USGS,11425500,1989-04-06,1989,25100,A
USGS,11425500,1989-04-07,1989,23300,A
USGS,11425500,1989-04-08,1989,21500,A
USGS,11425500,1989-04-09,1989,20400,A
USGS,11425500,1989-04-10,1989,19800,A
USGS,11425500,1989-04-11,1989,19300,A
USGS,11425500,1989-04-12,1989,18500,A
USGS,11425500,1989-04-13,1989,17300,A
USGS,11425500,1989-04-14,1989,16000,A
USGS,11425500,1989-04-15,1989,15300,A
USGS,11425500,1989-04-16,1989,14600,A
USGS,11425500,1989-04-17,1989,14100,A
USGS,11425500,1989-04-18,1989,13400,A
USGS,11425500,1989-04-19,1989,12900,A
USGS,11425500,1989-04-20,1989,12600,A
USGS,11425500,1989-04-21,1989,12000,A
USGS,11425500,1989-04-22,1989,12000,A
USGS,11425500,1989-04-23,1989,12400,A
USGS,11425500,1989-04-24,1989,12400,A
USGS,11425500,1989-04-25,1989,12900,A
USGS,11425500,1989-04-26,1989,14000,A
USGS,11425500,1989-04-27,1989,13900,A
USGS,11425500,1989-04-28,1989,13200,A
USGS,11425500,1989-04-29,1989,12400,A
USGS,11425500,1989-04-30,1989,11500,A
USGS,11425500,1989-05-01,1989,10800,A
USGS,11425500,1989-05-02,1989,9030,A
USGS,11425500,1989-05-03,1989,8020,A
USGS,11425500,1989-05-04,1989,7650,A
USGS,11425500,1989-05-05,1989,7410,A
USGS,11425500,1989-05-06,1989,6890,A
USGS,11425500,1989-05-07,1989,6780,A
USGS,11425500,1989-05-08,1989,7120,A
USGS,11425500,1989-05-09,1989,7700,A
USGS,11425500,1989-05-10,1989,8700,A
USGS,11425500,1989-05-11,1989,10300,A
USGS,11425500,1989-05-12,1989,11300,A
USGS,11425500,1989-05-13,1989,11000,A
USGS,11425500,1989-05-14,1989,10500,A
USGS,11425500,1989-05-15,1989,12000,A
USGS,11425500,1989-05-16,1989,13600,A
USGS,11425500,1989-05-17,1989,13200,A
USGS,11425500,1989-05-18,1989,12900,A
USGS,11425500,1989-05-19,1989,12600,A
USGS,11425500,1989-05-20,1989,11600,A
USGS,11425500,1989-05-21,1989,10800,A
USGS,11425500,1989-05-22,1989,12600,A
USGS,11425500,1989-05-23,1989,13600,A
USGS,11425500,1989-05-24,1989,13500,A
USGS,11425500,1989-05-25,1989,13400,A
USGS,11425500,1989-05-26,1989,13200,A
USGS,11425500,1989-05-27,1989,13000,A
USGS,11425500,1989-05-28,1989,12500,A
USGS,11425500,1989-05-29,1989,11900,A
USGS,11425500,1989-05-30,1989,11600,A
USGS,11425500,1989-05-31,1989,11600,A
USGS,11425500,1989-06-01,1989,11400,A
USGS,11425500,1989-06-02,1989,10600,A
USGS,11425500,1989-06-03,1989,10300,A
USGS,11425500,1989-06-04,1989,10700,A
USGS,11425500,1989-06-05,1989,11400,A
USGS,11425500,1989-06-06,1989,11900,A
USGS,11425500,1989-06-07,1989,12600,A
USGS,11425500,1989-06-08,1989,12500,A
USGS,11425500,1989-06-09,1989,12600,A
USGS,11425500,1989-06-10,1989,12300,A
USGS,11425500,1989-06-11,1989,11500,A
USGS,11425500,1989-06-12,1989,10800,A
USGS,11425500,1989-06-13,1989,10200,A
USGS,11425500,1989-06-14,1989,9830,A
USGS,11425500,1989-06-15,1989,9510,A
USGS,11425500,1989-06-16,1989,9280,A
USGS,11425500,1989-06-17,1989,9340,A
USGS,11425500,1989-06-18,1989,9720,A
USGS,11425500,1989-06-19,1989,10100,A
USGS,11425500,1989-06-20,1989,9950,A
USGS,11425500,1989-06-21,1989,9820,A
USGS,11425500,1989-06-22,1989,9640,A
USGS,11425500,1989-06-23,1989,9580,A
USGS,11425500,1989-06-24,1989,9420,A
USGS,11425500,1989-06-25,1989,8750,A
USGS,11425500,1989-06-26,1989,8610,A
USGS,11425500,1989-06-27,1989,8530,A
USGS,11425500,1989-06-28,1989,8740,A
USGS,11425500,1989-06-29,1989,10200,A
USGS,11425500,1989-06-30,1989,12600,A
USGS,11425500,1989-07-01,1989,14100,A
