agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,11303500,1982-09-20,12:45:00,PDT,NA,0.56,NA,NA,NA,0.15,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1982-11-29,14:00:00,PST,NA,0.12,NA,NA,NA,0.07,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-02-01,12:30:00,PST,NA,0.41,NA,NA,NA,0.23,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-03-15,16:15:00,PST,NA,0.43,NA,NA,NA,0.17,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-05-09,13:45:00,PDT,NA,0.25,NA,NA,NA,0.12,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-07-26,13:00:00,PDT,NA,0.73,NA,NA,NA,0.14,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-09-23,11:45:00,PDT,NA,0.43,NA,NA,NA,0.12,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1983-12-01,10:30:00,PST,NA,0.72,NA,NA,NA,0.27,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1984-03-15,13:00:00,PST,NA,0.98,NA,NA,NA,0.12,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1984-06-04,14:00:00,PDT,NA,1.4,NA,NA,NA,0.13,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1984-07-24,11:30:00,PDT,NA,1.7,NA,NA,NA,0.31,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1984-09-21,10:45:00,PDT,NA,1.2,NA,NA,NA,0.09,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1984-11-16,11:00:00,PST,NA,1.6,NA,NA,NA,0.33,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-01-15,12:15:00,PST,NA,1.3,NA,NA,NA,0.29,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-02-25,13:15:00,PST,NA,1.7,NA,NA,NA,0.32,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-05-14,11:30:00,PDT,NA,1.9,NA,NA,NA,0.09,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-06-28,09:30:00,PDT,NA,2,NA,NA,NA,0.14,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-07-16,12:50:00,PDT,NA,1.3,NA,NA,NA,0.06,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-07-30,14:30:00,PDT,NA,1.3,NA,NA,NA,0.14,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-08-13,09:00:00,PDT,NA,1.2,NA,NA,NA,0.11,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-08-26,10:00:00,PDT,NA,1.2,NA,NA,NA,0.08,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-09-10,12:10:00,PDT,NA,1.8,NA,NA,NA,0.1,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-09-25,08:30:00,PDT,NA,1.6,NA,NA,NA,0.12,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-10-09,09:15:00,PDT,NA,1.7,NA,NA,NA,0.14,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-10-22,08:45:00,PDT,NA,1.8,NA,NA,NA,0.02,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-11-05,08:30:00,PST,NA,1.6,NA,NA,NA,0.24,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-11-19,12:15:00,PST,NA,2,NA,NA,NA,0.44,NA,NA,NA,0.16,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-12-03,08:45:00,PST,NA,1.7,NA,NA,NA,0.53,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1985-12-17,08:15:00,PST,NA,2.1,NA,NA,NA,0.44,NA,NA,NA,0.23,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-01-07,08:00:00,PST,NA,2.1,NA,NA,NA,0.6,NA,NA,NA,0.3,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-01-22,08:15:00,PST,NA,2.2,NA,NA,NA,0.37,NA,NA,NA,0.23,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-01-28,12:25:00,PST,NA,2.4,NA,NA,NA,0.41,NA,NA,NA,0.24,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-02-04,08:30:00,PST,NA,2.2,NA,NA,NA,0.49,NA,NA,NA,0.33,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-02-18,10:30:00,PST,NA,0.86,NA,NA,NA,0.55,NA,NA,NA,0.31,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-02-25,11:00:00,PST,NA,0.37,NA,NA,NA,0.12,NA,NA,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-03-03,11:15:00,PST,NA,0.44,NA,NA,NA,0.11,NA,NA,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-03-11,14:10:00,PST,NA,0.34,NA,NA,<,0.01,NA,NA,NA,0.08,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-03-17,11:30:00,PST,NA,0.29,NA,NA,NA,0.14,NA,NA,NA,0.12,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-04-01,08:00:00,PST,NA,0.18,NA,NA,NA,0.04,NA,NA,NA,0.06,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-04-14,12:45:00,PST,NA,0.26,NA,NA,NA,0.05,NA,NA,NA,0.05,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-05-05,12:00:00,PDT,NA,0.59,NA,NA,NA,0.11,NA,NA,NA,0.08,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-05-20,13:30:00,PDT,NA,0.72,NA,NA,NA,0.09,NA,NA,NA,0.12,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-06-02,11:30:00,PDT,NA,0.61,NA,NA,NA,0.03,NA,NA,NA,0.06,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-06-16,10:00:00,PDT,NA,0.71,NA,NA,NA,0.03,NA,NA,NA,0.07,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-07-01,09:30:00,PDT,NA,1.6,NA,NA,NA,0.05,NA,NA,NA,0.1,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-07-15,14:15:00,PDT,NA,1.8,NA,NA,NA,0.03,NA,NA,NA,0.12,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-08-06,09:45:00,PDT,NA,1.6,NA,NA,NA,0.06,NA,NA,NA,0.1,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-08-25,13:00:00,PDT,NA,1.3,NA,NA,NA,0.04,NA,NA,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-09-08,10:00:00,PDT,NA,1.1,NA,NA,NA,0.08,NA,NA,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-09-23,11:30:00,PDT,NA,1.3,NA,NA,<,0.01,NA,NA,NA,0.04,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-10-07,10:15:00,PDT,NA,1.3,NA,NA,NA,0.02,NA,NA,NA,0.07,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-10-21,11:15:00,PDT,NA,1.1,NA,NA,NA,0.02,NA,NA,NA,0.06,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-11-05,09:30:00,PST,NA,1,NA,NA,NA,0.04,NA,NA,NA,0.08,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-11-18,13:00:00,PST,NA,1.3,NA,NA,NA,0.08,NA,NA,NA,0.07,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-11-21,09:45:00,PST,NA,1.2,NA,NA,NA,0.02,NA,NA,NA,0.06,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-12-04,09:30:00,PST,NA,0.98,NA,NA,NA,0.04,NA,NA,NA,0.05,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1986-12-16,15:15:00,PST,NA,1.1,NA,NA,NA,0.05,NA,NA,NA,0.05,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-01-06,09:15:00,PST,NA,1.8,NA,NA,NA,0.3,NA,NA,NA,0.15,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-01-16,13:30:00,PST,NA,1.6,NA,NA,NA,0.42,NA,NA,NA,0.2,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-01-22,14:00:00,PST,NA,1.7,NA,NA,NA,0.32,NA,NA,NA,0.15,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-02-06,10:15:00,PST,NA,2,NA,NA,NA,0.22,NA,NA,NA,0.19,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-02-19,14:00:00,PST,NA,2.2,NA,NA,NA,0.32,NA,NA,NA,0.25,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-03-09,13:45:00,PST,NA,1.8,NA,NA,NA,0.39,NA,NA,NA,0.35,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-03-10,14:00:00,PST,NA,2.2,NA,NA,NA,0.12,NA,NA,NA,0.22,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-03-25,13:15:00,PST,NA,2,NA,NA,NA,0.34,NA,NA,NA,0.23,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-04-09,13:15:00,PDT,NA,1.6,NA,NA,NA,0.17,NA,NA,NA,0.15,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-04-23,12:00:00,PDT,NA,1.2,NA,NA,NA,0.04,NA,NA,NA,0.09,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-05-07,13:30:00,PDT,NA,1.5,NA,NA,<,0.01,NA,NA,NA,0.12,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-05-18,12:30:00,PDT,NA,1.5,NA,NA,NA,0.02,NA,NA,NA,0.14,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-06-02,09:15:00,PDT,NA,1.6,NA,NA,NA,0.02,NA,NA,NA,0.1,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-06-17,15:15:00,PDT,NA,1.6,NA,NA,<,0.01,NA,NA,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-07-08,15:00:00,PDT,NA,2,NA,NA,NA,0.07,NA,NA,NA,0.13,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-07-13,12:30:00,PDT,NA,1.9,NA,NA,NA,0.03,NA,NA,NA,0.13,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-07-21,13:30:00,PDT,NA,1.7,NA,NA,<,0.01,NA,NA,NA,0.12,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-08-05,13:00:00,PDT,NA,2,NA,NA,NA,0.06,NA,NA,NA,0.14,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-08-17,13:00:00,PDT,NA,1.9,NA,NA,<,0.01,NA,NA,NA,0.13,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-09-09,14:00:00,PDT,NA,1.8,NA,NA,NA,0.02,NA,NA,NA,0.13,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-09-21,12:15:00,PDT,NA,1.6,NA,NA,<,0.01,NA,NA,NA,0.12,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-10-07,13:45:00,PDT,NA,1.9,NA,NA,<,0.01,NA,NA,NA,0.1,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-10-22,09:15:00,PDT,NA,1.4,NA,NA,NA,0.02,NA,NA,NA,0.09,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-11-04,13:15:00,PST,NA,1.5,NA,NA,NA,0.05,NA,NA,NA,0.13,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-11-16,09:35:00,PST,NA,1.5,NA,NA,NA,0.11,NA,NA,NA,0.12,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-11-19,11:30:00,PST,NA,1.6,NA,NA,NA,0.16,NA,NA,NA,0.15,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-12-02,09:15:00,PST,NA,1.7,NA,NA,NA,0.32,NA,NA,NA,0.16,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1987-12-17,10:30:00,PST,NA,1.9,NA,NA,NA,0.22,NA,NA,NA,0.17,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1988-01-07,13:15:00,PST,NA,2.4,NA,NA,NA,0.23,NA,NA,NA,0.22,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1988-01-11,14:00:00,PST,NA,2.5,NA,NA,NA,0.3,NA,NA,NA,0.27,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1988-01-22,13:00:00,PST,NA,2.9,NA,NA,NA,0.54,NA,NA,NA,0.42,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,1988-02-03,13:00:00,PST,NA,3.2,NA,NA,NA,0.27,NA,NA,NA,0.24,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
