agency_cd,site_no,date,water_year,flow,flow_cd
USGS,11455420,2020-12-09,2021,3370,A
USGS,11455420,2020-12-10,2021,3100,A
USGS,11455420,2020-12-11,2021,3890,A
USGS,11455420,2020-12-12,2021,3290,A
USGS,11455420,2020-12-13,2021,3370,A
USGS,11455420,2020-12-14,2021,6050,A
USGS,11455420,2020-12-15,2021,6140,A
USGS,11455420,2020-12-16,2021,4550,A
USGS,11455420,2020-12-17,2021,5420,A
USGS,11455420,2020-12-18,2021,8410,A
USGS,11455420,2020-12-19,2021,8020,A
USGS,11455420,2020-12-20,2021,6030,A
USGS,11455420,2020-12-21,2021,4660,A
USGS,11455420,2020-12-22,2021,5830,A
USGS,11455420,2020-12-23,2021,6020,A
USGS,11455420,2020-12-24,2021,3600,A
USGS,11455420,2020-12-25,2021,2740,A
USGS,11455420,2020-12-26,2021,4500,A
USGS,11455420,2020-12-27,2021,3630,A
USGS,11455420,2020-12-28,2021,3750,A
USGS,11455420,2020-12-29,2021,6440,A
USGS,11455420,2020-12-30,2021,5370,A
USGS,11455420,2020-12-31,2021,4940,A
USGS,11455420,2021-01-01,2021,5980,A
USGS,11455420,2021-01-02,2021,5880,A
USGS,11455420,2021-01-03,2021,4900,A
USGS,11455420,2021-01-04,2021,5500,A
USGS,11455420,2021-01-05,2021,7390,A
USGS,11455420,2021-01-06,2021,4870,A
USGS,11455420,2021-01-07,2021,3880,A
USGS,11455420,2021-01-08,2021,3740,A
USGS,11455420,2021-01-09,2021,3860,A
USGS,11455420,2021-01-10,2021,3970,A
USGS,11455420,2021-01-11,2021,3790,A
USGS,11455420,2021-01-12,2021,4150,A
USGS,11455420,2021-01-13,2021,5080,A
USGS,11455420,2021-01-14,2021,5450,A
USGS,11455420,2021-01-15,2021,5250,A
USGS,11455420,2021-01-16,2021,4820,A
USGS,11455420,2021-01-17,2021,6100,A
USGS,11455420,2021-01-18,2021,8280,A
USGS,11455420,2021-01-19,2021,5230,A
USGS,11455420,2021-01-20,2021,2040,A
USGS,11455420,2021-01-21,2021,2400,A
USGS,11455420,2021-01-22,2021,3670,A
USGS,11455420,2021-01-23,2021,3210,A
USGS,11455420,2021-01-24,2021,2570,A
USGS,11455420,2021-01-25,2021,5040,A
USGS,11455420,2021-01-26,2021,2770,A
USGS,11455420,2021-01-27,2021,3580,A
USGS,11455420,2021-01-28,2021,6310,A
USGS,11455420,2021-01-29,2021,9170,A
USGS,11455420,2021-01-30,2021,11600,A
USGS,11455420,2021-01-31,2021,11100,A
USGS,11455420,2021-02-01,2021,9640,A
USGS,11455420,2021-02-02,2021,10300,A
USGS,11455420,2021-02-03,2021,9700,A
USGS,11455420,2021-02-04,2021,9060,A
USGS,11455420,2021-02-05,2021,8850,A
USGS,11455420,2021-02-06,2021,8490,A
USGS,11455420,2021-02-07,2021,7190,A
USGS,11455420,2021-02-08,2021,6230,A
USGS,11455420,2021-02-09,2021,6330,A
USGS,11455420,2021-02-10,2021,7480,A
USGS,11455420,2021-02-11,2021,6840,A
USGS,11455420,2021-02-12,2021,7310,A
USGS,11455420,2021-02-13,2021,7840,A
USGS,11455420,2021-02-14,2021,8960,A
USGS,11455420,2021-02-15,2021,8600,A
USGS,11455420,2021-02-16,2021,10800,A
USGS,11455420,2021-02-17,2021,10200,A
USGS,11455420,2021-02-18,2021,8760,A
USGS,11455420,2021-02-19,2021,7350,A
USGS,11455420,2021-02-20,2021,9020,A
USGS,11455420,2021-02-21,2021,7930,A
USGS,11455420,2021-02-22,2021,5670,A
USGS,11455420,2021-02-23,2021,5460,A
USGS,11455420,2021-02-24,2021,6370,A
USGS,11455420,2021-02-25,2021,5150,A
USGS,11455420,2021-02-26,2021,5560,A
USGS,11455420,2021-02-27,2021,5930,A
USGS,11455420,2021-02-28,2021,4020,A
USGS,11455420,2021-03-01,2021,2670,A
USGS,11455420,2021-03-02,2021,1740,A
USGS,11455420,2021-03-03,2021,2310,A
USGS,11455420,2021-03-04,2021,5510,A
USGS,11455420,2021-03-05,2021,3320,A
USGS,11455420,2021-03-06,2021,4630,A
USGS,11455420,2021-03-07,2021,5080,A
USGS,11455420,2021-03-08,2021,5400,A
USGS,11455420,2021-03-09,2021,4700,A
USGS,11455420,2021-03-10,2021,5020,A
USGS,11455420,2021-03-11,2021,6340,A
USGS,11455420,2021-03-12,2021,6560,A
USGS,11455420,2021-03-13,2021,6890,A
USGS,11455420,2021-03-14,2021,6810,A
USGS,11455420,2021-03-15,2021,7560,A
USGS,11455420,2021-03-16,2021,6510,A
USGS,11455420,2021-03-17,2021,6080,A
USGS,11455420,2021-03-18,2021,6950,A
USGS,11455420,2021-03-19,2021,8020,A
USGS,11455420,2021-03-20,2021,9250,A
USGS,11455420,2021-03-21,2021,9640,A
USGS,11455420,2021-03-22,2021,9940,A
USGS,11455420,2021-03-23,2021,9490,A
USGS,11455420,2021-03-24,2021,4650,A
USGS,11455420,2021-03-25,2021,5360,A
USGS,11455420,2021-03-26,2021,6740,A
USGS,11455420,2021-03-27,2021,5390,A
USGS,11455420,2021-03-28,2021,3770,A
USGS,11455420,2021-03-29,2021,3590,A
USGS,11455420,2021-03-30,2021,3400,A
USGS,11455420,2021-03-31,2021,2150,A
USGS,11455420,2021-04-01,2021,1440,A
USGS,11455420,2021-04-02,2021,2410,A
USGS,11455420,2021-04-03,2021,4950,A
USGS,11455420,2021-04-04,2021,5520,A
USGS,11455420,2021-04-05,2021,5220,A
USGS,11455420,2021-04-06,2021,5300,A
USGS,11455420,2021-04-07,2021,6390,A
USGS,11455420,2021-04-08,2021,6320,A
USGS,11455420,2021-04-09,2021,5060,A
USGS,11455420,2021-04-10,2021,4970,A
USGS,11455420,2021-04-11,2021,3640,A
USGS,11455420,2021-04-12,2021,3120,A
USGS,11455420,2021-04-13,2021,4200,A
USGS,11455420,2021-04-14,2021,4820,A
USGS,11455420,2021-04-15,2021,4340,A
USGS,11455420,2021-04-16,2021,4520,A
USGS,11455420,2021-04-17,2021,6510,A
USGS,11455420,2021-04-18,2021,5670,A
USGS,11455420,2021-04-19,2021,4140,A
USGS,11455420,2021-04-20,2021,4350,A
USGS,11455420,2021-04-21,2021,3350,A
USGS,11455420,2021-04-22,2021,3870,A
USGS,11455420,2021-04-23,2021,4140,A
USGS,11455420,2021-04-24,2021,2920,A
USGS,11455420,2021-04-25,2021,2010,A
USGS,11455420,2021-04-26,2021,2120,A
USGS,11455420,2021-04-27,2021,2520,A
USGS,11455420,2021-04-28,2021,2150,A
USGS,11455420,2021-04-29,2021,1060,A
USGS,11455420,2021-04-30,2021,1160,A
USGS,11455420,2021-05-01,2021,2600,A
USGS,11455420,2021-05-02,2021,5070,A
USGS,11455420,2021-05-03,2021,4220,A
USGS,11455420,2021-05-04,2021,1800,A
USGS,11455420,2021-05-05,2021,353,A
USGS,11455420,2021-05-06,2021,2350,A
USGS,11455420,2021-05-07,2021,4170,A
USGS,11455420,2021-05-08,2021,1750,A
USGS,11455420,2021-05-09,2021,1200,A
USGS,11455420,2021-05-10,2021,2670,A
USGS,11455420,2021-05-11,2021,1790,A
USGS,11455420,2021-05-12,2021,2120,A
USGS,11455420,2021-05-13,2021,3090,A
USGS,11455420,2021-05-14,2021,3810,A
USGS,11455420,2021-05-15,2021,4490,A
USGS,11455420,2021-05-16,2021,5480,A
USGS,11455420,2021-05-17,2021,7860,A
USGS,11455420,2021-05-18,2021,6890,A
USGS,11455420,2021-05-19,2021,6920,A
USGS,11455420,2021-05-20,2021,7110,A
USGS,11455420,2021-05-21,2021,3120,A
USGS,11455420,2021-05-22,2021,1610,A
USGS,11455420,2021-05-23,2021,2500,A
USGS,11455420,2021-05-24,2021,1850,A
USGS,11455420,2021-05-25,2021,2230,A
USGS,11455420,2021-05-26,2021,2260,A
USGS,11455420,2021-05-27,2021,2820,A
USGS,11455420,2021-05-28,2021,3610,A
USGS,11455420,2021-05-29,2021,4300,A
USGS,11455420,2021-05-30,2021,5150,A
USGS,11455420,2021-05-31,2021,3770,A
USGS,11455420,2021-06-01,2021,3180,A
USGS,11455420,2021-06-02,2021,5020,A
USGS,11455420,2021-06-03,2021,4360,A
USGS,11455420,2021-06-04,2021,3040,A
USGS,11455420,2021-06-05,2021,2290,A
USGS,11455420,2021-06-06,2021,1790,A
USGS,11455420,2021-06-07,2021,3780,A
USGS,11455420,2021-06-08,2021,5820,A
USGS,11455420,2021-06-09,2021,5940,A
USGS,11455420,2021-06-10,2021,5290,A
USGS,11455420,2021-06-11,2021,4320,A
USGS,11455420,2021-06-12,2021,3730,A
USGS,11455420,2021-06-13,2021,4650,A
USGS,11455420,2021-06-14,2021,4930,A
USGS,11455420,2021-06-15,2021,5910,A
USGS,11455420,2021-06-16,2021,4130,A
USGS,11455420,2021-06-17,2021,1310,A
USGS,11455420,2021-06-18,2021,2.48,A
USGS,11455420,2021-06-19,2021,737,A
USGS,11455420,2021-06-20,2021,2230,A
USGS,11455420,2021-06-21,2021,2140,A
USGS,11455420,2021-06-22,2021,1880,A
USGS,11455420,2021-06-23,2021,1620,A
USGS,11455420,2021-06-24,2021,1580,A
USGS,11455420,2021-06-25,2021,1470,A
USGS,11455420,2021-06-26,2021,1930,A
USGS,11455420,2021-06-27,2021,2360,A
USGS,11455420,2021-06-28,2021,4150,A
USGS,11455420,2021-06-29,2021,4990,A
USGS,11455420,2021-06-30,2021,4800,A
USGS,11455420,2021-07-01,2021,5410,A
USGS,11455420,2021-07-02,2021,3360,A
USGS,11455420,2021-07-03,2021,1660,A
USGS,11455420,2021-07-04,2021,1620,A
USGS,11455420,2021-07-05,2021,2410,A
USGS,11455420,2021-07-06,2021,3020,A
USGS,11455420,2021-07-07,2021,2960,A
USGS,11455420,2021-07-08,2021,2390,A
USGS,11455420,2021-07-09,2021,1070,A
USGS,11455420,2021-07-10,2021,2020,A
USGS,11455420,2021-07-11,2021,2870,A
USGS,11455420,2021-07-12,2021,3960,A
USGS,11455420,2021-07-13,2021,3210,A
USGS,11455420,2021-07-14,2021,3410,A
USGS,11455420,2021-07-15,2021,3740,A
USGS,11455420,2021-07-16,2021,3850,A
USGS,11455420,2021-07-17,2021,2910,A
USGS,11455420,2021-07-18,2021,1680,A
USGS,11455420,2021-07-19,2021,1020,A
USGS,11455420,2021-07-20,2021,1940,A
USGS,11455420,2021-07-21,2021,1790,A
USGS,11455420,2021-07-22,2021,1580,A
USGS,11455420,2021-07-23,2021,1690,A
USGS,11455420,2021-07-24,2021,1800,A
USGS,11455420,2021-07-25,2021,1800,A
USGS,11455420,2021-07-26,2021,3420,A
USGS,11455420,2021-07-27,2021,3560,A
USGS,11455420,2021-07-28,2021,1520,A
USGS,11455420,2021-07-29,2021,2110,A
USGS,11455420,2021-07-30,2021,2770,A
USGS,11455420,2021-07-31,2021,4710,A
USGS,11455420,2021-08-01,2021,4450,A
USGS,11455420,2021-08-02,2021,3400,A
USGS,11455420,2021-08-03,2021,1910,A
USGS,11455420,2021-08-04,2021,1610,A
USGS,11455420,2021-08-05,2021,3340,A
USGS,11455420,2021-08-06,2021,1890,A
USGS,11455420,2021-08-07,2021,851,A
USGS,11455420,2021-08-08,2021,1680,A
USGS,11455420,2021-08-09,2021,2080,A
USGS,11455420,2021-08-10,2021,2200,A
USGS,11455420,2021-08-11,2021,2120,A
USGS,11455420,2021-08-12,2021,2530,A
USGS,11455420,2021-08-13,2021,3580,A
USGS,11455420,2021-08-14,2021,2750,A
USGS,11455420,2021-08-15,2021,2030,A
USGS,11455420,2021-08-16,2021,2540,A
USGS,11455420,2021-08-17,2021,2540,A
USGS,11455420,2021-08-18,2021,1720,A
USGS,11455420,2021-08-19,2021,1970,A
USGS,11455420,2021-08-20,2021,1750,A
USGS,11455420,2021-08-21,2021,3140,A
USGS,11455420,2021-08-22,2021,3010,A
USGS,11455420,2021-08-23,2021,2740,A
USGS,11455420,2021-08-24,2021,3610,A
USGS,11455420,2021-08-25,2021,4040,A
USGS,11455420,2021-08-26,2021,3290,A
USGS,11455420,2021-08-27,2021,1590,A
USGS,11455420,2021-08-28,2021,739,A
USGS,11455420,2021-08-29,2021,981,A
USGS,11455420,2021-08-30,2021,992,A
USGS,11455420,2021-08-31,2021,1740,A
USGS,11455420,2021-09-01,2021,4190,A
USGS,11455420,2021-09-02,2021,5820,A
USGS,11455420,2021-09-03,2021,4680,A
USGS,11455420,2021-09-04,2021,4820,A
USGS,11455420,2021-09-05,2021,4500,A
USGS,11455420,2021-09-06,2021,3580,A
USGS,11455420,2021-09-07,2021,3830,A
USGS,11455420,2021-09-08,2021,4070,A
USGS,11455420,2021-09-09,2021,5140,A
USGS,11455420,2021-09-10,2021,5830,A
USGS,11455420,2021-09-11,2021,3770,A
USGS,11455420,2021-09-12,2021,2120,A
USGS,11455420,2021-09-13,2021,2730,A
USGS,11455420,2021-09-14,2021,2730,A
USGS,11455420,2021-09-15,2021,3670,A
USGS,11455420,2021-09-16,2021,5290,A
USGS,11455420,2021-09-17,2021,4330,A
USGS,11455420,2021-09-18,2021,4510,A
USGS,11455420,2021-09-19,2021,4950,A
USGS,11455420,2021-09-20,2021,4720,A
USGS,11455420,2021-09-21,2021,4220,A
USGS,11455420,2021-09-22,2021,3900,A
USGS,11455420,2021-09-23,2021,4510,A
USGS,11455420,2021-09-24,2021,3270,A
USGS,11455420,2021-09-25,2021,2590,A
USGS,11455420,2021-09-26,2021,3330,A
USGS,11455420,2021-09-27,2021,5220,A
USGS,11455420,2021-09-28,2021,6200,A
USGS,11455420,2021-09-29,2021,4980,A
USGS,11455420,2021-09-30,2021,4090,A
USGS,11455420,2021-10-01,2022,2350,A
USGS,11455420,2021-10-02,2022,1240,A
USGS,11455420,2021-10-03,2022,1180,A
USGS,11455420,2021-10-04,2022,1330,A
USGS,11455420,2021-10-05,2022,2890,A
USGS,11455420,2021-10-06,2022,6030,A
USGS,11455420,2021-10-07,2022,5390,A
USGS,11455420,2021-10-08,2022,4600,A
USGS,11455420,2021-10-09,2022,3760,A
USGS,11455420,2021-10-10,2022,2400,A
USGS,11455420,2021-10-11,2022,6400,A
USGS,11455420,2021-10-12,2022,3570,A
USGS,11455420,2021-10-13,2022,3180,A
USGS,11455420,2021-10-14,2022,4390,A
USGS,11455420,2021-10-15,2022,2510,A
USGS,11455420,2021-10-16,2022,598,A
USGS,11455420,2021-10-17,2022,1010,A
USGS,11455420,2021-10-18,2022,5840,A
USGS,11455420,2021-10-19,2022,4790,A
USGS,11455420,2021-10-20,2022,3920,A
USGS,11455420,2021-10-21,2022,3420,A
USGS,11455420,2021-10-22,2022,3620,A
USGS,11455420,2021-10-23,2022,1970,A
USGS,11455420,2021-10-24,2022,7350,A
USGS,11455420,2021-10-25,2022,27700,A
USGS,11455420,2021-10-26,2022,35600,A
USGS,11455420,2021-10-27,2022,33800,A
USGS,11455420,2021-10-28,2022,27300,A
USGS,11455420,2021-10-29,2022,20200,A
USGS,11455420,2021-10-30,2022,16200,A
USGS,11455420,2021-10-31,2022,13000,A
USGS,11455420,2021-11-01,2022,10500,A
USGS,11455420,2021-11-02,2022,9570,A
USGS,11455420,2021-11-03,2022,7010,A
USGS,11455420,2021-11-04,2022,6180,A
USGS,11455420,2021-11-05,2022,5250,A
USGS,11455420,2021-11-06,2022,4550,A
USGS,11455420,2021-11-07,2022,4060,A
USGS,11455420,2021-11-08,2022,2630,A
USGS,11455420,2021-11-09,2022,5580,A
USGS,11455420,2021-11-10,2022,7260,A
USGS,11455420,2021-11-11,2022,6030,A
USGS,11455420,2021-11-12,2022,6500,A
USGS,11455420,2021-11-13,2022,7170,A
USGS,11455420,2021-11-14,2022,6800,A
USGS,11455420,2021-11-15,2022,4730,A
USGS,11455420,2021-11-16,2022,4350,A
USGS,11455420,2021-11-17,2022,3950,A
USGS,11455420,2021-11-18,2022,3740,A
USGS,11455420,2021-11-19,2022,3720,A
USGS,11455420,2021-11-20,2022,3420,A
USGS,11455420,2021-11-21,2022,3220,A
USGS,11455420,2021-11-22,2022,1630,A
USGS,11455420,2021-11-23,2022,3250,A
USGS,11455420,2021-11-24,2022,4780,A
USGS,11455420,2021-11-25,2022,4540,A
USGS,11455420,2021-11-26,2022,3060,A
USGS,11455420,2021-11-27,2022,3230,A
USGS,11455420,2021-11-28,2022,2600,A
USGS,11455420,2021-11-29,2022,873,A
USGS,11455420,2021-11-30,2022,2160,A
USGS,11455420,2021-12-01,2022,2420,A
USGS,11455420,2021-12-02,2022,1190,A
USGS,11455420,2021-12-03,2022,1390,A
USGS,11455420,2021-12-04,2022,3280,A
USGS,11455420,2021-12-05,2022,3760,A
USGS,11455420,2021-12-06,2022,2910,A
USGS,11455420,2021-12-07,2022,1840,A
USGS,11455420,2021-12-08,2022,2190,A
USGS,11455420,2021-12-09,2022,4720,A
USGS,11455420,2021-12-10,2022,5520,A
USGS,11455420,2021-12-11,2022,2310,A
USGS,11455420,2021-12-12,2022,-150,A
USGS,11455420,2021-12-13,2022,8350,A
USGS,11455420,2021-12-14,2022,19200,A
USGS,11455420,2021-12-15,2022,22100,A
USGS,11455420,2021-12-16,2022,27200,A
USGS,11455420,2021-12-17,2022,26600,A
USGS,11455420,2021-12-18,2022,23500,A
USGS,11455420,2021-12-19,2022,20400,A
USGS,11455420,2021-12-20,2022,18400,A
USGS,11455420,2021-12-21,2022,14900,A
USGS,11455420,2021-12-22,2022,11700,A
USGS,11455420,2021-12-23,2022,13700,A
USGS,11455420,2021-12-24,2022,21600,A
USGS,11455420,2021-12-25,2022,28700,A
USGS,11455420,2021-12-26,2022,32700,A
USGS,11455420,2021-12-27,2022,32000,A
USGS,11455420,2021-12-28,2022,30800,A
USGS,11455420,2021-12-29,2022,28500,A
USGS,11455420,2021-12-30,2022,26100,A
USGS,11455420,2021-12-31,2022,26500,A
USGS,11455420,2022-01-01,2022,26100,A
USGS,11455420,2022-01-02,2022,22400,A
USGS,11455420,2022-01-03,2022,19200,A
USGS,11455420,2022-01-04,2022,19900,A
USGS,11455420,2022-01-05,2022,18400,A
USGS,11455420,2022-01-06,2022,17300,A
USGS,11455420,2022-01-07,2022,18400,A
USGS,11455420,2022-01-08,2022,20400,A
USGS,11455420,2022-01-09,2022,19000,A
USGS,11455420,2022-01-10,2022,17400,A
USGS,11455420,2022-01-11,2022,16500,A
USGS,11455420,2022-01-12,2022,15300,A
USGS,11455420,2022-01-13,2022,13900,A
USGS,11455420,2022-01-14,2022,13000,A
USGS,11455420,2022-01-15,2022,11900,A
USGS,11455420,2022-01-16,2022,11200,A
USGS,11455420,2022-01-17,2022,11500,A
USGS,11455420,2022-01-18,2022,12200,A
USGS,11455420,2022-01-19,2022,13400,A
USGS,11455420,2022-01-20,2022,12600,A
USGS,11455420,2022-01-21,2022,11200,A
USGS,11455420,2022-01-22,2022,9220,A
USGS,11455420,2022-01-23,2022,9590,A
USGS,11455420,2022-01-24,2022,8600,A
USGS,11455420,2022-01-25,2022,8170,A
USGS,11455420,2022-01-26,2022,7640,A
USGS,11455420,2022-01-27,2022,6810,A
USGS,11455420,2022-01-28,2022,6650,A
USGS,11455420,2022-01-29,2022,5990,A
USGS,11455420,2022-01-30,2022,7330,A
USGS,11455420,2022-01-31,2022,8460,A
USGS,11455420,2022-02-01,2022,8720,A
USGS,11455420,2022-02-02,2022,8500,A
USGS,11455420,2022-02-03,2022,8230,A
USGS,11455420,2022-02-04,2022,9580,A
USGS,11455420,2022-02-05,2022,8590,A
USGS,11455420,2022-02-06,2022,8920,A
USGS,11455420,2022-02-07,2022,8730,A
USGS,11455420,2022-02-08,2022,8090,A
USGS,11455420,2022-02-09,2022,8260,A
USGS,11455420,2022-02-10,2022,8350,A
USGS,11455420,2022-02-11,2022,8890,A
USGS,11455420,2022-02-12,2022,9400,A
USGS,11455420,2022-02-13,2022,8090,A
USGS,11455420,2022-02-14,2022,7270,A
USGS,11455420,2022-02-15,2022,10100,A
USGS,11455420,2022-02-16,2022,9290,A
USGS,11455420,2022-02-17,2022,9240,A
USGS,11455420,2022-02-18,2022,7780,A
USGS,11455420,2022-02-19,2022,6570,A
USGS,11455420,2022-02-20,2022,6240,A
USGS,11455420,2022-02-21,2022,7770,A
USGS,11455420,2022-02-22,2022,8210,A
USGS,11455420,2022-02-23,2022,7900,A
USGS,11455420,2022-02-24,2022,6750,A
USGS,11455420,2022-02-25,2022,7070,A
USGS,11455420,2022-02-26,2022,8020,A
USGS,11455420,2022-02-27,2022,8040,A
USGS,11455420,2022-02-28,2022,7540,A
USGS,11455420,2022-03-01,2022,7380,A
USGS,11455420,2022-03-02,2022,6950,A
USGS,11455420,2022-03-03,2022,6540,A
USGS,11455420,2022-03-04,2022,6870,A
USGS,11455420,2022-03-05,2022,10600,A
USGS,11455420,2022-03-06,2022,9170,A
USGS,11455420,2022-03-07,2022,8280,A
USGS,11455420,2022-03-08,2022,6720,A
USGS,11455420,2022-03-09,2022,8350,A
USGS,11455420,2022-03-10,2022,10500,A
USGS,11455420,2022-03-11,2022,8440,A
USGS,11455420,2022-03-12,2022,7310,A
USGS,11455420,2022-03-13,2022,8670,A
USGS,11455420,2022-03-14,2022,8440,A
USGS,11455420,2022-03-15,2022,6600,A
USGS,11455420,2022-03-16,2022,5600,A
USGS,11455420,2022-03-17,2022,4830,A
USGS,11455420,2022-03-18,2022,4900,A
USGS,11455420,2022-03-19,2022,4710,A
USGS,11455420,2022-03-20,2022,5730,A
USGS,11455420,2022-03-21,2022,4960,A
USGS,11455420,2022-03-22,2022,3090,A
USGS,11455420,2022-03-23,2022,2900,A
USGS,11455420,2022-03-24,2022,3310,A
USGS,11455420,2022-03-25,2022,4300,A
USGS,11455420,2022-03-26,2022,4050,A
USGS,11455420,2022-03-27,2022,3870,A
USGS,11455420,2022-03-28,2022,6470,A
USGS,11455420,2022-03-29,2022,7300,A
USGS,11455420,2022-03-30,2022,7230,A
USGS,11455420,2022-03-31,2022,5230,A
USGS,11455420,2022-04-01,2022,5330,A
USGS,11455420,2022-04-02,2022,5360,A
USGS,11455420,2022-04-03,2022,4260,A
USGS,11455420,2022-04-04,2022,6390,A
USGS,11455420,2022-04-05,2022,7030,A
USGS,11455420,2022-04-06,2022,4510,A
USGS,11455420,2022-04-07,2022,3800,A
USGS,11455420,2022-04-08,2022,4900,A
USGS,11455420,2022-04-09,2022,6770,A
USGS,11455420,2022-04-10,2022,1970,A
USGS,11455420,2022-04-11,2022,3670,A
USGS,11455420,2022-04-12,2022,5750,A
USGS,11455420,2022-04-13,2022,2880,A
USGS,11455420,2022-04-14,2022,1510,A
USGS,11455420,2022-04-15,2022,2010,A
USGS,11455420,2022-04-16,2022,2860,A
USGS,11455420,2022-04-17,2022,3480,A
USGS,11455420,2022-04-18,2022,2480,A
USGS,11455420,2022-04-19,2022,3350,A
USGS,11455420,2022-04-20,2022,2520,A
USGS,11455420,2022-04-21,2022,4580,A
USGS,11455420,2022-04-22,2022,7430,A
USGS,11455420,2022-04-23,2022,7500,A
USGS,11455420,2022-04-24,2022,6210,A
USGS,11455420,2022-04-25,2022,4640,A
USGS,11455420,2022-04-26,2022,4560,A
USGS,11455420,2022-04-27,2022,3910,A
USGS,11455420,2022-04-28,2022,4060,A
USGS,11455420,2022-04-29,2022,3330,A
USGS,11455420,2022-04-30,2022,781,A
USGS,11455420,2022-05-01,2022,1540,A
USGS,11455420,2022-05-02,2022,3570,A
USGS,11455420,2022-05-03,2022,2340,A
USGS,11455420,2022-05-04,2022,755,A
USGS,11455420,2022-05-05,2022,4450,A
USGS,11455420,2022-05-06,2022,4720,A
USGS,11455420,2022-05-07,2022,4000,A
USGS,11455420,2022-05-08,2022,5600,A
USGS,11455420,2022-05-09,2022,5780,A
USGS,11455420,2022-05-10,2022,4420,A
USGS,11455420,2022-05-11,2022,2910,A
USGS,11455420,2022-05-12,2022,3040,A
USGS,11455420,2022-05-13,2022,2340,A
USGS,11455420,2022-05-14,2022,538,A
USGS,11455420,2022-05-15,2022,-323,A
USGS,11455420,2022-05-16,2022,2810,A
USGS,11455420,2022-05-17,2022,3760,A
USGS,11455420,2022-05-18,2022,3410,A
USGS,11455420,2022-05-19,2022,4240,A
USGS,11455420,2022-05-20,2022,4220,A
USGS,11455420,2022-05-21,2022,4220,A
USGS,11455420,2022-05-22,2022,5320,A
USGS,11455420,2022-05-23,2022,4330,A
USGS,11455420,2022-05-24,2022,2310,A
USGS,11455420,2022-05-25,2022,-1080,A
USGS,11455420,2022-05-26,2022,601,A
USGS,11455420,2022-05-27,2022,4110,A
USGS,11455420,2022-05-28,2022,2490,A
USGS,11455420,2022-05-29,2022,3400,A
USGS,11455420,2022-05-30,2022,3210,A
USGS,11455420,2022-05-31,2022,2970,A
USGS,11455420,2022-06-01,2022,3610,A
USGS,11455420,2022-06-02,2022,3480,A
USGS,11455420,2022-06-03,2022,4290,A
USGS,11455420,2022-06-04,2022,5460,A
USGS,11455420,2022-06-05,2022,6370,A
USGS,11455420,2022-06-06,2022,6690,A
USGS,11455420,2022-06-07,2022,5310,A
USGS,11455420,2022-06-08,2022,5280,A
USGS,11455420,2022-06-09,2022,4110,A
USGS,11455420,2022-06-10,2022,1790,A
USGS,11455420,2022-06-11,2022,1460,A
USGS,11455420,2022-06-12,2022,2870,A
USGS,11455420,2022-06-13,2022,4610,A
USGS,11455420,2022-06-14,2022,3630,A
USGS,11455420,2022-06-15,2022,3380,A
USGS,11455420,2022-06-16,2022,4190,A
USGS,11455420,2022-06-17,2022,7010,A
USGS,11455420,2022-06-18,2022,7620,A
USGS,11455420,2022-06-19,2022,7340,A
USGS,11455420,2022-06-20,2022,5300,A
USGS,11455420,2022-06-21,2022,3110,A
USGS,11455420,2022-06-22,2022,2110,A
USGS,11455420,2022-06-23,2022,2210,A
USGS,11455420,2022-06-24,2022,2450,A
USGS,11455420,2022-06-25,2022,4750,A
USGS,11455420,2022-06-26,2022,6400,A
USGS,11455420,2022-06-27,2022,7670,A
USGS,11455420,2022-06-28,2022,8190,A
USGS,11455420,2022-06-29,2022,7260,A
USGS,11455420,2022-06-30,2022,7760,A
USGS,11455420,2022-07-01,2022,7520,A
USGS,11455420,2022-07-02,2022,6170,A
USGS,11455420,2022-07-03,2022,7820,A
USGS,11455420,2022-07-04,2022,8510,A
USGS,11455420,2022-07-05,2022,6730,A
USGS,11455420,2022-07-06,2022,6070,A
USGS,11455420,2022-07-07,2022,5470,A
USGS,11455420,2022-07-08,2022,3820,A
USGS,11455420,2022-07-09,2022,4150,A
USGS,11455420,2022-07-10,2022,3780,A
USGS,11455420,2022-07-11,2022,1610,A
USGS,11455420,2022-07-12,2022,3080,A
USGS,11455420,2022-07-13,2022,6440,A
USGS,11455420,2022-07-14,2022,6700,A
USGS,11455420,2022-07-15,2022,7930,A
USGS,11455420,2022-07-16,2022,8250,A
USGS,11455420,2022-07-17,2022,6410,A
USGS,11455420,2022-07-18,2022,6530,A
USGS,11455420,2022-07-19,2022,5800,A
USGS,11455420,2022-07-20,2022,5030,A
USGS,11455420,2022-07-21,2022,4170,A
USGS,11455420,2022-07-22,2022,4550,A
USGS,11455420,2022-07-23,2022,3760,A
USGS,11455420,2022-07-24,2022,3860,A
USGS,11455420,2022-07-25,2022,5090,A
USGS,11455420,2022-07-26,2022,5820,A
USGS,11455420,2022-07-27,2022,6040,A
USGS,11455420,2022-07-28,2022,6110,A
USGS,11455420,2022-07-29,2022,5330,A
USGS,11455420,2022-07-30,2022,6190,A
USGS,11455420,2022-07-31,2022,7790,A
USGS,11455420,2022-08-01,2022,7090,A
USGS,11455420,2022-08-02,2022,4590,A
USGS,11455420,2022-08-03,2022,4380,A
