"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation"
"6724",2003-07-10,603,21200,18.49,0,0
"6725",2003-07-11,624,21600,18.87,0,0
"6726",2003-07-12,628,21900,19.2,0,0
"6727",2003-07-13,625,22600,19.46,0,0
"6728",2003-07-14,627,23200,19.64,0,0
"6729",2003-07-15,639,23300,19.78,0,0
"6730",2003-07-16,630,23700,19.86,0,0
"6731",2003-07-17,612,23500,19.86,0,0
"6732",2003-07-18,613,22900,19.71,0,0
"6733",2003-07-19,622,22600,19.53,0,0
"6734",2003-07-20,610,23000,19.52,0,0
"6735",2003-07-21,619,23200,19.53,0,0
"6736",2003-07-22,633,23100,19.48,0,0
"6737",2003-07-23,644,23600,19.57,0,0
"6738",2003-07-24,622,23800,19.59,0,0
"6739",2003-07-25,600,23600,19.6,0,0
"6740",2003-07-26,586,24300,19.7,0,0
"6741",2003-07-27,600,24500,19.79,0,0
"6742",2003-07-28,596,24800,19.93,0,0
"6743",2003-07-29,628,25300,20.14,0,0
"6744",2003-07-30,630,25500,20.25,0,0
"6745",2003-07-31,613,25600,20.27,0,0
"6746",2003-08-01,573,25100,20.19,0,0
"6747",2003-08-02,521,24900,20.05,0,0
"6748",2003-08-03,466,25000,20.1,0,0
"6749",2003-08-04,476,25400,20.25,0,0
"6750",2003-08-05,499,25700,20.37,0,0
"6751",2003-08-06,510,25400,20.42,0,0
"6752",2003-08-07,517,24800,20.37,0,0
"6753",2003-08-08,557,23300,20.18,0,0
"6754",2003-08-09,540,21700,19.5,0,0
"6755",2003-08-10,506,20300,18.86,0,0
"6756",2003-08-11,496,19200,18.23,0,0
"6757",2003-08-12,464,17900,17.38,0,0
"6758",2003-08-13,448,17400,17.06,0,0
"6759",2003-08-14,458,17100,17.02,0,0
"6760",2003-08-15,506,17000,16.95,0,0
"6761",2003-08-16,513,16900,16.97,0,0
"6762",2003-08-17,488,16700,16.99,0,0
"6763",2003-08-18,494,16700,17.03,0,0
"6764",2003-08-19,500,16300,16.9,0,0
"6765",2003-08-20,521,16500,16.74,0,0
"6766",2003-08-21,536,16700,16.87,0,0
"6767",2003-08-22,476,18200,17.59,0,0
"6768",2003-08-23,410,18700,17.86,0,0
"6769",2003-08-24,381,18600,17.85,0,0
"6770",2003-08-25,388,18400,17.83,0,0
"6771",2003-08-26,389,18100,17.82,0,0
"6772",2003-08-27,398,17500,17.69,0,0
"6773",2003-08-28,416,17300,17.54,0,0
"6774",2003-08-29,421,17200,17.56,0,0
"6775",2003-08-30,411,16600,17.39,0,0
"6776",2003-08-31,397,16500,17.31,0,0
"6777",2003-09-01,396,16400,17.28,0,0
"6778",2003-09-02,438,16400,17.19,0,0
"6779",2003-09-03,472,16500,17.24,0,0
"6780",2003-09-04,462,17000,17.35,0,0
"6781",2003-09-05,506,17300,17.4,0,0
"6782",2003-09-06,487,16900,17.42,0,0
"6783",2003-09-07,470,16600,17.41,0,0
"6784",2003-09-08,470,16400,17.29,0,0
"6785",2003-09-09,455,16200,17.18,0,0
"6786",2003-09-10,429,16700,17.28,0,0
"6787",2003-09-11,376,17000,17.41,0,0
"6788",2003-09-12,369,16800,17.48,0,0
"6789",2003-09-13,385,16300,17.48,0,0
"6790",2003-09-14,379,15800,17.34,0,0
"6791",2003-09-15,394,15300,17.23,0,0
"6792",2003-09-16,415,15800,17.17,0,0
"6793",2003-09-17,428,16300,17.6,0,0
"6794",2003-09-18,402,16400,17.62,0,0
"6795",2003-09-19,374,15700,17.27,0,0
"6796",2003-09-20,359,15200,16.85,0,0
"6797",2003-09-21,321,14700,16.56,0,0
"6798",2003-09-22,325,14300,16.48,0,0
"6799",2003-09-23,345,13500,16.14,0,0
"6800",2003-09-24,358,13400,16.17,0,0
"6801",2003-09-25,344,13500,16.09,0,0
"6802",2003-09-26,348,13100,15.93,0,0
"6803",2003-09-27,344,12900,15.85,0,0
"6804",2003-09-28,302,12600,15.79,0,0
"6805",2003-09-29,309,12800,15.74,0,0
"6806",2003-09-30,289,12600,15.67,0,0
"6807",2003-10-01,288,12600,15.7,0,0
"6808",2003-10-02,258,12800,15.7,0,0
"6809",2003-10-03,250,12400,15.48,0,0
"6810",2003-10-04,234,12200,15.2,0,0
"6811",2003-10-05,213,11900,15.14,0,0
"6812",2003-10-06,217,11500,15.07,0,0
"6813",2003-10-07,220,11500,15.04,0,0
"6814",2003-10-08,220,11500,15.02,0,0
"6815",2003-10-09,199,11900,15.01,0,0
"6816",2003-10-10,190,11700,15,0,0
"6817",2003-10-11,204,11100,14.8,0,0
"6818",2003-10-12,207,11100,14.59,0,0
"6819",2003-10-13,205,10600,14.47,0,0
"6820",2003-10-14,208,10600,14.38,0,0
"6821",2003-10-15,214,10500,14.32,0,0
"6822",2003-10-16,185,10900,14.3,0,0
"6823",2003-10-17,177,10500,14.19,0,0
"6824",2003-10-18,166,10300,14.08,0,0
"6825",2003-10-19,135,10900,14.07,0,0
"6826",2003-10-20,130,10600,14.06,0,0
"6827",2003-10-21,119,10500,14.08,0,0
"6828",2003-10-22,108,10300,14.19,0,0
"6829",2003-10-23,100,10900,14.34,0,0
"6830",2003-10-24,77,10400,14.34,0,0
"6831",2003-10-25,74,10000,14.17,0,0
"6832",2003-10-26,128,9860,14.01,0,0
"6833",2003-10-27,146,9970,14.34,0,0
"6834",2003-10-28,148,10500,14.37,0,0
"6835",2003-10-29,146,9420,14.2,0,0
"6836",2003-10-30,138,10900,14.09,0,0
"6837",2003-10-31,132,11300,14.11,0,0
"6838",2003-11-01,116,11500,14.22,0,0
"6839",2003-11-02,103,11700,14.38,0,0
"6840",2003-11-03,100,12100,14.52,0,0
"6841",2003-11-04,100,11800,14.92,0,0
"6842",2003-11-05,79,12000,15.05,0,0
"6843",2003-11-06,62,11900,15.05,0,0
"6844",2003-11-07,50,12000,15.07,0,0
"6845",2003-11-08,50,11800,15.07,0,0
"6846",2003-11-09,50,12800,15.4,0,0
"6847",2003-11-10,0,13600,16.07,0,0
"6848",2003-11-11,0,14200,16.39,0,0
"6849",2003-11-12,0,14500,16.64,0,0
"6850",2003-11-13,36,14400,16.64,0,0
"6851",2003-11-14,65,13700,16.45,0,0
"6852",2003-11-15,32,13500,15.87,0,0
"6853",2003-11-16,15,13300,15.6,0,0
"6854",2003-11-17,0,13500,15.62,0,0
"6855",2003-11-18,0,13500,15.66,0,0
"6856",2003-11-19,9,12800,15.65,0,0
"6857",2003-11-20,75,12400,15.49,0,0
"6858",2003-11-21,75,12100,15.31,0,0
"6859",2003-11-22,57,11900,15,0,0
"6860",2003-11-23,43,11400,14.8,0,0
"6861",2003-11-24,40,11200,14.73,0,0
"6862",2003-11-25,26,11300,14.73,0,0
"6863",2003-11-26,20,11700,14.74,0,0
"6864",2003-11-27,20,11800,14.72,0,0
"6865",2003-11-28,20,11400,14.71,0,0
"6866",2003-11-29,20,11700,14.79,0,0
"6867",2003-11-30,20,12000,14.92,0,0
"6868",2003-12-01,20,12500,15.36,0,0
"6869",2003-12-02,20,13900,16.31,0,0
"6870",2003-12-03,20,15100,17.26,0,0
"6871",2003-12-04,20,16300,17.66,0,0
"6872",2003-12-05,20,16700,17.69,0,0
"6873",2003-12-06,20,15900,17.59,0,0
"6874",2003-12-07,20,16200,18.18,0,0
"6875",2003-12-08,24,19000,21.77,0,0
"6876",2003-12-09,30,23600,22.18,0,0
"6877",2003-12-10,37,22600,21.49,0,0
"6878",2003-12-11,40,21400,20.95,0,0
"6879",2003-12-12,40,23900,22.5,0,0
"6880",2003-12-13,40,26000,22.52,0,0
"6881",2003-12-14,26,26300,22.74,0,0
"6882",2003-12-15,1053,29800,26.32,0,0
"6883",2003-12-16,1457,35000,26.66,0,0
"6884",2003-12-17,1710,34400,26.23,0,0
"6885",2003-12-18,1510,31100,24.44,0,0
"6886",2003-12-19,1137,28800,23.48,0,0
"6887",2003-12-20,30,27400,22.75,0,0
"6888",2003-12-21,30,26900,23.2,0,0
"6889",2003-12-22,1215,28400,23.78,0,0
"6890",2003-12-23,1910,28900,23.79,0,0
"6891",2003-12-24,1977,28600,23.86,0,0
"6892",2003-12-25,2450,32900,27.94,0,0
"6893",2003-12-26,3293,39700,28.75,0,0
"6894",2003-12-27,3310,42300,29.29,0,0
"6895",2003-12-28,3330,44000,29.4,0,0
"6896",2003-12-29,3480,43100,29.13,0,0
"6897",2003-12-30,5587,43700,30.06,0,0
"6898",2003-12-31,7120,47000,31.42,0,0
"6899",2004-01-01,5776,52900,33.09,0,0
"6900",2004-01-02,6090,59300,33.99,1,1
"6901",2004-01-03,6887,61000,34.03,2,1
"6902",2004-01-04,7136,61200,33.96,3,1
"6903",2004-01-05,6580,59000,33.48,4,1
"6904",2004-01-06,6260,53800,32.07,5,1
"6905",2004-01-07,6260,48100,30.2,6,1
"6906",2004-01-08,6137,43800,28.16,7,1
"6907",2004-01-09,6090,42000,28.16,8,1
"6908",2004-01-10,6140,42200,28.56,9,1
"6909",2004-01-11,6190,43300,29.3,10,1
"6910",2004-01-12,5990,45200,29.42,11,1
"6911",2004-01-13,5757,44500,29.12,12,1
"6912",2004-01-14,5470,40700,27.77,13,1
"6913",2004-01-15,4910,37200,26.39,14,1
"6914",2004-01-16,4080,34700,25.42,15,1
"6915",2004-01-17,3420,32500,24.71,0,0
"6916",2004-01-18,2850,30500,24.1,0,0
"6917",2004-01-19,2373,28600,23.32,0,0
"6918",2004-01-20,1870,26900,22.53,0,0
"6919",2004-01-21,1427,25500,21.9,0,0
"6920",2004-01-22,1120,24200,21.41,0,0
"6921",2004-01-23,60,23000,20.97,0,0
"6922",2004-01-24,60,22400,20.51,0,0
"6923",2004-01-25,60,21700,20.12,0,0
"6924",2004-01-26,60,21100,19.58,0,0
"6925",2004-01-27,60,20500,19.28,0,0
"6926",2004-01-28,60,21300,19.47,0,0
"6927",2004-01-29,60,23400,21.45,0,0
"6928",2004-01-30,60,24900,21.61,0,0
"6929",2004-01-31,60,24400,21.42,0,0
"6930",2004-02-01,60,23500,20.75,0,0
"6931",2004-02-02,60,22800,20.43,0,0
"6932",2004-02-03,53,24500,26.49,0,0
"6933",2004-02-04,1980,32400,27.5,0,0
"6934",2004-02-05,2633,38400,27.71,0,0
"6935",2004-02-06,2787,38100,27.35,0,0
"6936",2004-02-07,2760,34600,25.5,0,0
"6937",2004-02-08,2390,31600,24.05,0,0
"6938",2004-02-09,1980,29600,23.36,0,0
"6939",2004-02-10,1514,27800,22.64,0,0
"6940",2004-02-11,1070,26000,21.88,0,0
"6941",2004-02-12,60,24600,21.23,0,0
"6942",2004-02-13,60,23300,20.66,0,0
"6943",2004-02-14,63,22200,20.12,0,0
"6944",2004-02-15,65,21200,19.78,0,0
"6945",2004-02-16,61,20300,19.26,0,0
"6946",2004-02-17,1384,22900,25.35,0,0
"6947",2004-02-18,6470,39000,30.8,0,0
"6948",2004-02-19,9070,56600,34.78,1,1
"6949",2004-02-20,41588,69300,35.97,2,1
"6950",2004-02-21,81576,73300,36.2,3,1
"6951",2004-02-22,79594,73800,36.18,4,1
"6952",2004-02-23,66364,73100,35.98,5,1
"6953",2004-02-24,54221,71900,35.72,6,1
"6954",2004-02-25,51622,71900,35.77,7,1
"6955",2004-02-26,95502,74600,35.97,8,1
"6956",2004-02-27,99611,74700,36.24,9,1
"6957",2004-02-28,105288,73800,36.31,10,1
"6958",2004-02-29,97559,72400,36.25,11,1
"6959",2004-03-01,87135,71300,36.09,12,1
"6960",2004-03-02,79941,71000,35.98,13,1
"6961",2004-03-03,69410,70300,35.87,14,1
"6962",2004-03-04,63390,69500,35.79,15,1
"6963",2004-03-05,51766,68600,35.66,16,1
"6964",2004-03-06,41436,67500,35.36,17,1
"6965",2004-03-07,31708,66300,35.09,18,1
"6966",2004-03-08,23572,65400,34.78,19,1
"6967",2004-03-09,16560,63800,34.44,20,1
"6968",2004-03-10,9800,62400,34.04,21,1
"6969",2004-03-11,6667,60000,33.42,22,1
"6970",2004-03-12,6117,57000,32.44,23,1
"6971",2004-03-13,5495,53400,31.37,24,1
"6972",2004-03-14,4595,49200,30.16,25,1
"6973",2004-03-15,3555,44800,28.77,0,0
"6974",2004-03-16,2835,41200,27.43,0,0
"6975",2004-03-17,2490,38300,26.25,0,0
"6976",2004-03-18,2271,35500,25.13,0,0
"6977",2004-03-19,2070,33300,24.2,0,0
"6978",2004-03-20,1957,32000,23.62,0,0
"6979",2004-03-21,1950,31200,23.26,0,0
"6980",2004-03-22,1951,30400,22.84,0,0
"6981",2004-03-23,1710,30000,22.71,0,0
"6982",2004-03-24,1434,32200,23.1,0,0
"6983",2004-03-25,1290,33100,23.18,0,0
"6984",2004-03-26,1229,33200,23.09,0,0
"6985",2004-03-27,219,32100,22.91,0,0
"6986",2004-03-28,217,29400,22.11,0,0
"6987",2004-03-29,215,26800,21.21,0,0
"6988",2004-03-30,222,25000,20.47,0,0
"6989",2004-03-31,232,23700,19.91,0,0
"6990",2004-04-01,225,22200,19.36,0,0
"6991",2004-04-02,220,21000,19.19,0,0
"6992",2004-04-03,238,20400,18.85,0,0
"6993",2004-04-04,250,20900,18.98,0,0
"6994",2004-04-05,250,23500,20.07,0,0
"6995",2004-04-06,271,25900,20.72,0,0
"6996",2004-04-07,291,31400,21.43,0,0
"6997",2004-04-08,329,33600,21.92,0,0
"6998",2004-04-09,368,34900,23.56,0,0
"6999",2004-04-10,419,36100,24.05,0,0
"7000",2004-04-11,458,35800,24.11,0,0
"7001",2004-04-12,465,34800,24,0,0
"7002",2004-04-13,470,33100,23.71,0,0
"7003",2004-04-14,447,31600,23.11,0,0
"7004",2004-04-15,416,30400,22.2,0,0
"7005",2004-04-16,438,30400,21.71,0,0
"7006",2004-04-17,468,30200,21.64,0,0
"7007",2004-04-18,477,28700,21.3,0,0
"7008",2004-04-19,505,24800,19.81,0,0
"7009",2004-04-20,516,21600,18.51,0,0
"7010",2004-04-21,478,19000,17.51,0,0
"7011",2004-04-22,453,17500,16.83,0,0
"7012",2004-04-23,457,16000,16.46,0,0
"7013",2004-04-24,466,15200,16.2,0,0
"7014",2004-04-25,470,14400,15.71,0,0
"7015",2004-04-26,484,13300,15.17,0,0
"7016",2004-04-27,504,12000,14.78,0,0
"7017",2004-04-28,507,11600,14.67,0,0
"7018",2004-04-29,468,11800,15.1,0,0
"7019",2004-04-30,460,11700,15.1,0,0
"7020",2004-05-01,454,11700,14.7,0,0
"7021",2004-05-02,429,11600,14.55,0,0
"7022",2004-05-03,435,11500,14.53,0,0
"7023",2004-05-04,445,11200,14.73,0,0
"7024",2004-05-05,471,11900,15.16,0,0
"7025",2004-05-06,487,12800,15.39,0,0
"7026",2004-05-07,501,13200,15.6,0,0
"7027",2004-05-08,498,13100,15.6,0,0
"7028",2004-05-09,479,13000,15.69,0,0
"7029",2004-05-10,472,13800,16.08,0,0
"7030",2004-05-11,484,14300,16.27,0,0
"7031",2004-05-12,486,14200,16.3,0,0
"7032",2004-05-13,480,14000,16.28,0,0
"7033",2004-05-14,487,13100,15.92,0,0
"7034",2004-05-15,515,12100,15.28,0,0
"7035",2004-05-16,511,11600,15.1,0,0
"7036",2004-05-17,482,11300,15.1,0,0
"7037",2004-05-18,470,12300,15.23,0,0
"7038",2004-05-19,498,12200,15.42,0,0
"7039",2004-05-20,532,12200,15.42,0,0
"7040",2004-05-21,528,11900,15.37,0,0
"7041",2004-05-22,510,11800,15.37,0,0
"7042",2004-05-23,528,12300,15.36,0,0
"7043",2004-05-24,553,12400,15.43,0,0
"7044",2004-05-25,574,12500,15.47,0,0
"7045",2004-05-26,580,12400,15.47,0,0
"7046",2004-05-27,577,12000,15.37,0,0
"7047",2004-05-28,558,12100,15.3,0,0
"7048",2004-05-29,512,12700,15.89,0,0
"7049",2004-05-30,496,13400,16.34,0,0
"7050",2004-05-31,511,13900,16.59,0,0
"7051",2004-06-01,523,13900,16.63,0,0
"7052",2004-06-02,527,13600,16.63,0,0
"7053",2004-06-03,531,13100,16.46,0,0
"7054",2004-06-04,542,12600,16.1,0,0
"7055",2004-06-05,545,12700,15.82,0,0
"7056",2004-06-06,540,12500,15.77,0,0
"7057",2004-06-07,529,13000,16.58,0,0
"7058",2004-06-08,526,15400,17.13,0,0
"7059",2004-06-09,534,16400,17.41,0,0
"7060",2004-06-10,542,17100,17.58,0,0
"7061",2004-06-11,499,16700,17.58,0,0
"7062",2004-06-12,512,16300,17.53,0,0
"7063",2004-06-13,530,16000,17.46,0,0
"7064",2004-06-14,557,15900,17.36,0,0
"7065",2004-06-15,577,15400,17.29,0,0
"7066",2004-06-16,603,14900,17.19,0,0
"7067",2004-06-17,611,15000,17.07,0,0
"7068",2004-06-18,634,15300,16.86,0,0
"7069",2004-06-19,640,15600,16.97,0,0
"7070",2004-06-20,645,15800,16.99,0,0
"7071",2004-06-21,639,15700,16.97,0,0
"7072",2004-06-22,642,15300,16.92,0,0
"7073",2004-06-23,659,15400,16.91,0,0
"7074",2004-06-24,666,15700,16.97,0,0
"7075",2004-06-25,668,15600,16.97,0,0
"7076",2004-06-26,642,15400,16.94,0,0
"7077",2004-06-27,630,15300,16.86,0,0
"7078",2004-06-28,626,15300,16.93,0,0
"7079",2004-06-29,636,15600,17.28,0,0
"7080",2004-06-30,619,17400,17.65,0,0
"7081",2004-07-01,613,18200,17.73,0,0
"7082",2004-07-02,616,18400,17.81,0,0
"7083",2004-07-03,601,18600,17.91,0,0
"7084",2004-07-04,584,19100,18.14,0,0
"7085",2004-07-05,568,19500,18.19,0,0
"7086",2004-07-06,590,19700,18.23,0,0
"7087",2004-07-07,614,19600,18.27,0,0
"7088",2004-07-08,616,20000,18.3,0,0
"7089",2004-07-09,648,20400,18.37,0,0
"7090",2004-07-10,642,21000,18.48,0,0
"7091",2004-07-11,602,21300,18.69,0,0
"7092",2004-07-12,597,21200,18.75,0,0
"7093",2004-07-13,595,21500,18.89,0,0
"7094",2004-07-14,613,21500,18.92,0,0
"7095",2004-07-15,593,21600,18.87,0,0
"7096",2004-07-16,566,21500,18.85,0,0
"7097",2004-07-17,542,21400,18.89,0,0
"7098",2004-07-18,537,21800,18.93,0,0
"7099",2004-07-19,565,21800,18.95,0,0
"7100",2004-07-20,578,21700,18.97,0,0
"7101",2004-07-21,601,21200,18.94,0,0
"7102",2004-07-22,615,20400,18.81,0,0
"7103",2004-07-23,641,20000,18.57,0,0
"7104",2004-07-24,623,20600,18.8,0,0
"7105",2004-07-25,590,21000,18.96,0,0
"7106",2004-07-26,597,20400,19,0,0
"7107",2004-07-27,624,20100,18.99,0,0
"7108",2004-07-28,596,20200,19.05,0,0
"7109",2004-07-29,589,20300,19.02,0,0
"7110",2004-07-30,574,19900,18.86,0,0
"7111",2004-07-31,556,19800,18.74,0,0
"7112",2004-08-01,550,19400,18.6,0,0
"7113",2004-08-02,550,19100,18.46,0,0
"7114",2004-08-03,540,19400,18.57,0,0
"7115",2004-08-04,547,19200,18.62,0,0
"7116",2004-08-05,510,19300,18.62,0,0
"7117",2004-08-06,486,19300,18.57,0,0
"7118",2004-08-07,498,19100,18.5,0,0
"7119",2004-08-08,501,18800,18.42,0,0
"7120",2004-08-09,529,18600,18.33,0,0
"7121",2004-08-10,542,18500,18.19,0,0
"7122",2004-08-11,545,18300,18.07,0,0
"7123",2004-08-12,536,18100,18.01,0,0
"7124",2004-08-13,527,18100,17.96,0,0
"7125",2004-08-14,486,17900,17.93,0,0
"7126",2004-08-15,445,18000,17.86,0,0
"7127",2004-08-16,429,17700,17.75,0,0
"7128",2004-08-17,439,17400,17.58,0,0
"7129",2004-08-18,484,17400,17.49,0,0
"7130",2004-08-19,484,17300,17.55,0,0
"7131",2004-08-20,470,17100,17.57,0,0
"7132",2004-08-21,454,16700,17.55,0,0
"7133",2004-08-22,433,16900,17.5,0,0
"7134",2004-08-23,428,17500,17.57,0,0
"7135",2004-08-24,425,17700,17.88,0,0
"7136",2004-08-25,428,18100,18,0,0
"7137",2004-08-26,407,18000,18.01,0,0
"7138",2004-08-27,395,17200,17.97,0,0
"7139",2004-08-28,390,16800,17.83,0,0
"7140",2004-08-29,390,16400,17.8,0,0
"7141",2004-08-30,411,16200,17.7,0,0
"7142",2004-08-31,448,15900,17.56,0,0
"7143",2004-09-01,471,15700,17.42,0,0
