doy1998,date,Q_upstream,Q_downstream,inundation,inund_days,inund_factor,Q_yolo,WTmwk_downstream,WTmwk_upstream,WTmwk_yolo,sradmwk_downstream,sradmwk_upstream,sradmwk_yolo
466,1999-04-11,24400,26700,0,0,none,1700,11.301152832674571,11.1364880952381,11.686190476190472,343.45428571428573,349.14142857142855,341.1514285714286
467,1999-04-12,26100,27800,0,0,none,2890,11.37615283267457,11.1960119047619,12.032559523809528,383.29,394.9457142857143,382.15285714285716
468,1999-04-13,30100,30100,0,0,none,4064,11.585676642198386,11.313333333333329,12.421428571428585,398.38714285714286,407.97,397.1042857142857
469,1999-04-14,30700,31200,0,0,none,4173,11.872581404103142,11.540238095238086,13.00178571428573,432.56857142857143,426.81714285714287,416.7371428571428
470,1999-04-15,29800,31000,0,0,none,3550,12.261271880293615,11.818154761904758,13.664107142857157,464.8442857142857,459.07142857142856,449.76714285714286
471,1999-04-16,29300,31300,0,0,none,2457,12.749042443064186,12.217440476190472,14.402500000000014,466.61,459.36,451.13714285714286
472,1999-04-17,29000,31100,0,0,none,1897,13.3538043478261,12.73017857142857,15.403630952380972,489.87714285714287,484.4814285714286,475.62142857142857
473,1999-04-18,29000,31900,0,0,none,1552,14.041666666666686,13.280297619047614,16.535654761904773,499.2528571428571,500.3314285714286,502.23
474,1999-04-19,28900,33600,0,0,none,1359,14.707142857142872,13.875833333333329,17.652142857142856,492.64428571428573,493.09857142857146,495.63142857142856
475,1999-04-20,28300,33400,0,0,none,1320,15.27678571428573,14.432142857142857,18.485892857142858,475.04285714285714,488.40714285714284,483.70142857142855
476,1999-04-21,27600,33100,0,0,none,1363,15.716666666666686,14.921190476190485,19.091904761904757,470.5757142857143,485.1485714285714,479.3285714285714
477,1999-04-22,27000,27700,0,0,none,1338,16.085768398268428,15.341369047619057,19.323630952380956,467.3457142857143,484.69142857142856,476.89
478,1999-04-23,25700,21700,0,0,none,215,16.2830627705628,15.59916666666667,19.447440476190472,461.49,477.8042857142857,469.36
479,1999-04-24,24100,24000,0,0,none,240,16.349134199134227,15.682202380952385,19.132976190476185,460.94714285714286,479.5385714285714,468.51
480,1999-04-25,22800,27600,0,0,none,273,16.294372294372312,15.725595238095243,18.6364880952381,446.30857142857144,457.03714285714284,449.55
481,1999-04-26,22000,26900,0,0,none,334,16.17591991341993,15.703273809523814,18.210833333333344,436.79285714285714,448.22142857142853,439.43857142857144
482,1999-04-27,21400,25300,0,0,none,350,16.000324675324684,15.648035714285713,17.894285714285715,449.59285714285716,450.0485714285714,447.64
483,1999-04-28,20900,20400,0,0,none,342,15.815205627705629,15.537857142857142,17.486369047619043,449.78714285714284,446.06142857142856,446.2757142857143
484,1999-04-29,20500,14600,0,0,none,318,15.581439393939386,15.428571428571429,17.10208333333333,449.64285714285717,439.92857142857144,443.4271428571429
485,1999-04-30,20300,17900,0,0,none,366,15.444652268021814,15.266607142857143,16.65642857142857,452.56857142857143,446.28142857142853,447.7471428571429
486,1999-05-01,19800,21200,0,0,none,393,15.3398903632599,15.205833333333329,16.529702380952386,443.12142857142857,442.2157142857143,441.97857142857146
487,1999-05-02,19300,23000,0,0,none,419,15.2428665537361,15.116071428571429,16.45791666666667,427.8671428571429,444.76,443.32714285714286
488,1999-05-03,19200,22800,0,0,none,432,15.154176077545628,14.974047619047628,16.317619047619058,418.78714285714284,437.06,435.3257142857143
489,1999-05-04,19300,23600,0,0,none,461,15.102985601355158,14.8619642857143,16.197321428571442,419.47857142857146,437.15142857142854,435.24
490,1999-05-05,19000,22000,0,0,none,499,15.164295125164685,14.883869047619058,16.28428571428573,426.3014285714286,446.6614285714286,442.66
491,1999-05-06,18300,22500,0,0,none,518,15.287292960662528,14.985535714285714,16.514761904761915,428.69,450.7342857142857,446.9271428571429
492,1999-05-07,16700,23200,0,0,none,543,15.3779761904762,15.201785714285714,16.939285714285727,429.7557142857143,453.19142857142856,449.8385714285714
493,1999-05-08,16100,20900,0,0,none,538,15.432142857142871,15.389880952380958,17.243630952380958,439.2814285714286,457.1771428571429,457.07142857142856
494,1999-05-09,16500,18000,0,0,none,560,15.544642857142872,15.543571428571429,17.48809523809524,464.4714285714286,470.3157142857143,466.6714285714286
495,1999-05-10,16200,17100,0,0,none,582,15.698809523809542,15.731964285714286,17.76958333333333,487.90714285714284,492.82,488.68142857142857
496,1999-05-11,15500,17000,0,0,none,610,15.90952380952383,15.929285714285713,18.119821428571427,491.7814285714286,498.36,492.7314285714286
497,1999-05-12,14600,16800,0,0,none,629,16.1136904761905,16.12754658385093,18.501790890269156,468.25857142857143,484.68142857142857,474.2342857142857
498,1999-05-13,14000,16500,0,0,none,596,16.286904761904786,16.297665631469986,18.747267080745342,462.40999999999997,485.2885714285714,471.2742857142857
499,1999-05-14,13800,16200,0,0,none,552,16.428463203463227,16.4196894409938,18.87661231884057,458.41714285714284,479.09285714285716,465.6485714285714
500,1999-05-15,13500,15200,0,0,none,549,16.55159984942596,16.51337991718427,18.94036231884057,463.54857142857145,480.38714285714286,467.93571428571425
501,1999-05-16,12800,13800,0,0,none,583,16.670160455486556,16.6099275362319,19.039290890269143,472.69142857142856,494.51142857142855,480.12285714285713
502,1999-05-17,12300,14200,0,0,none,627,16.790993788819886,16.73903467908904,19.204052795031057,474.62857142857143,495.10571428571427,481.91285714285715
503,1999-05-18,12300,15600,0,0,none,651,16.908850931677026,16.881058488612844,19.338695652173914,463.89285714285717,484.48571428571427,471.0442857142857
504,1999-05-19,12200,15300,0,0,none,649,16.965243271221542,16.964107142857156,19.36333333333333,481.0914285714286,491.1714285714286,482.3885714285714
505,1999-05-20,12400,15400,0,0,none,617,16.977148033126298,16.997321428571443,19.370952380952385,480.97714285714284,481.04285714285714,477.3071428571429
506,1999-05-21,12400,13000,0,0,none,611,17.086238942217214,17.073869047619056,19.479821428571444,499.24571428571426,493.58,492.5785714285714
507,1999-05-22,12700,12700,0,0,none,606,17.262507058159244,17.267797619047627,19.710238095238115,497.0442857142857,497.69,490.9585714285714
508,1999-05-23,13500,20000,0,0,none,598,17.405255975908158,17.55392857142857,19.8822023809524,485.6842857142857,489.5757142857143,479.3542857142857
509,1999-05-24,13800,19900,0,0,none,590,17.5606131187653,17.84482142857143,19.94577380952383,483.92,482.72714285714284,474.9042857142857
510,1999-05-25,13800,16100,0,0,none,598,17.7481131187653,18.127083333333342,19.998035714285727,497.76714285714286,495.12571428571425,487.6085714285714
511,1999-05-26,13600,15000,0,0,none,607,18.0155303030303,18.433214285714286,20.134404761904786,499.25857142857143,498.0842857142857,489.72999999999996
512,1999-05-27,13300,16000,0,0,none,608,18.358982683982685,18.741547619047616,20.313154761904787,505.79857142857145,512.7514285714285,498.61571428571426
513,1999-05-28,13700,14500,0,0,none,610,18.620238095238086,19.005357142857143,20.41654761904764,486.89285714285717,500.88,483.04285714285714
514,1999-05-29,14400,12300,0,0,none,632,18.79642857142857,19.14392857142857,20.34976190476193,476.41,482.26,470.7657142857143
515,1999-05-30,14900,13300,0,0,none,640,18.959523809523816,19.220357142857143,20.301666666666687,481.5442857142857,481.56714285714287,474.6771428571428
516,1999-05-31,15600,16400,0,0,none,662,19.063095238095244,19.300833333333326,20.294107142857158,466.2528571428571,478.65285714285716,465.0257142857143
517,1999-06-01,15700,15500,0,0,none,647,19.076785714285716,19.28220238095237,20.22660714285716,436.95,448.5128571428571,436.1685714285714
518,1999-06-02,15300,16300,0,0,none,621,19.008928571428573,19.120476190476186,20.039345238095244,409.50428571428574,419.98285714285714,408.22285714285715
519,1999-06-03,15200,16900,0,0,none,593,18.8768115942029,18.86809523809523,19.841428571428573,397.1514285714286,392.78999999999996,390.69571428571425
520,1999-06-04,15800,14000,0,0,none,561,18.75581592320723,18.549107142857128,19.73208333333333,410.4685714285714,393.29571428571427,398.52142857142854
521,1999-06-05,16900,14500,0,0,none,503,18.6367683041596,18.254821428571415,19.76511904761904,424.62571428571425,409.24857142857144,413.6557142857143
522,1999-06-06,17200,17100,0,0,none,495,18.521292113683415,17.999999999999986,19.85220238095237,423.14428571428573,410.18,414.4085714285714
523,1999-06-07,16600,17700,0,0,none,519,18.35819687558817,17.78095238095237,19.912797619047616,431.37,415.2142857142857,422.96
524,1999-06-08,15600,15200,0,0,none,557,18.218315923207214,17.6895238095238,19.992738095238085,462.44571428571425,443.68285714285713,453.08714285714285
525,1999-06-09,14600,12700,0,0,none,565,18.11593497082627,17.755178571428555,20.138452380952373,497.4042857142857,475.32428571428574,486.9214285714286
526,1999-06-10,13700,10800,0,0,none,587,18.09329004329003,17.951547619047613,20.306369047619043,517.5142857142857,507.54571428571427,511.65
527,1999-06-11,13000,10200,0,0,none,614,18.114880952380943,18.254047619047615,20.446904761904758,516.8142857142857,513.64,513.7514285714285
528,1999-06-12,12500,11700,0,0,none,609,18.1845238095238,18.57035714285714,20.534404761904756,513.8714285714285,516.1957142857143,514.1028571428571
529,1999-06-13,12100,11700,0,0,none,615,18.3065476190476,18.881369047619057,20.608214285714286,523.0742857142857,524.9342857142857,522.4
530,1999-06-14,12100,12000,0,0,none,605,18.568452380952372,19.218869047619055,20.803214285714287,519.2242857142857,526.1314285714286,519.7971428571428
531,1999-06-15,11800,13300,0,0,none,589,18.8422619047619,19.511309523809526,20.98279761904763,513.2657142857142,520.36,512.7214285714285
532,1999-06-16,11600,12900,0,0,none,609,19.108928571428557,19.72690476190477,21.121071428571444,513.7085714285714,522.9028571428571,513.9557142857143
533,1999-06-17,11600,11500,0,0,none,605,19.382653061224485,19.959464285714287,21.335833333333344,512.9842857142858,521.8428571428572,513.5985714285714
534,1999-06-18,11800,11800,0,0,none,562,19.673724489795916,20.190654761904756,21.583154761904773,513.3114285714286,521.6742857142857,514.3428571428572
535,1999-06-19,11500,11400,0,0,none,552,19.938372522922215,20.404345238095228,21.846309523809527,516.5357142857143,520.6899999999999,515.8042857142857
536,1999-06-20,11400,11200,0,0,none,570,20.22825347530317,20.612321428571413,22.13654761904763,518.0228571428571,522.3,518.1014285714285
537,1999-06-21,11700,12100,0,0,none,567,20.4788487133984,20.7502976190476,22.361785714285713,527.4042857142857,520.8742857142857,522.6514285714286
538,1999-06-22,11700,10400,0,0,none,606,20.7711106181603,20.916904761904743,22.694404761904757,527.6442857142857,524.7171428571428,526.4214285714286
539,1999-06-23,11800,10200,0,0,none,643,21.064562999112685,21.132083333333313,23.074345238095226,519.2728571428571,518.9914285714285,519.6228571428571
540,1999-06-24,11600,11600,0,0,none,674,21.284886128364388,21.23809523809523,23.2545238095238,515.3271428571429,515.2657142857142,516.3471428571429
541,1999-06-25,11500,10600,0,0,none,666,21.424767080745344,21.281488095238085,23.310714285714273,513.4014285714286,514.1285714285714,514.9985714285714
542,1999-06-26,11600,8940,0,0,none,635,21.57380952380953,21.31970238095237,23.38333333333333,516.8557142857143,515.8471428571429,517.7971428571428
543,1999-06-27,11700,9300,0,0,none,630,21.6952380952381,21.3342857142857,23.470952380952372,518.7542857142857,515.2742857142857,518.7557142857142
544,1999-06-28,13300,9040,0,0,none,664,21.858333333333345,21.367738095238085,23.655059523809513,521.4271428571428,521.3028571428572,524.1028571428571
545,1999-06-29,15300,10100,0,0,none,690,22.026190476190486,21.393333333333327,23.890178571428557,524.3,523.5485714285714,526.8657142857143
546,1999-06-30,16500,9430,0,0,none,706,22.225595238095245,21.43494047619047,24.228033126293987,526.0614285714286,525.1242857142857,529.7957142857143
547,1999-07-01,16900,10900,0,0,none,725,22.460714285714285,21.500297619047615,24.737616459627315,520.7657142857142,524.2171428571429,526.5728571428572
548,1999-07-02,17000,14400,0,0,none,705,22.661309523809514,21.487321428571427,25.1725569358178,517.0485714285714,517.9271428571428,520.7328571428571
549,1999-07-03,16800,16300,0,0,none,672,22.742261904761886,21.357857142857142,25.324521221532084,498.6385714285714,501.90857142857146,504.2114285714286
550,1999-07-04,16500,15400,0,0,none,622,22.68310041407866,21.161130952380958,25.2948188405797,495.2142857142857,497.06,499.68142857142857
551,1999-07-05,16300,13000,0,0,none,615,22.497981366459616,20.936726190476186,25.21047360248447,494.22285714285715,497.65999999999997,498.8328571428571
552,1999-07-06,16600,13700,0,0,none,620,22.256314699792956,20.707738095238085,25.003806935817813,492.5757142857143,495.0785714285714,496.20428571428573
553,1999-07-07,16600,14300,0,0,none,670,21.90571946169773,20.42136904761904,24.5792261904762,497.3342857142857,496.21,498.61
554,1999-07-08,16700,10800,0,0,none,653,21.575362318840586,20.18984989648033,24.052440476190487,503.32142857142856,500.3842857142857,503.6428571428571
555,1999-07-09,16900,9950,0,0,none,669,21.320005175983443,20.139865136504813,23.535752418099687,506.6614285714286,508.42571428571426,510.55571428571426
556,1999-07-10,17000,9820,0,0,none,708,21.1973861283644,20.2395129416028,23.295407789790943,523.0285714285715,524.5542857142857,526.0757142857143
557,1999-07-11,16900,8870,0,0,none,694,21.250595238095244,20.4889192698042,23.249096808664287,521.9857142857143,524.0971428571429,526.1971428571428
558,1999-07-12,17200,8460,0,0,none,671,21.447619047619042,20.824921226144557,23.234030684329458,509.8414285714286,513.3457142857143,515.4557142857143
559,1999-07-13,17500,9360,0,0,none,665,21.656547619047615,21.1494396219571,23.2229459395609,491.4842857142857,495.18285714285713,498.32
560,1999-07-14,17700,10700,0,0,none,675,21.89166666666666,21.446388704869673,23.2553155249236,474.39142857142855,479.53000000000003,481.53285714285715
561,1999-07-15,18200,14200,0,0,none,665,22.029166666666658,21.641849941833687,23.247608469683872,461.0128571428572,466.43857142857144,466.9585714285714
562,1999-07-16,17800,16700,0,0,none,645,22.057738095238086,21.670100071848257,23.277705961630357,450.85857142857145,456.7114285714286,455.6842857142857
563,1999-07-17,18300,15600,0,0,none,596,21.999404761904756,21.612422723068498,23.21625691557294,443.09,448.3128571428571,446.6342857142857
564,1999-07-18,18600,14800,0,0,none,550,21.8297619047619,21.444687576106972,23.037553057140656,435.85571428571427,448.62285714285713,441.39142857142855
565,1999-07-19,18900,15900,0,0,none,560,21.5125,21.130993424070155,22.7033454903182,432.39428571428573,441.39,435.4757142857143
566,1999-07-20,19500,16000,0,0,none,595,21.119642857142857,20.742554136369787,22.289504976053987,433.7242857142857,441.39,434.12285714285713
567,1999-07-21,19800,15200,0,0,none,620,20.734523809523814,20.361765925548372,21.88381586585863,441.1657142857143,447.62285714285713,440.81857142857143
568,1999-07-22,19800,15300,0,0,none,632,20.4258281573499,20.05654169473876,21.558632094175913,447.33714285714285,456.4042857142857,448.7242857142857
569,1999-07-23,19600,18200,0,0,none,655,20.182375776397528,19.8158270452396,21.302176381548556,445.4814285714286,454.2657142857143,446.6771428571429
570,1999-07-24,19500,16000,0,0,none,675,19.990113871635614,19.625727212016542,21.099645341991973,447.4685714285714,452.9585714285714,447.74285714285713
571,1999-07-25,19500,12400,0,0,none,669,19.877613871635614,19.51449232508417,20.981136467452686,449.14428571428573,449.4,447.54
572,1999-07-26,19800,13000,0,0,none,640,19.85023291925466,19.487419283820213,20.95229303767063,457.72285714285715,461.36571428571426,457.1771428571429
573,1999-07-27,20100,15700,0,0,none,611,19.8680900621118,19.505075615079328,20.97110397013717,467.38714285714286,475.61571428571426,469.25142857142856
574,1999-07-28,20100,16900,0,0,none,594,19.865398550724628,19.502414370947516,20.9682686991567,468.32142857142856,476.69142857142856,469.75
575,1999-07-29,20000,15800,0,0,none,581,19.847903726708072,19.485116284090772,20.949839437783673,472.83285714285716,476.48571428571427,472.40000000000003
576,1999-07-30,19900,16600,0,0,none,606,19.855641821946158,19.4927673609697,20.992469049888673,480.5642857142857,485.73,481.6557142857143
577,1999-07-31,19400,17600,0,0,none,591,19.862189440993788,19.499241349098043,20.999366391793085,475.85,487.5128571428571,480.0857142857143
578,1999-08-01,19400,17900,0,0,none,555,19.835403726708073,19.472756852209372,20.971149993093242,477.08142857142855,488.06,481.2214285714286
579,1999-08-02,19600,18400,0,0,none,558,19.82528467908903,19.462751597829214,20.96049046469553,480.0242857142857,486.5628571428571,482.4371428571429
580,1999-08-03,19600,17300,0,0,none,558,19.890760869565216,19.5274914791126,21.02946388373957,481.03,485.92571428571426,483.4514285714286
581,1999-08-04,19200,15400,0,0,none,571,20.03869047619047,19.673757550818472,21.18529473878134,480.31142857142856,486.43,483.9514285714286
582,1999-08-05,18700,14000,0,0,none,565,20.202380952380942,19.835607254026957,21.357728286391428,463.2757142857143,466.12,466.26142857142855
583,1999-08-06,18300,14000,0,0,none,561,20.331547619047615,19.963321383467843,21.459315823196686,444.10857142857145,441.3342857142857,444.25857142857143
584,1999-08-07,17400,12100,0,0,none,525,20.45833333333333,20.088681335407514,21.59287344370923,436.70714285714286,431.3285714285714,435.0757142857143
585,1999-08-08,16800,11500,0,0,none,475,20.573214285714286,20.202270399841115,21.713890442577416,428.2057142857143,423.07,426.74142857142857
586,1999-08-09,16300,10500,0,0,none,495,20.634523809523813,20.262890470497386,21.77847464404593,422.2342857142857,420.5057142857143,422.7542857142857
587,1999-08-10,15500,11500,0,0,none,515,20.613690476190484,20.24229141736177,21.756528556168288,406.69714285714286,401.21,403.81857142857143
588,1999-08-11,14800,11800,0,0,none,537,20.528571428571443,20.158129571693372,21.666863111411043,399.14714285714285,391.94,396.1614285714286
589,1999-08-12,14700,10100,0,0,none,531,20.442857142857157,20.073379181649642,21.576570635571585,408.9642857142857,407.43142857142857,407.9214285714286
590,1999-08-13,14700,10200,0,0,none,554,20.39404761904763,20.025118542874743,21.52515408682966,426.03714285714284,427.02142857142854,426.5357142857143
591,1999-08-14,14500,11000,0,0,none,546,20.366071428571427,19.997456957235457,21.495683625965384,435.1142857142857,433.68285714285713,435.66285714285715
592,1999-08-15,14400,11100,0,0,none,523,20.372023809523814,20.0033424009885,21.501953936787572,447.1614285714286,445.86857142857144,447.19428571428574
593,1999-08-16,14300,11100,0,0,none,509,20.4375,20.068082282271885,21.5709273558316,456.0957142857143,453.4657142857143,455.31142857142856
594,1999-08-17,14000,11900,0,0,none,516,20.544047619047614,20.173431725451213,21.6831659195487,473.7528571428571,477.16714285714284,477.4428571428572
595,1999-08-18,13400,13200,0,0,none,549,20.657738095238084,20.2858437011342,21.80292885625243,485.21142857142854,483.3485714285714,486.0628571428572
596,1999-08-19,12700,12900,0,0,none,597,20.770238095238085,20.397078588066584,21.921437730791713,494.95714285714286,490.60571428571427,494.3
597,1999-08-20,12500,11800,0,0,none,582,20.906547619047615,20.531855250011116,22.065027848619756,499.96999999999997,495.88142857142856,499.55857142857144
598,1999-08-21,12800,11200,0,0,none,565,21.0797619047619,20.703121663224458,22.247493893545343,507.98285714285714,505.29714285714283,507.61
599,1999-08-22,13300,9240,0,0,none,558,21.286904761904758,20.907935105830116,22.465700710157385,505.70428571428573,503.68142857142857,506.55857142857144
600,1999-08-23,13700,9290,0,0,none,528,21.483333333333327,21.102154749680302,22.6726209672895,500.8614285714286,495.93,500.78857142857146
601,1999-08-24,13900,10200,0,0,none,545,21.68095238095237,21.297551482281087,22.880795286586043,504.32714285714286,496.99571428571426,503.39285714285717
602,1999-08-25,14000,9630,0,0,none,559,21.93178053830227,21.545558964256845,23.14502073218873,505.7471428571429,506.7642857142857,509.3557142857143
603,1999-08-26,14100,9530,0,0,none,571,22.203804347826086,21.814523743770586,23.4315739367626,493.38142857142856,489.59714285714284,495.92285714285714
604,1999-08-27,14400,8910,0,0,none,555,22.472851966873698,22.0805458014078,23.71499198592536,479.59,478.6085714285714,482.2628571428572
605,1999-08-28,15200,9930,0,0,none,511,22.68178053830227,22.28712487713936,23.935079895784042,471.39142857142855,472.1714285714286,475.04857142857145
606,1999-08-29,15600,11000,0,0,none,487,22.797256728778457,22.401302485948243,24.056723925734428,461.45714285714286,463.81714285714287,465.6385714285714
607,1999-08-30,15400,11600,0,0,none,508,22.80478778467907,22.408748851740114,24.184903649807772,451.45714285714286,453.5485714285714,455.20285714285717
608,1999-08-31,15300,8760,0,0,none,507,22.697644927536214,22.30281086418547,24.072038055008445,432.48857142857145,434.8142857142857,435.17857142857144
609,1999-09-01,14700,8090,0,0,none,501,22.47895962732917,22.0865847784761,23.841672287845558,425.69,426.5957142857143,426.67285714285714
610,1999-09-02,14100,8110,0,0,none,476,22.196221532091073,21.807026200206884,23.543832523791757,423.30857142857144,435.1042857142857,428.44
611,1999-09-03,13900,9040,0,0,none,455,21.84622153209107,21.460962107528385,23.175138247447286,430.60714285714283,439.9214285714286,435.2257142857143
612,1999-09-04,13900,9120,0,0,none,427,21.479554865424415,21.098418772341386,22.7888871008007,432.30285714285714,440.90714285714284,436.5185714285714
613,1999-09-05,14000,8490,0,0,none,408,21.146816770186312,20.769422466546672,22.438376725840545,438.41285714285715,446.50857142857143,442.67285714285714
614,1999-09-06,13900,6790,0,0,none,434,20.910119047619027,20.535386516262914,22.06879003511307,446.29714285714283,458.27,452.62
615,1999-09-07,14300,7910,0,0,none,461,20.79594155844154,20.422493004272873,21.94851407297843,456.7057142857143,470.5542857142857,464.9642857142857
616,1999-09-08,14400,9840,0,0,none,468,20.745346320346314,20.37246673237207,21.895216430989873,455.80285714285714,471.6114285714286,465.44714285714286
617,1999-09-09,14200,11500,0,0,none,446,20.716774891774886,20.3442166023575,21.865118939043388,450.65714285714284,460.5057142857143,456.43285714285713
618,1999-09-10,14300,12200,0,0,none,436,20.687608225108228,20.315377927967628,21.834394416014685,443.5414285714286,454.2942857142857,449.4871428571428
619,1999-09-11,14600,12600,0,0,none,411,20.653084415584413,20.281242354200014,21.798026613246016,433.33714285714285,443.73,437.9871428571428
620,1999-09-12,14600,13600,0,0,none,396,20.61260822510823,20.24122133667937,21.755388499655172,425.21142857142854,435.61,429.27714285714285
621,1999-09-13,14300,14100,0,0,none,383,20.539989177489186,20.169418922892344,21.678890707624515,420.76,429.6171428571429,423.4871428571428
622,1999-09-14,13900,13400,0,0,none,369,20.41488095238096,20.045717596010345,21.547100174707314,412.5757142857143,421.45428571428573,415.1242857142857
623,1999-09-15,13800,12000,0,0,none,361,20.301785714285714,19.933894164702657,21.427964269085784,408.37714285714287,415.6742857142857,410.13
624,1999-09-16,13700,11300,0,0,none,367,20.200595238095243,19.833841620901058,21.32136898510864,412.05285714285714,422.8157142857143,416.8342857142857
625,1999-09-17,13600,12100,0,0,none,370,20.119642857142857,19.75379958585977,21.236092757926915,411.26,424.99142857142857,417.9242857142857
626,1999-09-18,13600,13600,0,0,none,355,20.045833333333327,19.68082008332213,21.158340903731816,409.57,422.3285714285714,417.25714285714287
627,1999-09-19,13700,16800,0,0,none,343,19.94583333333333,19.581944628271128,21.0529996819191,399.0471428571429,409.4057142857143,405.1257142857143
628,1999-09-20,13600,14700,0,0,none,366,19.841666666666658,19.478949362592985,20.943269242530857,396.59000000000003,401.9242857142857,399.9842857142857
629,1999-09-21,13100,10700,0,0,none,385,19.779166666666658,19.417152203186113,20.877430978897912,386.7742857142857,404.4342857142857,404.11285714285714
630,1999-09-22,12900,9950,0,0,none,379,19.744642857142843,19.3830166294185,20.841063176129243,380.13,396.5285714285714,397.23857142857145
631,1999-09-23,13000,9070,0,0,none,335,19.7238095238095,19.36241757628286,20.819117088251584,374.0028571428571,387.20428571428573,389.19
632,1999-09-24,12500,9640,0,0,none,301,19.726785714285686,19.36536029815937,20.82225224366267,370.89142857142855,378.96,383.94142857142856
633,1999-09-25,12200,10600,0,0,none,283,19.786904761904744,19.424803280065042,20.885582382966742,372.83142857142855,382.0042857142857,386.78714285714284
634,1999-09-26,12000,8240,0,0,none,261,19.901190476190457,19.537803800123328,21.0059723507527,377.74,386.34142857142854,392.74857142857144
635,1999-09-27,11700,6190,0,0,none,258,20.020238095238085,19.655512675184056,21.131378567196414,366.67285714285714,379.63714285714286,383.91285714285715
636,1999-09-28,12200,6720,0,0,none,281,20.085714285714285,19.720252556467457,21.200351986240456,375.25,373.0442857142857,376.00142857142856
637,1999-09-29,12900,7330,0,0,none,290,20.130952380952387,19.764981928990544,21.24800634848907,379.61285714285714,379.94,381.1542857142857
638,1999-09-30,12800,6010,0,0,none,280,20.181547619047628,19.815008200891356,21.301303990477642,383.7885714285714,385.7371428571428,386.49
639,1999-10-01,12100,6390,0,0,none,279,20.210119047619056,19.84325833090593,21.465208516091142,381.1542857142857,388.41714285714284,386.3742857142857
640,1999-10-02,11800,9070,0,0,none,284,20.1452380952381,19.77910699399783,21.396862128129314,372.89285714285717,378.75571428571425,376.3985714285714
641,1999-10-03,11600,11300,0,0,none,271,19.96130952380953,19.59724678202903,21.203109523723786,366.6842857142857,376.1642857142857,370.38
642,1999-10-04,11500,10200,0,0,none,279,19.720833333333328,19.359474854406372,20.9497889665075,363.59285714285716,371.3514285714286,366.3542857142857
643,1999-10-05,11200,8820,0,0,none,277,19.4720238095238,19.11346330552947,20.687689974140156,352.93142857142857,356.7757142857143,354.98
644,1999-10-06,11200,8130,0,0,none,275,19.195238095238086,18.839790171013302,20.396120520908543,333.99142857142857,332.2942857142857,333.2371428571429
645,1999-10-07,11400,7220,0,0,none,279,18.885119047619042,18.533158551480142,20.069437327072713,328.91714285714284,325.65,326.6328571428571
646,1999-10-08,11700,6260,0,0,none,252,18.598214285714285,18.249480162583815,19.6334013117764,332.7457142857143,325.2914285714286,328.23571428571427
647,1999-10-09,11700,6240,0,0,none,226,18.401785714285715,18.05526051873363,19.4264810546443,336.5885714285714,331.3514285714286,333.8514285714286
648,1999-10-10,11500,6480,0,0,none,216,18.313690476190473,17.968155951188685,19.333680454475957,341.20142857142855,335.2371428571428,339.35285714285715
649,1999-10-11,11400,6920,0,0,none,211,18.306547619047613,17.961093418685042,19.32615608148933,349.76,344.84,349.1014285714286
650,1999-10-12,11100,7680,0,0,none,197,18.341666666666658,17.995817536827943,19.363150915340213,360.88714285714286,360.1357142857143,362.4814285714286
651,1999-10-13,10300,6470,0,0,none,201,18.403571428571414,18.057026151859514,19.428362147890944,376.01714285714286,379.69,380.09714285714284
652,1999-10-14,9310,5700,0,0,none,183,18.4815476190476,18.134125465024272,19.510503219661558,373.0571428571428,378.25714285714287,378.54
653,1999-10-15,8510,3350,0,0,none,173,18.524404761904744,18.17650066004613,19.555649457581286,361.7242857142857,367.92571428571426,368.12142857142857
654,1999-10-16,8010,2440,0,0,none,166,18.450595238095215,18.103521157508485,19.477897603386186,348.8285714285714,353.25142857142856,352.68857142857144
655,1999-10-17,7860,5220,0,0,none,168,18.3142857142857,17.96874449556397,19.334307485558156,340.68571428571425,345.89142857142855,343.7628571428571
656,1999-10-18,7900,6880,0,0,none,181,18.127380952380943,17.783941561718656,19.13741972574156,336.62285714285713,343.78714285714284,340.60857142857145
657,1999-10-19,8010,7240,0,0,none,170,17.927976190476187,17.586779195991973,18.92736431319837,331.1457142857143,337.97285714285715,334.72285714285715
658,1999-10-20,8170,5950,0,0,none,155,17.701785714285712,17.363132333376615,18.689092501955344,327.5542857142857,334.60285714285715,331.1928571428571
659,1999-10-21,8180,5030,0,0,none,176,17.46048136645963,17.124541561405714,18.434899553668156,326.21714285714285,333.68142857142857,330.40999999999997
660,1999-10-22,8090,4980,0,0,none,209,17.23310041407867,16.899717610039744,18.195373680260687,329.2157142857143,338.05,333.5842857142857
661,1999-10-23,8090,7460,0,0,none,193,17.062862318840587,16.731393918702928,18.0160427907462,331.0057142857143,338.1957142857143,335.75714285714287
662,1999-10-24,8180,7810,0,0,none,194,16.887862318840586,16.558361872363687,17.83169565257397,333.11571428571426,337.55857142857144,336.9014285714286
663,1999-10-25,8210,6230,0,0,none,204,16.730719461697728,16.40298615728353,17.666159446868285,331.6328571428571,334.35285714285715,334.6014285714286
664,1999-10-26,8450,5720,0,0,none,222,16.58726708074534,16.261146962835358,17.515044956053615,326.0571428571429,328.67285714285714,328.4814285714286
665,1999-10-27,8490,6700,0,0,none,205,16.46226708074534,16.1375526440216,17.38336842878773,302.16857142857145,298.23,300.84000000000003
