date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd,region
2018-10-31,0,25.53,10.58,18.055,14.950000000000001,293.59,467.86,downstream
2018-11-01,0,28.05,11.6,19.825,16.450000000000003,303.96,502.91,downstream
2018-11-02,0,28.01,11.56,19.785,16.450000000000003,299.53,501.64,downstream
2018-11-03,0,29.06,13.39,21.225,15.669999999999998,285.53,570.13,downstream
2018-11-04,0,27.8,11.72,19.76,16.08,288.19,507.26,downstream
2018-11-05,0,26.59,12.4,19.495,14.19,264.1,532.23,downstream
2018-11-06,0,25.15,8.96,17.055,16.189999999999998,285.11,416.63,downstream
2018-11-07,0,23.75,8.03,15.89,15.72,277.82,389.59,downstream
2018-11-08,0,22.31,9.48,15.895,12.829999999999998,240.2,441.61,downstream
2018-11-09,0,19.62,5.89,12.755,13.73,252.74,345.23,downstream
2018-11-10,0,18.45,3.76,11.105,14.69,263.25,292.05,downstream
2018-11-11,0,20.02,4.26,12.14,15.76,273.33,294.74,downstream
2018-11-12,0,20.12,3.48,11.8,16.64,280.12,278.02,downstream
2018-11-13,0,17.96,4.93,11.445,13.030000000000001,237.77,369.87,downstream
2018-11-14,0,18.46,4.2,11.33,14.260000000000002,251.9,324.96,downstream
2018-11-15,0,16.97,3.87,10.42,13.099999999999998,237.16,355.65,downstream
2018-11-16,0,18.6,3.61,11.105,14.990000000000002,258.77,302.64,downstream
2018-11-17,0,18.92,3.54,11.23,15.380000000000003,261.28,296.26,downstream
2018-11-18,0,18.82,3.4,11.11,15.42,260.59,296.25,downstream
2018-11-19,0,18.84,4.17,11.504999999999999,14.67,251.2,328.92,downstream
2018-11-20,0,18.71,3.99,11.350000000000001,14.72,250.32,328.45,downstream
2018-11-21,22.55,15.66,6.5,11.08,9.16,128.2,745.79,downstream
2018-11-22,19.66,17.98,10.41,14.195,7.57,105.32,1121.06,downstream
2018-11-23,10.6,16.39,11.86,14.125,4.530000000000001,65.56,1388.64,downstream
2018-11-24,0,18.64,11.81,15.225000000000001,6.83,128.45,1384.33,downstream
2018-11-25,0,19.24,7.8,13.52,11.439999999999998,203.99,1014.65,downstream
2018-11-26,0,18.31,6.94,12.625,11.369999999999997,203.98,964.26,downstream
2018-11-27,3.83,15.58,8.07,11.825,7.51,109.33,1077.55,downstream
2018-11-28,19.94,17.96,11.67,14.815000000000001,6.290000000000001,91.41,1371.42,downstream
2018-11-29,9.17,15.3,10.4,12.850000000000001,4.9,74.36,1260.75,downstream
2018-11-30,8.98,16.32,7.65,11.985,8.67,126.92,1046.7,downstream
2018-12-01,4.8,15.63,7.06,11.345,8.57,127.5,1005.69,downstream
2018-12-02,0,13.64,3.06,8.35,10.58,204.77,760.95,downstream
2018-12-03,0,12.25,2.83,7.54,9.42,190.13,748.35,downstream
2018-12-04,4.01,11.45,7.5,9.475,3.9499999999999993,66.67,1036.02,downstream
2018-12-05,1.69,13.87,8.06,10.965,5.809999999999999,127.5,1076.99,downstream
2018-12-06,0,16.2,6.75,11.475,9.45,193.58,984.08,downstream
2018-12-07,0,16.11,4.22,10.165,11.89,226.65,825.88,downstream
2018-12-08,0,15.1,3.73,9.415,11.37,221.38,797.91,downstream
2018-12-09,0,11.02,4.85,7.935,6.17,141.89,863.04,downstream
2018-12-10,0,14.99,5.06,10.025,9.93,205.73,875.85,downstream
2018-12-11,0,15.3,3.76,9.530000000000001,11.540000000000001,226.85,799.1,downstream
2018-12-12,0,16.76,4.94,10.850000000000001,11.82,228.9,868.36,downstream
2018-12-13,0,15.24,3.6,9.42,11.64,228.57,790.63,downstream
2018-12-14,0,16.64,5.83,11.235,10.81,217.79,923.7,downstream
2018-12-15,0,14.97,5.99,10.48,8.98,195.97,933.88,downstream
2018-12-16,23.57,14.71,6.71,10.71,8,136.62,981.8,downstream
2018-12-17,17.88,16.72,8.29,12.504999999999999,8.43,141.94,1093.78,downstream
2018-12-18,0,17.67,5.75,11.71,11.920000000000002,234.22,918.56,downstream
2018-12-19,0,16.69,7.13,11.91,9.560000000000002,209.58,1010.72,downstream
2018-12-20,1.6,13.12,7.34,10.23,5.779999999999999,148.7,1024.75,downstream
2018-12-21,1.48,13.8,8.23,11.015,5.57,144.4,1089.08,downstream
2018-12-22,0,13.52,4.01,8.765,9.51,217.03,813.3,downstream
2018-12-23,0,14.03,6.29,10.16,7.739999999999999,187.07,953.62,downstream
2018-12-24,15.93,15.14,7.36,11.25,7.78,139.49,1026.49,downstream
2018-12-25,0,16.38,6.13,11.254999999999999,10.25,222.42,942.96,downstream
2018-12-26,0,15.46,3.87,9.665000000000001,11.59,238.47,805.4,downstream
2018-12-27,0,15.1,3.63,9.365,11.469999999999999,236.96,791.85,downstream
2018-12-28,0,14.3,5.18,9.74,9.120000000000001,208.33,882.93,downstream
2018-12-29,0,13.97,2.48,8.225,11.49,236.77,729.96,downstream
2018-12-30,0,14.52,1.67,8.094999999999999,12.85,248.34,688.86,downstream
2018-12-31,0,13.61,2.51,8.059999999999999,11.1,232.17,731.63,downstream
2019-01-01,0,12.7,2.54,7.619999999999999,10.16,227.89,733.36,downstream
2019-01-02,0,11.88,-0.12,5.880000000000001,12,249.57,605.5,downstream
2019-01-03,0,12.1,0.05,6.075,12.049999999999999,250.83,613.11,downstream
2019-01-04,9.29,14.34,0.88,7.61,13.459999999999999,195.35,650.7,downstream
2019-01-05,15.79,11.76,2.69,7.225,9.07,162.72,741.04,downstream
2019-01-06,35.07,12.64,4.92,8.780000000000001,7.720000000000001,145.02,867.25,downstream
2019-01-07,5.75,14.36,9.01,11.684999999999999,5.35,105.86,1147.89,downstream
2019-01-08,3.98,16.11,8.47,12.29,7.639999999999999,141.91,1107.4,downstream
2019-01-09,2.29,14.78,9.88,12.33,4.899999999999999,98.15,1217.47,downstream
2019-01-10,1.3,13.3,5.99,9.645,7.3100000000000005,188.81,933.84,downstream
2019-01-11,0,14.24,8.67,11.455,5.57,149.43,1122.24,downstream
2019-01-12,0,15.15,6.57,10.86,8.58,212.26,972.42,downstream
2019-01-13,4.33,13.46,5,9.23,8.46,160.32,872.24,downstream
2019-01-14,12.14,12.93,5.21,9.07,7.72,151.33,885.11,downstream
2019-01-15,25.69,13.46,6.92,10.190000000000001,6.540000000000001,133.07,995.66,downstream
2019-01-16,25.1,15.58,10.24,12.91,5.34,110.28,1247.12,downstream
2019-01-17,6.54,16.56,10.73,13.645,5.829999999999998,119.22,1288.95,downstream
2019-01-18,2.78,17.57,9.9,13.735,7.67,150.02,1219.11,downstream
2019-01-19,1.64,18.54,10.71,14.625,7.829999999999998,203.09,1286.66,downstream
2019-01-20,3.52,16.15,9.05,12.6,7.099999999999998,144.7,1151.35,downstream
2019-01-21,0,15.41,7.03,11.22,8.379999999999999,222.01,1003.31,downstream
2019-01-22,0,15.29,5.15,10.219999999999999,10.139999999999999,253.27,881.22,downstream
2019-01-23,0,15.47,3.26,9.365,12.21,280.45,771.63,downstream
2019-01-24,0,17.71,4.38,11.045,13.330000000000002,289.29,834.8,downstream
2019-01-25,0,17.07,4.04,10.555,13.030000000000001,290,815.34,downstream
2019-01-26,0,18.01,5.24,11.625,12.770000000000001,288.56,886.9,downstream
2019-01-27,0,18.17,6.54,12.355,11.630000000000003,279,970.08,downstream
2019-01-28,0,17.82,8.56,13.190000000000001,9.26,247.57,1114,downstream
2019-01-29,0,18.26,8.78,13.52,9.480000000000002,252.66,1130.2,downstream
2019-01-30,3.33,17.9,7.85,12.875,10.049999999999999,198.38,1061.36,downstream
2019-01-31,9.18,17.74,9.49,13.614999999999998,8.249999999999998,176.6,1185.64,downstream
2019-02-01,11.71,16.35,9.13,12.740000000000002,7.220000000000001,164.15,1157.95,downstream
2019-02-02,4.19,15.85,10.42,13.135,5.43,132.76,1262.04,downstream
2019-02-03,12.65,13.41,9.24,11.325,4.17,109.62,1166.61,downstream
2019-02-04,5.59,11,4.9,7.95,6.1,159.64,865.72,downstream
2019-02-05,0,11.07,1.85,6.46,9.22,286.83,698.13,downstream
2019-02-06,0,12.02,0.55,6.285,11.469999999999999,318.87,635.56,downstream
2019-02-07,0,11.63,0.58,6.105,11.05,315.5,637.11,downstream
2019-02-08,6.62,12.04,3.23,7.635,8.809999999999999,208.9,770.1,downstream
2019-02-09,7.63,11.44,4.63,8.035,6.81,175.76,849.58,downstream
2019-02-10,0,11.82,2.95,7.385,8.870000000000001,283.68,754.77,downstream
2019-02-11,0,10.57,0.37,5.47,10.200000000000001,311.89,627.4,downstream
2019-02-12,31.82,13.27,1.81,7.54,11.459999999999999,246.24,695.93,downstream
2019-02-13,27.6,16.5,6.17,11.335,10.33,230.72,946,downstream
2019-02-14,10.44,15.36,8.91,12.135,6.449999999999999,167.2,1140.29,downstream
2019-02-15,5.27,12.42,5.86,9.14,6.56,173.65,925.83,downstream
2019-02-16,1.03,12.76,5.19,8.975,7.569999999999999,260.6,883.71,downstream
2019-02-17,0,11.94,4.39,8.165,7.55,263.74,835.42,downstream
2019-02-18,0,13.15,4.04,8.595,9.11,301.23,815.42,downstream
2019-02-19,0,13.87,4.38,9.125,9.489999999999998,309.53,835.25,downstream
2019-02-20,0,13.83,4.87,9.35,8.96,300.66,864.21,downstream
2019-02-21,0,13.48,2.63,8.055,10.850000000000001,340.72,737.93,downstream
2019-02-22,0,13.86,2.7,8.28,11.16,348.49,741.71,downstream
2019-02-23,0,14.86,1.04,7.949999999999999,13.82,383.65,658.31,downstream
2019-02-24,0,14.51,6.33,10.42,8.18,293.49,956.4,downstream
2019-02-25,19.14,14.06,8.35,11.205,5.710000000000001,168.86,1098.31,downstream
2019-02-26,30.5,15.51,10.94,13.225,4.57,140.35,1306.41,downstream
2019-02-27,11.12,16.3,10.12,13.21,6.1800000000000015,185.63,1237.64,downstream
2019-02-28,0,14.75,8.39,11.57,6.359999999999999,260.92,1100.72,downstream
2019-03-01,0,13.21,7.83,10.52,5.380000000000001,232.91,1060.13,downstream
2019-03-02,0,14.97,8.6,11.785,6.370000000000001,269.3,1117.02,downstream
2019-03-03,2.6,16.31,10.11,13.209999999999999,6.199999999999999,197.77,1236.32,downstream
2019-03-04,4.49,15.22,11.07,13.145,4.15,140.76,1318.32,downstream
2019-03-05,14.47,14.98,9.57,12.275,5.41,180.5,1192.47,downstream
2019-03-06,0,15.87,11.14,13.504999999999999,4.729999999999999,214.17,1324.43,downstream
2019-03-07,0,14.33,8,11.165,6.33,283.71,1072.2,downstream
2019-03-08,2.86,13.8,5.72,9.76,8.080000000000002,258.92,916.92,downstream
2019-03-09,2.73,13.6,5.28,9.44,8.32,267.87,889.09,downstream
2019-03-10,0,16.22,6.77,11.495,9.45,381.45,985.51,downstream
2019-03-11,0,18.55,5.08,11.815000000000001,13.47,436.73,877.02,downstream
2019-03-12,0,18.7,7.28,12.99,11.419999999999998,412.7,1020.9,downstream
2019-03-13,0,17.44,7.07,12.255,10.370000000000001,400.66,1006.14,downstream
2019-03-14,0,19.37,6.78,13.075000000000001,12.59,432.69,986.38,downstream
2019-03-15,0,21.17,5.02,13.095,16.150000000000002,461.54,873.29,downstream
2019-03-16,0,21.79,6.03,13.91,15.759999999999998,458.16,936.92,downstream
2019-03-17,0,23.45,7.34,15.395,16.11,457.41,1024.99,downstream
2019-03-18,0,23.64,8.49,16.065,15.15,449.19,1108.67,downstream
2019-03-19,6.44,20.85,9.23,15.040000000000001,11.620000000000001,307.88,1165.61,downstream
2019-03-20,0,18.49,8.5,13.495,9.989999999999998,384.42,1109.29,downstream
2019-03-21,4.71,17.02,5.77,11.395,11.25,312.62,919.94,downstream
2019-03-22,12.32,16.97,6.86,11.915,10.11,295.23,991.54,downstream
2019-03-23,0,18.22,8.91,13.565,9.309999999999999,373.83,1140.82,downstream
2019-03-24,0,18.47,5.58,12.024999999999999,12.889999999999999,448.65,908.11,downstream
2019-03-25,6.71,19.66,7.44,13.55,12.219999999999999,328.95,1031.84,downstream
2019-03-26,3.19,18.32,9.84,14.08,8.48,266.31,1214.48,downstream
2019-03-27,4.67,18.49,9.35,13.919999999999998,9.139999999999999,280.65,1174.51,downstream
2019-03-28,0,17.96,7.36,12.66,10.600000000000001,411.15,1026.18,downstream
2019-03-29,0,19.87,6.36,13.115,13.510000000000002,459.83,958.52,downstream
2019-03-30,0,22.48,8.13,15.305,14.35,462.97,1081.98,downstream
2019-03-31,0,22.93,7.73,15.33,15.2,471.29,1052.96,downstream
2019-04-01,2.24,19.83,10.68,15.254999999999999,9.149999999999999,267.2,1284.15,downstream
2019-04-02,0,18.25,11.28,14.765,6.970000000000001,288.73,1336.64,downstream
