Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2010,7,7/3/2010,15700,685,150,1070,206,3590,5016,21401,306,6680,4226,110,11322,4300,0,0,4300,6350,-2751,8831,5779,0.51,73,17811,68,74.21
2010,7,7/4/2010,15500,678,140,1140,186,3400,4866,21044,304,6070,4209,102,10685,4300,0,0,4300,6340,-2274,8634,6059,0.49,71,17644,66,74.66
2010,7,7/5/2010,15300,689,129,1160,158,3090,4537,20526,307,6674,4229,92,11302,4287,0,0,4287,6390,-3161,8399,4937,0.53,76,17436,72,75.22
2010,7,7/6/2010,15100,690,120,1150,154,2670,4094,19884,272,5991,4209,100,10572,4351,0,0,4351,6460,-2846,8112,4961,0.51,75,17214,71,75.75
2010,7,7/7/2010,16000,691,116,1120,165,2320,3721,20412,292,5991,4254,100,10637,4340,0,0,4340,6640,-3097,8836,5435,0.5,73,18092,70,76.19
2010,7,7/8/2010,16700,697,115,944,171,2170,3400,20797,248,6119,4253,112,10732,4342,0,0,4342,6980,-3174,9201,5723,0.5,72,18627,69,76.57
2010,7,7/9/2010,16700,704,111,641,174,1980,2906,20310,245,6490,4246,99,11080,4337,0,0,4337,7160,-3833,9030,4893,0.53,76,18330,73,77.03
2010,7,7/10/2010,16900,693,103,593,191,1820,2707,20300,316,6490,4253,101,11160,4337,0,0,4337,7290,-3982,9089,4803,0.53,76,18480,74,77.48
2010,7,7/11/2010,16900,706,95,584,198,1700,2577,20183,318,5493,3492,108,9411,4337,0,0,4337,7410,-2243,8982,6435,0.44,68,18483,65,77.72
2010,7,7/12/2010,16700,710,86,592,188,1650,2516,19926,257,5494,3619,104,9474,4348,0,0,4348,7560,-2224,8633,6104,0.45,69,18276,67,77.97
2010,7,7/13/2010,17400,710,82,572,166,1550,2370,20480,236,5493,3611,109,9449,4337,0,0,4337,7540,-2358,9356,6694,0.44,67,18930,65,78.16
2010,7,7/14/2010,17400,713,78,551,173,1530,2332,20445,238,4192,3967,106,8503,4334,0,0,4334,7470,-1518,9429,7608,0.4,63,18915,60,78.25
2010,7,7/15/2010,17300,711,73,535,187,1410,2205,20216,236,4189,4341,119,8885,4321,0,0,4321,7500,-1989,9301,7010,0.42,65,18806,63,78.38
2010,7,7/16/2010,17400,700,70,531,205,1460,2266,20366,280,4190,4310,116,8896,4319,0,0,4319,7530,-1907,9361,7151,0.41,65,18906,62,78.5
2010,7,7/17/2010,17800,700,66,536,213,1490,2305,20805,320,4195,4317,109,8941,4324,0,0,4324,7480,-1967,9809,7540,0.41,64,19315,61,78.58
2010,7,7/18/2010,18300,691,62,557,185,1570,2374,21365,322,4187,4309,110,8928,4324,0,0,4324,7490,-1875,10290,8113,0.39,62,19795,59,78.6
2010,7,7/19/2010,18300,701,59,571,154,1590,2374,21375,286,4194,4309,104,8893,4319,0,0,4319,7480,-1846,10312,8163,0.39,62,19785,59,78.62
2010,7,7/20/2010,18200,708,54,551,154,1520,2279,21187,262,4492,4314,108,9176,4272,0,0,4272,7570,-2104,10142,7739,0.41,63,19667,61,78.68
2010,7,7/21/2010,18300,719,48,539,145,1440,2172,21191,245,4994,4352,95,9686,4274,0,0,4274,7640,-2652,10182,7231,0.44,66,19751,63,78.77
2010,7,7/22/2010,18800,698,44,524,142,1420,2130,21628,249,4994,4297,106,9646,4274,0,0,4274,7690,-2604,10611,7708,0.43,64,20208,62,78.82
2010,7,7/23/2010,19000,705,44,529,186,1400,2159,21864,173,4995,4349,115,9632,4273,0,0,4273,7750,-2501,10758,7959,0.42,64,20464,61,78.84
2010,7,7/24/2010,18800,701,40,523,223,1390,2176,21677,199,4992,4243,110,9544,4274,0,0,4274,7800,-2346,10504,7859,0.42,64,20287,61,78.87
2010,7,7/25/2010,18600,697,39,523,203,1400,2165,21462,196,4994,4014,108,9312,4224,0,0,4224,7920,-1973,10194,7926,0.42,63,20062,60,78.9
2010,7,7/26/2010,18500,697,38,535,178,1460,2211,21408,199,4982,4047,102,9330,4255,0,0,4255,7970,-1915,10036,7823,0.42,63,19948,61,78.93
2010,7,7/27/2010,18800,665,37,529,169,1430,2165,21630,93,5994,4298,107,10492,4228,0,0,4228,7810,-3265,10471,6910,0.47,68,20200,66,79.04
2010,7,7/28/2010,18800,639,35,507,161,1420,2123,21562,72,5993,4263,104,10432,4174,0,0,4174,7660,-3362,10610,6956,0.47,68,20142,65,79.14
2010,7,7/29/2010,18600,674,33,403,158,1390,1984,21258,90,5995,4257,111,10453,4174,0,0,4174,7680,-3502,10425,6631,0.48,69,19868,67,79.26
2010,7,7/30/2010,18700,687,32,312,191,1390,1925,21312,162,6990,4237,111,11500,4187,0,0,4187,7700,-4597,10515,5625,0.52,74,19922,72,79.49
2010,7,7/31/2010,18800,648,30,330,200,1380,1940,21388,214,6070,4225,105,10614,4124,0,0,4124,7630,-3725,10663,6650,0.48,69,20008,67,79.59
2010,8,8/1/2010,18900,604,28,365,154,1380,1927,21431,274,5194,4233,100,9801,4124,0,0,4124,7610,-2945,10739,7506,0.44,65,20051,63,79.61
2010,8,8/2/2010,18900,592,28,354,139,1440,1961,21453,209,7172,4230,98,11709,4200,0,0,4200,7550,-4928,10766,5544,0.53,74,20013,72,79.82
2010,8,8/3/2010,18900,599,28,355,164,1300,1847,21346,213,7175,4242,100,11730,4113,0,0,4113,7490,-5067,10857,5503,0.53,74,20046,73,80.03
2010,8,8/4/2010,18400,589,27,325,194,1240,1786,20775,218,7172,4244,110,11744,4074,0,0,4074,7440,-5166,10408,4957,0.55,76,19535,75,80.3
2010,8,8/5/2010,18200,608,26,234,216,1260,1736,20544,222,7172,4236,108,11738,4100,0,0,4100,7430,-5237,10230,4706,0.56,77,19284,76,80.58
2010,8,8/6/2010,18400,614,26,177,227,1280,1710,20724,206,7173,4215,108,11702,4052,0,0,4052,7570,-5056,10310,4970,0.55,76,19444,74,80.81
2010,8,8/7/2010,18300,591,27,168,183,1330,1708,20599,194,7170,4229,107,11700,4050,0,0,4050,7760,-4864,9997,4849,0.55,76,19269,75,81.04
2010,8,8/8/2010,17800,552,24,169,150,1330,1673,20025,203,7177,4228,90,11698,4025,0,0,4025,7820,-4821,9405,4302,0.57,79,18695,77,81.34
2010,8,8/9/2010,17700,549,22,146,144,1340,1652,19901,173,7179,4215,86,11653,3892,0,0,3892,7800,-4731,9359,4356,0.57,78,18561,77,81.62
2010,8,8/10/2010,17200,568,24,148,140,1290,1602,19370,130,7118,4185,99,11532,3992,0,0,3992,7790,-4735,8860,3846,0.58,80,18080,79,81.96
2010,8,8/11/2010,16500,572,23,134,131,1200,1488,18560,169,7169,4226,105,11669,3890,0,0,3890,7650,-5060,8333,3001,0.61,84,17360,83,82.44
2010,8,8/12/2010,16800,557,21,155,132,1190,1498,18855,205,7115,4242,101,11663,3900,0,0,3900,7540,-5160,8725,3292,0.6,83,17665,81,82.84
2010,8,8/13/2010,16700,563,20,157,148,1190,1515,18778,185,6782,4226,105,11298,3841,0,0,3841,7480,-4799,8708,3639,0.58,81,17588,79,83.14
2010,8,8/14/2010,16700,565,20,160,172,1230,1582,18847,181,5993,4170,98,10442,3800,0,0,3800,7410,-3920,8791,4605,0.54,76,17617,74,83.28
2010,8,8/15/2010,16900,554,19,160,182,1240,1601,19055,193,5753,4202,108,10256,3850,0,0,3850,7280,-3877,9096,4949,0.52,74,17815,72,83.37
2010,8,8/16/2010,17000,536,19,161,167,1280,1627,19163,196,7170,4123,100,11589,3748,0,0,3748,7200,-5198,9287,3826,0.59,80,17883,79,83.62
2010,8,8/17/2010,16600,535,19,149,157,1290,1615,18750,192,7170,4211,104,11677,3750,0,0,3750,7190,-5309,8895,3323,0.6,82,17460,81,83.94
2010,8,8/18/2010,16900,535,19,137,141,1250,1547,18982,193,7171,4108,110,11582,3704,0,0,3704,7160,-5282,9238,3696,0.59,81,17732,79,84.18
2010,8,8/19/2010,17000,507,17,151,140,1220,1528,19035,192,6921,4187,93,11393,3623,0,0,3623,7190,-5030,9303,4019,0.58,79,17815,77,84.35
2010,8,8/20/2010,17000,483,17,165,170,1300,1652,19135,196,6498,4150,103,10947,3630,0,0,3630,7310,-4345,9156,4558,0.55,76,17835,74,84.43
2010,8,8/21/2010,16300,468,16,160,182,1290,1648,18416,192,6490,4152,109,10943,3595,0,0,3595,7260,-4372,8501,3878,0.57,79,17126,77,84.61
2010,8,8/22/2010,16300,480,15,162,182,1290,1649,18429,191,6797,4132,102,11222,3550,0,0,3550,7070,-4810,8716,3657,0.59,80,17139,79,84.82
2010,8,8/23/2010,15700,480,14,150,171,1340,1675,17855,191,6965,4097,114,11367,3530,0,0,3530,7050,-4937,8141,2958,0.62,83,16515,82,85.15
2010,8,8/24/2010,15400,489,15,71,161,1240,1487,17376,219,6988,4145,111,11463,3500,0,0,3500,7030,-5221,7879,2413,0.64,86,16136,85,85.6
2010,8,8/25/2010,15000,547,15,57,164,1200,1436,16983,235,6500,4220,120,11075,3437,0,0,3437,7060,-4813,7525,2471,0.63,85,15783,84,86.01
2010,8,8/26/2010,14800,549,15,48,177,1190,1430,16779,214,6200,4185,120,10719,3380,0,0,3380,7170,-4316,7233,2680,0.61,84,15589,83,86.34
2010,8,8/27/2010,15000,531,15,43,182,1210,1450,16981,184,6194,4184,108,10670,3386,0,0,3386,7220,-4201,7363,2925,0.61,83,15771,81,86.6
2010,8,8/28/2010,14500,526,13,124,157,1210,1504,16530,50,5601,4185,104,9940,3350,0,0,3350,7110,-3503,6978,3240,0.59,80,15320,79,86.77
2010,8,8/29/2010,15000,497,12,134,132,1360,1638,17135,15,5677,4142,106,9940,3300,0,0,3300,6830,-3617,7743,3895,0.57,77,15775,75,86.82
2010,8,8/30/2010,14500,483,12,137,120,1480,1749,16732,15,5692,4107,108,9922,3248,0,0,3248,6650,-3634,7424,3562,0.58,79,15252,77,86.92
2010,8,8/31/2010,14700,461,13,144,116,1540,1813,16974,19,6512,4148,104,10783,3195,0,0,3195,6550,-4496,7717,2996,0.62,82,15434,81,87.13
2010,9,9/1/2010,14900,438,13,137,136,1460,1746,17084,33,6182,4161,113,10489,3148,0,0,3148,6440,-4349,8017,3447,0.6,80,15624,78,87.24
2010,9,9/2/2010,15100,419,13,131,149,1480,1773,17292,35,6697,4152,115,10999,3142,0,0,3142,6490,-4778,8149,3151,0.62,82,15812,80,87.4
2010,9,9/3/2010,15200,422,14,129,159,1500,1802,17424,24,6695,4163,106,10988,3101,0,0,3101,6610,-4592,8144,3335,0.62,81,15924,79,87.51
2010,9,9/4/2010,15500,427,13,144,179,1400,1736,17663,21,6699,4158,110,10988,3050,0,0,3050,6840,-4394,8233,3625,0.61,79,16263,78,87.57
2010,9,9/5/2010,15700,404,12,157,178,1420,1767,17871,23,6705,4152,103,10983,3000,0,0,3000,7040,-4126,8224,3888,0.6,78,16451,76,87.57
2010,9,9/6/2010,15800,409,12,152,164,1550,1878,18087,21,6690,4153,105,10969,2950,0,0,2950,7210,-3798,8173,4168,0.6,77,16537,75,87.53
2010,9,9/7/2010,15500,429,12,149,142,1440,1743,17672,26,6992,4154,105,11277,2910,0,0,2910,7450,-3975,7664,3485,0.63,80,16232,79,87.61
2010,9,9/8/2010,15400,447,12,143,131,1430,1716,17563,27,6993,4155,96,11271,2868,0,0,2868,7500,-3919,7544,3424,0.63,81,16133,79,87.7
2010,9,9/9/2010,16300,474,11,146,141,1440,1738,18512,20,7177,4145,113,11455,2865,0,0,2865,7500,-4079,8472,4192,0.61,77,17072,75,87.65
2010,9,9/10/2010,16500,465,11,148,147,1520,1826,18791,20,6832,4180,114,11146,2817,0,0,2817,7600,-3551,8576,4828,0.58,74,17271,72,87.51
2010,9,9/11/2010,17000,449,12,149,147,1850,2158,19607,17,6905,4152,112,11186,2765,0,0,2765,7740,-3085,8935,5656,0.56,71,17757,68,87.28
2010,9,9/12/2010,17400,427,13,162,147,2230,2552,20379,19,7177,4165,104,11465,2737,0,0,2737,7900,-2792,9161,6177,0.56,70,18149,66,87
2010,9,9/13/2010,18200,420,13,171,137,2600,2921,21541,9,7179,4141,109,11438,2668,0,0,2668,7920,-2331,9953,7435,0.52,65,18941,61,86.62
2010,9,9/14/2010,18900,435,13,172,129,2650,2964,22299,7,7171,4140,106,11424,2608,0,0,2608,7800,-2355,10805,8267,0.51,63,19649,58,86.19
2010,9,9/15/2010,19000,422,13,184,113,2700,3010,22432,6,7167,4127,106,11406,2551,0,0,2551,7760,-2294,10948,8475,0.5,62,19732,57,85.77
2010,9,9/16/2010,18900,405,13,193,97,2470,2773,22078,9,6494,4113,95,10711,2563,0,0,2563,7700,-1904,10887,8804,0.48,60,19608,55,85.34
2010,9,9/17/2010,18400,404,13,181,93,2300,2587,21391,11,5993,4126,93,10223,2501,0,0,2501,7690,-1571,10414,8667,0.47,59,19091,55,84.96
2010,9,9/18/2010,18200,382,12,171,94,2190,2467,21049,7,5997,4137,91,10232,2465,0,0,2465,7700,-1667,10192,8352,0.48,60,18859,56,84.61
2010,9,9/19/2010,18200,343,11,180,106,2170,2467,21010,17,5991,4124,88,10220,2415,0,0,2415,7690,-1633,10177,8375,0.48,60,18840,56,84.28
2010,9,9/20/2010,17600,346,12,175,124,2090,2401,20347,17,5493,3708,95,9313,2450,0,0,2450,7620,-884,9640,8584,0.45,58,18257,53,83.96
2010,9,9/21/2010,17200,347,12,178,140,1970,2300,19847,30,4988,3730,94,8842,2377,0,0,2377,7640,-447,9241,8628,0.44,57,17877,52,83.65
2010,9,9/22/2010,17400,342,13,171,124,1830,2138,19880,22,5498,4229,101,9850,2310,0,0,2310,7580,-1633,9515,7720,0.49,61,18050,57,83.43
2010,9,9/23/2010,17100,311,13,174,105,1720,2012,19423,16,5108,4114,101,9339,2315,0,0,2315,7440,-1392,9323,7769,0.47,60,17703,56,83.21
2010,9,9/24/2010,16700,321,12,182,103,1710,2007,19028,17,6012,4137,97,10263,2260,0,0,2260,7370,-2355,9018,6505,0.53,66,17318,62,83.13
2010,9,9/25/2010,16300,348,12,190,105,1690,1997,18645,16,5790,4115,96,10017,2210,0,0,2210,7300,-2156,8729,6418,0.53,66,16955,62,83.05
2010,9,9/26/2010,15600,326,12,185,112,1710,2019,17945,16,5993,4185,100,10294,2210,0,0,2210,7110,-2601,8197,5441,0.56,70,16235,66,83.09
2010,9,9/27/2010,15200,321,13,185,114,1760,2072,17593,17,5996,4152,100,10265,2145,0,0,2145,6880,-2707,8040,5183,0.57,71,15833,67,83.16
2010,9,9/28/2010,14800,314,12,192,99,1710,2013,17127,19,6474,4188,102,10783,2156,0,0,2156,6700,-3471,7810,4188,0.62,76,15417,73,83.36
2010,9,9/29/2010,14600,303,11,207,98,1660,1976,16879,23,6493,4186,90,10792,2107,0,0,2107,6580,-3606,7733,3980,0.63,76,15219,74,83.58
2010,9,9/30/2010,14800,290,10,503,99,1620,2232,17322,18,6496,4193,113,10820,2111,0,0,2111,6470,-3490,8029,4391,0.61,75,15702,72,83.73
2010,10,10/1/2010,15200,300,10,541,99,1630,2280,17780,17,5993,4196,110,10316,2102,0,0,2102,6350,-3052,8561,5362,0.57,70,16150,67,83.74
2010,10,10/2/2010,14800,314,10,569,105,1610,2294,17408,15,5989,4209,100,10313,2062,0,0,2062,6380,-2979,8157,5033,0.58,71,15798,68,83.79
2010,10,10/3/2010,13800,320,10,594,124,1720,2448,16568,14,5989,4194,104,10301,2037,0,0,2037,6380,-2797,7170,4230,0.61,74,14848,72,83.95
2010,10,10/4/2010,13700,291,9,611,155,1780,2555,16546,15,5622,4098,98,9833,1990,0,0,1990,6340,-2231,7094,4724,0.58,71,14766,68,84.03
2010,10,10/5/2010,13500,288,10,657,111,1800,2578,16366,24,5998,4193,86,10301,1972,0,0,1972,6320,-2685,6916,4093,0.62,75,14566,72,84.19
2010,10,10/6/2010,13200,271,13,979,89,1810,2891,16362,17,5989,4183,93,10282,1985,0,0,1985,6210,-2471,6705,4095,0.62,75,14552,72,84.35
2010,10,10/7/2010,12700,242,22,1280,86,1820,3208,16150,11,5996,4164,87,10258,1945,0,0,1945,5970,-2345,6427,3947,0.63,76,14330,72,84.53
2010,10,10/8/2010,12300,233,20,1010,78,2010,3118,15651,12,5990,4181,96,10279,1868,0,0,1868,5800,-2576,6210,3504,0.64,78,13641,74,84.77
2010,10,10/9/2010,11700,221,21,689,57,2260,3027,14948,10,5999,4143,87,10239,1925,0,0,1925,5660,-2804,5722,2784,0.68,81,12688,78,85.14
2010,10,10/10/2010,11200,204,23,650,49,2340,3062,14466,10,5994,4211,76,10291,1880,0,0,1880,5490,-2961,5388,2295,0.7,84,12126,81,85.62
2010,10,10/11/2010,11100,205,21,645,48,2450,3164,14469,23,5992,4151,80,10246,1872,0,0,1872,5290,-3009,5491,2351,0.7,84,12019,80,86.06
2010,10,10/12/2010,10800,213,20,660,49,2420,3149,14162,41,3496,4168,85,7790,1900,0,0,1900,4990,-886,5491,4472,0.54,68,11742,62,86.06
2010,10,10/13/2010,10600,215,18,984,50,2320,3372,14187,42,4992,4206,89,9329,1877,0,0,1877,3860,-3317,6429,2981,0.65,79,11867,75,86.32
2010,10,10/14/2010,10900,225,16,1320,52,2270,3658,14783,39,4994,4184,88,9305,1825,0,0,1825,2869,-3964,7745,3653,0.62,75,12513,71,86.43
2010,10,10/15/2010,10600,221,15,1670,37,2120,3842,14663,10,3990,4191,87,8278,1831,0,0,1831,3640,-1986,6668,4554,0.56,69,12543,64,86.4
2010,10,10/16/2010,10300,229,15,2020,26,1980,4041,14570,67,4496,4172,88,8823,1842,0,0,1842,4260,-1719,5753,3905,0.59,73,12590,69,86.47
2010,10,10/17/2010,10100,226,14,2150,25,2000,4189,14515,68,4729,4145,80,9022,1830,0,0,1830,4250,-1772,5564,3663,0.61,75,12515,71,86.57
2010,10,10/18/2010,9910,228,15,2140,26,2180,4361,14499,68,4716,4163,77,9024,1782,1375,0,407,4240,-687,5784,5069,0.61,65,12319,59,86.46
2010,10,10/19/2010,9730,218,17,1850,26,2330,4223,14171,80,4995,4164,72,9311,1786,1375,0,411,4310,-1045,5523,4449,0.65,69,11841,62,86.44
2010,10,10/20/2010,9500,198,18,1480,26,2450,3974,13672,54,4992,4183,68,9297,1783,1375,0,408,4380,-1208,5204,3967,0.67,71,11222,65,86.5
2010,10,10/21/2010,9610,173,19,1120,28,2530,3697,13480,88,4496,4140,93,8817,1778,1375,0,403,4480,-901,5190,4261,0.64,68,10950,61,86.5
2010,10,10/22/2010,9620,66,20,790,31,2580,3421,13107,41,4494,4162,74,8771,1790,1375,0,415,4670,-950,4900,3921,0.66,70,10527,63,86.56
2010,10,10/23/2010,9560,38,21,739,31,2810,3601,13199,67,2996,4163,67,7293,1740,0,0,1740,4770,-53,4341,4166,0.54,68,10389,60,86.58
2010,10,10/24/2010,9830,41,49,777,32,3070,3928,13799,68,2997,4124,53,7242,1740,1146,0,594,5070,1370,4635,5963,0.52,57,10729,44,86.36
2010,10,10/25/2010,12300,41,890,754,31,3230,4905,17246,71,3990,4155,88,8304,1741,4814,0,-3073,5450,4049,7751,12015,0.47,30,14016,14,85.7
2010,10,10/26/2010,14700,45,326,1050,30,3170,4576,19321,67,4498,4147,91,8803,1742,4814,0,-3072,6050,3820,9555,13590,0.45,30,16151,16,85
2010,10,10/27/2010,16800,57,142,1330,33,3150,4655,21512,115,4990,4151,82,9338,1740,4814,0,-3074,6590,3905,11128,15248,0.42,29,18362,17,84.27
2010,10,10/28/2010,15100,59,100,1080,35,3230,4445,19604,106,5997,4164,81,10348,1741,4814,0,-3073,6290,2385,9729,12329,0.52,37,16374,25,83.71
2010,10,10/29/2010,13200,59,81,738,47,3140,4006,17265,82,5986,4146,71,10285,1690,3668,0,-1978,5790,797,8023,8958,0.59,48,14125,37,83.39
2010,10,10/30/2010,12700,58,72,559,65,3020,3716,16474,81,5990,4153,71,10295,1692,0,0,1692,5680,-1999,6604,4487,0.62,73,13454,67,83.53
2010,10,10/31/2010,13100,54,63,532,77,2870,3542,16696,86,5092,4158,66,9402,1692,0,0,1692,5610,-1350,7070,5602,0.55,66,13826,59,83.52
2010,11,11/1/2010,12900,50,60,526,90,2730,3406,16356,81,4873,4155,71,9180,1694,0,0,1694,4090,-2785,8386,5482,0.55,66,13626,60,83.53
2010,11,11/2/2010,12500,49,58,566,96,2580,3300,15849,81,4992,4146,67,9286,1695,0,0,1695,2991,-4097,9083,4868,0.58,69,13269,63,83.61
2010,11,11/3/2010,11900,49,54,547,89,2460,3150,15099,83,4986,4176,57,9302,1696,0,0,1696,3220,-4035,8254,4101,0.61,73,12639,68,83.8
2010,11,11/4/2010,11700,49,51,538,71,2260,2920,14669,82,4989,4159,77,9307,1697,0,0,1697,4890,-2600,6384,3665,0.62,75,12409,70,84.05
2010,11,11/5/2010,11000,49,47,540,44,2070,2701,13750,80,4993,4166,80,9319,1696,0,0,1696,5740,-1980,4834,2735,0.67,80,11680,77,84.48
2010,11,11/6/2010,10800,52,44,536,30,1990,2600,13452,97,3493,4169,75,7834,1695,0,0,1695,5570,-766,4807,3923,0.57,71,11462,66,84.65
2010,11,11/7/2010,11500,54,49,560,33,1980,2622,14176,119,4497,4277,63,8956,1700,0,0,1700,5600,-1839,5478,3520,0.62,75,12196,71,84.88
2010,11,11/8/2010,11800,54,142,538,30,2010,2720,14574,65,5000,4171,80,9316,1642,3438,0,-1796,5720,292,6637,7055,0.63,52,12564,44,84.65
2010,11,11/9/2010,11900,56,202,535,31,1970,2738,14694,69,5494,4171,79,9813,1697,3438,0,-1741,5760,-183,6684,6623,0.66,55,12724,48,84.47
2010,11,11/10/2010,12300,59,126,543,31,1890,2590,14949,69,5491,4163,71,9794,1647,3438,0,-1791,5720,-319,7141,6947,0.65,54,13059,47,84.27
2010,11,11/11/2010,12500,59,111,695,32,1820,2658,15217,35,5490,4129,73,9727,1648,3438,0,-1790,5580,-325,7480,7280,0.63,52,13397,46,84.06
2010,11,11/12/2010,11900,59,103,873,32,1750,2758,14717,60,5490,4181,69,9800,1647,3438,0,-1791,5420,-457,7041,6709,0.66,54,12967,48,83.9
2010,11,11/13/2010,11400,59,90,887,32,1700,2709,14168,78,4988,4178,71,9315,1650,0,0,1650,5180,-2499,5817,3203,0.65,77,12468,74,84.23
2010,11,11/14/2010,11200,59,82,890,32,1680,2684,13943,83,3990,4177,72,8322,1646,0,0,1646,5060,-1648,5738,3975,0.59,71,12263,68,84.41
2010,11,11/15/2010,10900,61,78,876,28,1680,2662,13623,116,4264,3960,75,8415,1697,0,0,1697,5070,-1786,5416,3511,0.6,74,11943,71,84.65
2010,11,11/16/2010,10700,64,73,583,25,1660,2341,13105,105,3963,4209,76,8353,1697,0,0,1697,5190,-1925,5099,3055,0.62,77,11445,73,84.98
2010,11,11/17/2010,10600,64,73,537,25,1640,2275,12939,51,4244,4157,79,8531,1697,0,0,1697,5280,-2079,4909,2711,0.65,79,11299,76,85.36
2010,11,11/18/2010,10300,64,70,531,26,1620,2247,12611,39,3994,4153,85,8271,1697,0,0,1697,5310,-1817,4579,2643,0.65,79,10991,76,85.73
2010,11,11/19/2010,10400,61,68,548,26,1590,2232,12693,76,3990,4188,87,8341,1697,0,0,1697,5390,-1822,4596,2655,0.64,79,11103,76,86.09
2010,11,11/20/2010,11300,63,97,730,27,1650,2504,13867,79,4494,4087,69,8729,1750,1605,0,145,5570,-749,5752,4993,0.62,64,12217,59,86.01
2010,11,11/21/2010,12900,55,317,743,27,1780,2867,15822,79,4489,4124,55,8747,1750,6418,0,-4668,6020,3174,8242,11743,0.54,26,14042,16,85.39
2010,11,11/22/2010,14400,52,263,713,26,1780,2782,17234,98,4993,4110,71,9272,1744,6648,0,-4904,6420,3118,9405,12866,0.53,25,15454,17,84.74
2010,11,11/23/2010,14600,55,519,753,26,1760,3058,17713,82,5495,4150,67,9794,1747,6648,0,-4901,6780,3229,9247,12820,0.54,28,15953,20,84.13
2010,11,11/24/2010,16500,57,704,748,26,1790,3268,19825,68,5491,4149,52,9760,1747,8023,0,-6276,6790,4377,11524,16341,0.49,18,18035,9,83.4
2010,11,11/25/2010,16800,57,275,704,26,1840,2845,19702,112,5456,4155,50,9773,1800,6418,0,-4618,6910,2984,11240,14548,0.49,26,17862,19,82.78
2010,11,11/26/2010,16600,60,184,710,22,1830,2746,19406,68,5497,4170,59,9794,1800,1605,0,195,7060,-115,9545,9417,0.5,51,17576,46,82.48
2010,11,11/27/2010,15900,62,197,723,19,1840,2779,18741,59,5991,4170,56,10276,1850,1375,0,475,7030,-775,8799,7990,0.54,57,16901,53,82.3
2010,11,11/28/2010,16300,62,318,711,19,1850,2898,19260,71,5998,4168,56,10293,1900,3668,0,-1768,6890,644,9967,10735,0.53,44,17410,38,81.94
2010,11,11/29/2010,18400,62,241,694,21,1900,2856,21318,67,5483,4147,64,9761,1900,2292,0,-392,7460,810,11112,11949,0.45,44,19418,38,81.53
2010,11,11/30/2010,19400,60,173,708,22,1950,2853,22313,62,5815,4153,62,10092,1950,2292,0,-342,7740,723,11816,12563,0.45,44,20363,38,81.11
2010,12,12/1/2010,18100,105,151,723,20,1960,2854,21059,39,5285,4137,65,9526,1995,2292,0,-297,5600,-879,12688,11830,0.45,44,19099,38,80.75
2010,12,12/2/2010,15800,125,137,730,27,2270,3164,19089,40,6384,4157,61,10642,1994,2292,0,-298,3666,-3618,12343,8745,0.55,54,16819,48,80.61
2010,12,12/3/2010,16000,122,133,722,27,3700,4582,20704,77,6375,4144,56,10652,1997,0,0,1997,3607,-3761,11956,8055,0.51,61,17004,53,80.53
2010,12,12/4/2010,18200,121,147,727,23,4580,5477,23798,58,6386,4159,54,10657,2050,0,0,2050,3826,-2687,13921,11091,0.44,53,19218,42,80.25
2010,12,12/5/2010,19500,122,201,746,24,5030,6001,25623,9,6392,4152,51,10604,2100,1375,0,725,3999,-1075,15420,14294,0.41,44,20593,31,79.81
2010,12,12/6/2010,19800,103,483,735,25,5240,6483,26386,12,6389,4154,44,10599,2093,3668,0,-1575,4003,910,16341,17361,0.4,34,21146,18,79.28
2010,12,12/7/2010,22100,80,653,720,25,5290,6688,28868,14,6394,4168,38,10614,2148,4126,0,-1978,4236,1596,18498,20232,0.37,30,23578,14,78.68
2010,12,12/8/2010,27900,80,435,729,24,5060,6248,34228,9,6394,4169,38,10610,2146,4126,0,-1980,4937,1862,23597,25598,0.31,25,29168,12,77.95
2010,12,12/9/2010,30300,80,428,733,25,4700,5886,36266,9,6392,4185,39,10625,2148,5960,0,-3812,5446,3185,26001,29453,0.29,19,31566,7,77.18
2010,12,12/10/2010,30700,80,676,730,22,4800,6228,37008,12,6392,4153,34,10591,2198,4585,0,-2387,5433,2622,26015,28804,0.28,22,32208,11,76.46
2010,12,12/11/2010,29600,77,682,1010,18,4820,6530,36207,7,6216,4186,30,10439,2198,2292,0,-94,5275,1427,24428,25862,0.29,29,31387,18,75.86
2010,12,12/12/2010,28300,75,602,1060,18,4510,6190,34565,12,5969,4189,36,10206,2198,1834,0,364,5098,845,23176,23995,0.29,31,30055,20,75.33
2010,12,12/13/2010,26900,71,529,1050,18,4200,5797,32768,13,6042,4183,39,10277,2196,1834,0,362,4979,264,21891,22129,0.31,32,28568,23,74.89
2010,12,12/14/2010,33300,70,565,1080,17,4040,5702,39072,19,6032,4141,40,10232,2200,0,0,2200,5604,-356,27150,26640,0.26,32,35032,24,74.35
2010,12,12/15/2010,35900,79,1580,1350,16,4130,7076,43055,19,6393,4153,30,10595,2198,1834,0,364,6372,2616,29505,32095,0.24,25,38925,18,73.72
